EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
"MISHCON DE REYA GROUP (OPERATIONS) LIMITED""",34301,35.2,29.7,81.3,22.4,54.8,60.6,33.3,78.9,18.3,89.4,34.5,76.2,56.7,42.3,500-999,2025-04-15 11:41:07
FLETCHER LAW,64203,38.1,31.4,75.9,26.8,59.3,61.3,28.9,83.7,16.1,92.6,39.1,81.4,59.8,45.1,1000-1999,2025-04-18 09:02:35
RICHARD BAXTER,64209,36.8,30.2,82.6,24.3,56.5,66.3,23.9,79.8,14.5,90.5,38.2,80.7,58.2,43.8,500-999,2025-04-17 16:46:09
STEPHENSON LIXTEL LLP,34302,32.5,27.9,79.3,25.6,53.9,68.8,21.5,81.2,13.9,88.4,29.4,78.5,56.5,41.9,500-999,2025-04-14 12:35:28
STEWART HOLLINGWORTH LLP,64201,40.5,34.2,85.6,26.9,57.3,65.3,25.9,86.7,17.2,94.2,41.1,85.9,60.4,48.2,1000-1999,2025-04-20 14:26:04
"WALKERS,""64209",34.9,28.8,78.2,25.9,52.3,63.1,24.3,80.4,14.6,87.3,33.4,79.2,56.1,42.3,500-999,2025-04-19 10:43:28,
WILKINSON BIRD & DUNFORD LLP,34301,39.3,33.5,80.2,27.3,58.1,64.8,27.4,84.5,18.1,91.3,40.2,83.4,61.4,47.9,500-999,2025-04-12 09:51:49
HILL Dickinson LLP,64203,37.4,30.8,82.3,25.2,55.9,65.9,22.3,83.8,15.3,92.1,37.9,82.1,60.3,46.5,1000-1999,2025-04-22 11:04:19
GREENSHIELDS,34302,41.9,35.9,88.5,28.8,59.5,67.4,29.5,88.9,20.2,96.8,42.9,89.3,62.8,51.1,500-999,2025-04-25 14:05:48
BRIGHT SPARK,64209,31.8,27.4,75.1,27.9,51.2,66.1,20.8,79.2,13.1,86.5,32.1,78.1,54.9,40.9,500-999,2025-04-27 12:47:42
FINE FOUNDATION LIMITED,34301,38.5,32.7,83.4,26.4,54.2,68.9,26.8,85.7,19.3,93.1,39.6,84.9,61.8,48.5,500-999,2025-04-29 10:37:51
THE HR CONSULTING COMPANY LTD,64203,36.1,29.5,78.5,25.3,52.5,66.4,22.9,82.3,15.9,90.2,36.3,81.4,58.1,43.7,500-999,2025-05-02 15:14:58
WORMLEIGHTON & CO LLP,34302,40.8,34.9,86.7,27.7,56.7,65.1,28.3,88.2,20.4,95.9,41.4,88.3,62.4,50.3,500-999,2025-05-04 11:38:45
TORRANCE JENKINS LLP,64201,43.5,36.8,92.1,29.3,58.3,68.7,31.4,91.8,22.6,98.9,43.9,92.7,64.4,53.8,1000-1999,2025-05-08 10:54:29
STEWART HOLLINGWORTH (SOLICITORS) LLP,64209,29.6,24.9,73.5,22.8,49.8,60.5,19.5,76.2,12.9,85.2,30.3,75.4,52.8,38.9,500-999,2025-05-07 13:39:15
HJSM CONSULTING LIMITED,34301,45.6,39.4,94.8,30.9,61.3,69.2,34.7,94.1,24.5,99.4,46.1,95.6,67.1,55.9,500-999,2025-05-10 09:22:27
WYATT JONES & BENTLEY LLP,64203,32.3,27.6,76.8,27.1,50.8,64.3,21.9,79.5,14.3,88.9,32.6,79.2,54.5,40.7,500-999,2025-05-12 12:44:11
PINDER COLE LLP,34302,44.8,38.9,91.9,28.4,59.5,67.8,33.6,91.6,23.8,98.3,45.3,93.4,65.9,54.5,1000-1999,2025-05-14 14:07:53
EASTON & HARRIS LLP,64201,39.1,33.2,84.7,28.1,55.6,66.3,26.3,86.8,19.3,94.2,40.4,87.1,62.8,49.5,500-999,2025-05-15 09:59:51
MISHCON DE REYA GROUP (OPERATIONS) LIMITED,34301,38.9,32.5,82.9,27.4,55.2,63.9,26.5,85.5,19.3,93.2,39.4,84.9,62.8,49.2,500-999,2025-05-17 11:18:33
EATON WALKERS LLP,64209,30.6,26.2,74.8,25.8,49.6,62.4,20.6,78.2,13.7,86.9,31.3,77.6,53.3,40.9,500-999,2025-05-16 13:29:35
HALVERSONS,34302,42.4,36.2,89.4,29.8,60.7,68.6,31.5,90.4,22.8,97.3,43.1,91.4,65.6,53.9,500-999,2025-05-18 15:51:34
ACTION 360 LIMITED,64203,33.5,28.3,77.2,26.7,51.2,63.8,23.1,80.9,15.5,88.5,34.1,80.4,56.6,43.3,500-999,2025-05-19 09:42:37
BLUE TREE,34301,46.9,40.8,96.1,31.5,61.1,70.5,36.3,95.8,25.3,100.0,47.5,98.2,69.7,57.1,1000-1999,2025-05-21 12:41:01
RATHBONE BROTHERS,64209,35.6,30.5,84.5,26.2,53.3,65.8,24.6,85.9,18.3,93.8,36.1,85.6,62.2,49.5,500-999,2025-05-22 14:37:05
HARRIS & CO,34302,41.3,35.8,90.6,28.6,59.6,69.4,31.8,91.9,23.4,98.8,42.6,92.8,66.9,55.1,500-999,2025-05-24 11:13:38
STEWART HOLLINGWORTH (SOLICITORS) LLP,64201,25.7,21.4,68.9,21.6,46.3,58.3,18.3,72.5,12.3,83.5,26.6,71.4,49.4,36.5,500-999,2025-05-25 15:30:10
STEPHENSON LIXTEL LLP,34301,34.3,28.2,80.4,26.1,52.4,66.3,22.4,84.5,16.3,92.2,34.5,82.5,59.7,45.1,500-999,2025-05-26 09:41:53
WALKERS,64209,31.3,27.1,72.4,25.9,49.2,61.8,20.7,77.5,14.1,85.9,31.8,76.7,53.5,40.7,500-999,2025-05-27 13:14:22
WILKINSON BIRD & DUNFORD LLP,34302,38.5,32.4,87.2,27.3,55.9,65.8,27.1,87.1,20.2,94.2,39.1,88.5,63.2,51.3,500-999,2025-05-28 14:48:52
FINE FOUNDATION LIMITED,64203,40.9,34.7,89.9,28.5,58.7,68.3,29.3,91.5,21.4,98.1,41.5,91.2,64.9,53.8,1000-1999,2025-05-30 10:24:36
