EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Smith & Williamson Group Limited,64209,41.8,37.4,85.2,35.1,56.9,68.5,23.2,75.9,14.8,86.2,26.5,74.2,58.1,43.9,1000-4999,2025-02-24 12:45:01
Haynes Hunter Solicitors,74990,39.6,32.9,80.5,29.4,58.3,69.1,22.8,74.1,16.2,85.9,28.3,73.5,57.4,45.6,500-999,2025-03-15 10:20:12
Williamsons Solicitors,74909,36.1,29.7,78.1,27.9,57.2,67.8,20.5,72.9,14.9,84.5,25.6,72.2,56.3,44.1,100-499,2025-01-28 14:30:25
Taylor Walton,64990,43.9,38.5,86.8,36.8,58.9,70.1,24.9,76.3,17.1,87.5,27.8,75.9,59.4,46.2,500-999,2025-03-22 11:10:53
Michelmores,64990,40.2,34.9,82.3,31.5,59.1,68.3,23.5,75.2,15.3,86.1,26.2,74.5,58.5,45.1,1000-4999,2025-02-11 15:50:42
Birketts LLP,64909,38.9,32.5,81.1,30.2,57.5,69.2,22.2,73.9,16.8,85.7,27.9,73.9,57.1,45.8,500-999,2025-03-01 12:40:19
Hewitsons,64909,41.3,36.8,84.5,33.4,59.3,70.5,24.5,76.9,17.4,88.2,28.1,76.1,60.2,47.3,1000-4999,2025-02-25 13:20:05
Shulmans LLP,64909,39.4,33.9,81.9,31.9,58.4,69.5,23.3,75.1,15.6,86.6,26.9,75.3,59.1,46.5,500-999,2025-03-12 14:50:21
Cobley Coghlan,64990,42.8,37.3,87.2,34.5,60.2,71.9,25.1,77.5,18.1,89.2,29.3,78.1,61.9,48.9,1000-4999,2025-02-20 16:10:32
Hill Dickinson LLP,64909,40.9,35.6,84.1,32.6,59.5,70.7,24.7,76.6,17.7,88.5,28.5,77.2,61.3,48.7,1000-4999,2025-02-27 11:50:46
Gowling WLG,64990,38.5,32.2,80.3,30.5,57.7,69.4,22.9,74.4,15.9,85.8,27.2,74.6,58.1,45.9,1000-4999,2025-01-31 13:40:58
Eversheds Sutherland (International) LLP,64909,43.2,38.1,86.5,35.3,59.9,70.9,25.3,77.3,18.5,90.1,29.7,80.1,62.9,49.5,1000-4999,2025-03-18 15:20:13
