EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Brighton Marine Services,"30,33",13.2,11.4,24.7,18.9,12.3,9.8,58,42,55,45,52,48,48,52,250 to 499,2024-11-03
Cumbrian Logistics Ltd,"49,52",9.8,7.2,16.5,12.1,15.6,13.2,52,48,50,50,48,52,45,55,500 to 999,2024-10-15
Derby Tech Solutions,"62,63",18.5,16.3,32.1,28.4,8.7,6.1,65,35,62,38,58,42,55,45,250 to 499,2025-01-12
Exeter Health Partners,"86",22.1,19.7,38.6,34.2,6.3,4.5,68,32,65,35,60,40,57,43,1000 to 4999,2024-09-28
Glasgow Creative Studio,"90,91",14.6,12.8,26.3,22.7,10.4,8.9,55,45,53,47,50,50,47,53,250 to 499,2024-12-05
Hull Manufacturing Co,"10,11",11.3,9.5,20.8,17.2,18.9,15.6,54,46,52,48,49,51,46,54,500 to 999,2024-11-20
Ipswich Financial Group,"64,65",19.7,17.4,35.2,31.8,7.8,5.9,63,37,60,40,56,44,53,47,1000 to 4999,2025-02-14
Leeds Retail Chain,"45,46",16.2,14.1,28.9,25.3,11.2,9.4,59,41,56,44,53,47,50,50,250 to 499,2024-10-07
Manchester Legal Services,"69",21.8,19.2,37.5,33.1,5.7,3.8,67,33,64,36,59,41,56,44,250 to 499,2024-12-22
Newcastle Food Processing,"10,12",12.4,10.6,22.1,18.7,16.3,13.8,56,44,54,46,51,49,48,52,500 to 999,2025-01-30
Norfolk Construction Ltd,"41,42",10.7,8.9,19.4,16.1,19.7,16.4,53,47,51,49,48,52,45,55,250 to 499,2024-11-11
Oxford Bio Sciences,"21,26",15.9,13.7,29.6,26.2,9.8,7.5,58,42,55,45,52,48,49,51,250 to 499,2024-09-15
Plymouth Hospitality Group,"55,56",17.3,15.2,31.4,27.8,8.1,6.3,61,39,58,42,54,46,51,49,500 to 999,2024-10-29
Portsmouth Energy Co,"35",13.5,11.7,25.2,21.6,13.7,11.2,57,43,54,46,51,49,48,52,1000 to 4999,2025-02-03
Preston Automotive Services,"45,49",14.8,12.9,27.1,23.5,10.9,8.7,59,41,56,44,53,47,50,50,250 to 499,2024-12-17
Sheffield Metals Ltd,"24,25",11.6,9.8,21.3,17.9,17.2,14.6,55,45,53,47,50,50,47,53,500 to 999,2024-11-25
Southampton Media Group,"58,59",20.1,17.8,33.7,30.1,6.9,5.1,64,36,61,39,57,43,54,46,250 to 499,2025-01-08
Stoke Pharmaceuticals,"21",16.7,14.5,30.8,27.2,9.2,7.3,60,40,57,43,54,46,51,49,1000 to 4999,2024-10-12
Swansea Education Trust,"85",23.4,20.9,39.2,35.6,5.4,3.6,69,31,66,34,62,38,59,41,500 to 999,2024-09-05
Truro Tourism Board,"79,91",18.9,16.7,34.5,30.9,7.3,5.5,62,38,59,41,55,45,52,48,250 to 499,2024-12-09
Wolverhampton Waste Management,"38,39",12.8,11.0,23.6,20.2,14.8,12.3,56,44,54,46,51,49,48,52,500 to 999,2025-01-19
York Heritage Trust,"91,94",19.5,17.2,36.1,32.5,8.0,6.2,61,39,58,42,54,46,51,49,250 to 499,2024-11-30
Aberdeen Oil Services,"06,09",10.2,8.4,18.7,15.3,20.1,17.8,52,48,50,50,47,53,44,56,1000 to 4999,2024-10-25
Bath Spa Hotels,"55,56",21.2,18.9,37.8,34.2,6.5,4.7,66,34,63,37,59,41,56,44,250 to 499,2025-02-11
Belfast Shipping Co,"50,52",13.9,12.1,26.4,22.8,12.6,10.1,58,42,55,45,52,48,49,51,500 to 999,2024-11-14
Cambridge AI Labs,"62,63",17.6,15.4,32.8,29.2,8.4,6.5,60,40,57,43,53,47,50,50,250 to 499,2024-12-28
Cardiff Insurance Group,"65,66",20.7,18.3,35.9,32.3,7.1,5.3,64,36,61,39,57,43,54,46,1000 to 4999,2025-01-25
Coventry Engineering Ltd,"28,33",11.9,10.1,21.7,18.3,16.8,14.2,55,45,53,47,50,50,47,53,500 to 999,2024-10-18
Dundee Games Studio,"58,62",15.3,13.5,28.7,25.1,9.5,7.6,57,43,54,46,51,49,48,52,250 to 499,2024-11-07
Edinburgh Wealth Management,"64,66",22.5,20.1,39.4,35.8,5.8,4.0,68,32,65,35,61,39,58,42,250 to 499,2025-02-08
