EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Brightmoor Logistics Ltd,49410,14.3,12.7,22.5,18.9,8.7,6.2,58,42,54,46,61,39,68,32,Medium,2024-11-03
Cambria Health Partners,86101,3.2,0.0,7.8,5.1,12.4,11.9,45,55,43,57,41,59,40,60,Large,2024-10-12
NovaTech Gaming UK,58290,18.6,19.4,35.7,31.2,15.3,9.1,72,28,69,31,74,26,79,21,Medium,2025-01-08
Thameslink Rail Services,49100,9.1,8.5,14.2,11.0,10.5,8.3,52,48,49,51,55,45,62,38,Large,2024-09-20
GreenLeaf Supermarkets,47110,7.4,5.9,11.1,8.6,6.7,5.2,48,52,46,54,50,50,53,47,Large,2024-12-01
Peak District Hospitality Group,55100,11.8,13.2,19.6,16.4,4.8,3.9,44,56,41,59,47,53,51,49,Medium,2025-02-14
MerseyMed Pharmacies,47730,6.1,4.3,9.5,7.1,8.9,8.1,39,61,37,63,42,58,45,55,Small,2024-11-25
Ironbridge Steel Works,24100,24.7,26.1,42.3,38.5,18.2,7.4,81,19,78,22,83,17,87,13,Medium,2025-03-09
Caledonian Insurance Brokers,66220,21.5,23.0,38.9,34.1,22.7,13.5,64,36,61,39,68,32,73,27,Medium,2024-10-29
Wessex Water Utilities,36000,12.3,10.8,17.2,14.6,11.1,9.7,56,44,53,47,59,41,65,35,Large,2025-01-22
Loomis Legal LLP,69110,17.9,19.7,33.4,29.8,16.6,10.2,59,41,57,43,62,38,69,31,Small,2024-09-30
Borders Care Trust,87000,4.6,2.1,6.3,4.0,9.5,9.8,33,67,31,69,36,64,38,62,Medium,2024-12-17
Brighton Digital Marketing,73110,15.2,16.8,28.7,25.3,13.1,7.9,61,39,58,42,64,36,70,30,Small,2025-02-03
Tweed Valley Farms,1110,9.7,11.4,15.8,13.2,5.2,4.1,49,51,46,54,52,48,56,44,Small,2024-11-11
MetroBank UK,64191,13.6,15.1,24.9,21.7,19.8,14.2,54,46,51,49,57,43,63,37,Large,2024-10-07
Cumbria Police Authority,84210,8.2,6.5,11.9,9.3,12.1,10.8,47,53,44,56,50,50,55,45,Large,2025-01-15
Starlight Cinemas Ltd,59140,16.4,18.0,30.1,26.5,7.3,4.6,66,34,63,37,69,31,74,26,Medium,2024-09-26
Highland Energy Coop,35110,19.8,21.2,36.5,32.8,14.7,8.1,73,27,70,30,76,24,80,20,Medium,2024-12-09
Riverlane Recruitment,78109,22.1,24.3,39.7,35.9,20.4,11.6,67,33,64,36,71,29,76,24,Small,2025-03-05
Oakwood Academies Trust,85200,5.9,3.7,8.4,5.9,10.3,10.0,38,62,35,65,41,59,44,56,Large,2024-11-20
Pembrokeshire Ports,52240,10.5,9.8,16.3,13.7,9.4,7.8,51,49,48,52,54,46,60,40,Medium,2025-02-11
Lincolnshire Care Homes,87100,3.8,1.5,5.7,3.2,8.6,8.9,31,69,29,71,34,66,37,63,Medium,2024-10-18
Fusion Media Labs,59110,14.7,16.1,27.3,23.9,12.8,7.5,62,38,59,41,65,35,71,29,Small,2024-12-22
Derbyshire Textiles,13100,20.3,22.5,37.1,33.4,15.9,9.2,74,26,71,29,77,23,82,18,Small,2025-01-29
Northgate Insurance,65120,18.2,19.9,34.6,30.8,21.3,12.7,63,37,60,40,66,34,72,28,Large,2024-09-14
Cornwall Marine Services,33150,16.9,18.3,31.2,27.6,13.5,7.8,68,32,65,35,71,29,75,25,Medium,2024-11-07
Wiltshire Council,84110,6.4,4.8,9.1,6.7,11.7,11.2,42,58,39,61,45,55,49,51,Large,2025-02-08
Eastern Broadband Ltd,61100,11.3,12.9,21.4,18.0,10.6,6.3,57,43,54,46,60,40,66,34,Medium,2024-10-25
Bristol BioTech,72190,9.6,7.8,14.7,11.5,13.8,11.4,49,51,46,54,52,48,58,42,Small,2024-12-05
Lakeside Hotels Group,55110,13.5,14.9,25.8,22.1,6.1,3.7,60,40,57,43,63,37,68,32,Medium,2025-01-19
Yorkshire Waste Solutions,38110,15.7,17.2,29.5,25.8,11.9,6.8,65,35,62,38,68,32,73,27,Medium,2024-11-14
Cotswold Fashion Ltd,14110,26.4,28.0,44.2,40.5,17.3,9.1,78,22,75,25,81,19,85,15,Small,2025-03-02
MerseyBridge Construction,41100,23.8,25.6,41.7,37.9,19.6,10.2,76,24,73,27,79,21,84,16,Large,2024-10-30
Surrey Hills Foods,10850,8.3,6.9,12.6,9.8,7.2,6.0,46,54,43,57,49,51,54,46,Small,2024-12-12
MetroLink Bus Operators,49319,10.9,12.3,20.1,16.7,9.8,6.1,55,45,52,48,58,42,64,36,Large,2025-01-11
Northern Arc Logistics,52290,13.1,14.7,24.6,21.2,12.4,7.3,59,41,56,44,62,38,68,32,Medium,2024-09-22
Dorset Coast Guard,84220,7.5,5.2,10.4,7.9,13.2,12.5,44,56,41,59,47,53,52,48,Small,2024-11-28
Gloucester Legal Aid,69120,16.0,17.8,30.9,27.3,15.7,9.4,61,39,58,42,64,36,70,30,Small,2025-02-17
ClydeShip Engineering,33110,21.7,23.4,38.2,34.5,16.8,9.3,72,28,69,31,75,25,80,20,Medium,2024-10-14
Peak District Coaches,49320,12.6,14.0,23.3,19.9,8.7,5.2,58,42,55,45,61,39,67,33,Small,2024-12-30
Essex Estate Agents,68310,20.0,21.8,36.0,32.2,18.4,10.1,69,31,66,34,72,28,77,23,Medium,2025-01-25
Highland Timber Products,16100,17.5,19.1,32.7,29.1,14.2,8.0,67,33,64,36,70,30,75,25,Small,2024-11-05
Luton Airport Services,51110,14.2,15.6,26.8,23.4,11.3,6.7,63,37,60,40,66,34,71,29,Large,2024-10-08
Cumbria Coal Holdings,5101,25.9,27.5,43.1,39.3,17.9,9.2,77,23,74,26,82,18,86,14,Medium,2025-03-07
Brighton Music Festivals,90010,11.7,13.3,22.0,18.6,7.9,4.8,56,44,53,47,59,41,65,35,Small,2024-12-18
Trent Valley Nurseries,1110,6.6,4.5,9.8,7.2,6.8,6.3,40,60,37,63,43,57,47,53,Small,2025-02-20
Oxford BioMed Research,72110,8.0,6.3,12.1,9.5,14.0,11.8,47,53,44,56,50,50,56,44,Small,2024-11-01
Kentish Plastics Ltd,22220,19.4,21.0,35.2,31.6,16.1,8.7,70,30,67,33,73,27,78,22,Medium,2025-01-30
