EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
ThamesLink Retail Ltd,"47.19, 47.91",14.7,12.3,24.5,18.9,41.2,38.7,45,55,48,52,54,46,59,41,500 to 999,2024-04-17
Caledonian Logistics Group,"49.41, 52.29",11.2,9.8,19.3,15.2,37.8,35.1,42,58,44,56,50,50,55,45,1000 to 4999,2024-05-02
Peak District Health Trust,"86.10, 87.20",22.4,20.1,35.7,31.4,28.5,25.3,35,65,38,62,43,57,48,52,5000 to 19 999,2024-06-11
Brighton Bay Hotels,"55.10, 56.10",8.5,7.2,12.8,10.5,32.4,29.8,40,60,43,57,47,53,52,48,250 to 499,2024-07-25
Midlands Manufacturing Co,"28.11, 28.12",18.9,16.7,28.3,24.1,45.6,42.3,52,48,55,45,61,39,66,34,1000 to 4999,2024-08-14
Lakeside Financial Services,"64.19, 66.19",26.3,23.8,42.1,38.7,52.9,49.2,38,62,41,59,46,54,51,49,250 to 499,2024-09-05
RiverWear Education Academy,"85.10, 85.20",15.6,13.9,22.7,19.8,31.7,28.4,33,67,36,64,40,60,45,55,1000 to 4999,2024-10-22
Northern Isles Fisheries,"03.11, 46.38",21.8,19.5,33.2,29.4,39.1,35.7,49,51,52,48,57,43,62,38,500 to 999,2024-11-07
Gloucester Green Energy,"35.11, 35.12",13.4,11.7,20.6,17.8,38.5,35.9,44,56,47,53,53,47,58,42,250 to 499,2024-12-01
Yorkshire Textile Group,"13.10, 13.20",16.2,14.5,25.9,22.3,41.3,38.1,50,50,53,47,59,41,64,36,500 to 999,2025-01-12
AvonBridge Legal LLP,"69.10, 69.20",29.7,27.1,48.5,44.2,55.8,52.1,34,66,37,63,42,58,47,53,250 to 499,2025-02-28
Highland Tourism Collective,"79.11, 79.12",10.3,8.9,15.7,13.2,30.6,27.9,39,61,42,58,46,54,51,49,500 to 999,2025-03-15
Cambridge BioTech Labs,"72.11, 72.19",19.5,17.2,31.8,28.1,43.7,40.2,41,59,44,56,49,51,54,46,250 to 499,2024-04-03
Derby Rail Services,"49.10, 49.23",12.8,11.1,19.4,16.5,36.2,33.6,43,57,46,54,51,49,56,44,1000 to 4999,2024-05-20
Lincolnshire Care Partnership,"87.30, 88.10",25.1,22.7,38.9,35.2,29.4,26.1,32,68,35,65,39,61,44,56,5000 to 19 999,2024-06-30
SwanSea Digital Media,"63.11, 63.12",17.3,15.0,26.4,23.1,40.8,37.5,45,55,48,52,54,46,59,41,250 to 499,2024-07-18
PeakMoore Construction Ltd,"41.10, 42.21",20.6,18.4,32.7,29.3,46.1,43.2,53,47,56,44,62,38,67,33,1000 to 4999,2024-08-09
Bath Spa Leisure Group,"93.11, 93.19",9.7,8.3,14.2,11.8,31.5,28.7,38,62,41,59,45,55,50,50,500 to 999,2024-09-27
Manchester PR Agency,"73.11, 74.90",23.9,21.5,37.2,33.8,48.6,45.3,36,64,39,61,44,56,49,51,250 to 499,2024-10-13
