EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BrightWave Energy Ltd,35.11,14.7,18.2,22.5,28.9,12.3,9.8,54,46,51,49,48,52,58,42,250 to 499,2024-11-03
Maple & Co Solicitors,69.1,10.3,12.8,15.4,19.7,18.5,14.2,47,53,44,56,49,51,53,47,500 to 999,2024-10-15
NorthLakes Housing Assoc,68.32,8.9,11.5,11.2,16.3,21.1,17.6,43,57,41,59,46,54,51,49,1000 to 4999,2025-01-22
TerraFirma Construction plc,41.2,19.8,24.1,30.6,35.2,7.8,5.1,62,38,59,41,64,36,69,31,1000 to 4999,2024-12-09
SilverStream HealthCare,86.1,6.2,9.4,9.7,14.5,25.3,22.9,39,61,37,63,42,58,46,54,500 to 999,2025-02-11
QuantumLeap FinTech,62.1,22.5,27.3,38.1,42.6,14.2,10.7,68,32,65,35,71,29,75,25,250 to 499,2024-09-30
Rosewood Hotels UK,55.1,13.6,17.9,20.4,25.8,16.9,13.5,51,49,48,52,53,47,57,43,1000 to 4999,2024-11-27
BlueRidge Logistics,52.29,16.4,20.7,25.3,31.1,10.6,8.3,58,42,55,45,60,40,64,36,500 to 999,2025-03-05
PixelForge Games Ltd,58.21,11.8,15.2,18.7,23.9,20.4,16.8,45,55,42,58,47,53,52,48,250 to 499,2024-10-22
GreenAcres Supermarkets,47.11,9.7,13.1,14.6,19.2,19.7,16.5,49,51,46,54,50,50,54,46,5000 to 19999,2025-01-08
SummitEdge Insurance,65.12,14.2,18.5,21.8,26.4,15.3,12.1,52,48,49,51,54,46,58,42,1000 to 4999,2024-12-17
RiverRock Brewing Co,11.05,17.3,21.9,27.1,32.6,8.9,6.7,59,41,56,44,61,39,66,34,250 to 499,2025-02-28
AstraNova Pharmaceuticals,21.2,10.6,14.1,16.8,21.5,17.6,14.9,46,54,43,57,48,52,53,47,5000 to 19999,2024-11-14
UrbanCore Property Mgmt,68.32,12.4,16.7,19.3,24.7,13.7,10.9,50,50,47,53,52,48,56,44,250 to 499,2025-03-12
SwiftLink Telecomms,61.9,18.1,22.6,28.9,34.2,9.4,7.1,61,39,58,42,63,37,68,32,1000 to 4999,2024-10-07
MeadowFresh Dairy Co,10.51,8.1,11.8,12.5,17.1,22.4,19.3,42,58,40,60,44,56,48,52,500 to 999,2025-01-29
IronBridge Engineering,71.2,20.7,25.4,31.8,37.5,6.5,4.8,65,35,62,38,67,33,71,29,250 to 499,2024-12-04
LunaSky Airlines,51.1,15.9,19.8,23.7,29.1,11.2,8.6,56,44,53,47,58,42,62,38,5000 to 19999,2025-02-19
WillowBrook Education Trust,85.1,7.3,10.5,10.9,15.6,24.1,21.5,38,62,36,64,40,60,44,56,1000 to 4999,2024-11-21
NovaGrid Utilities,35.11,13.5,17.3,20.6,25.9,13.8,11.2,48,52,45,55,50,50,55,45,5000 to 19999,2025-03-08
CrystalClear Water Svcs,36.0,9.4,12.7,15.1,19.8,18.9,15.7,47,53,44,56,49,51,53,47,250 to 499,2024-10-30
RedKite Security Ltd,80.1,16.8,21.2,26.5,31.8,10.5,8.1,57,43,54,46,59,41,63,37,250 to 499,2025-01-15
MarbleArch Consulting,70.22,11.7,15.9,18.2,23.1,16.4,13.3,49,51,46,54,51,49,55,45,500 to 999,2024-12-21
PetalSoft Cosmetics,20.42,10.1,13.6,15.9,20.6,17.2,14.6,45,55,42,58,47,53,51,49,250 to 499,2025-02-07
HarbourView Shipping,50.1,14.6,18.9,22.1,27.5,12.9,10.2,53,47,50,50,55,45,59,41,1000 to 4999,2024-11-06
ZenithPeak Athletics,46.18,12.3,16.5,19.4,24.8,15.6,12.7,50,50,47,53,52,48,56,44,500 to 999,2025-03-03
CloverLeaf Care Homes,87.1,6.8,9.9,10.2,14.9,25.7,23.1,37,63,35,65,39,61,43,57,1000 to 4999,2024-10-14
AuroraLights Media,59.11,13.9,17.7,21.3,26.6,14.8,11.9,51,49,48,52,53,47,57,43,250 to 499,2025-01-20
GraniteRock Mining,07.29,21.5,26.3,32.7,38.1,5.9,4.3,66,34,63,37,68,32,72,28,500 to 999,2024-12-12
BreezeWay Travel Group,79.11,15.7,20.1,24.6,29.8,11.8,9.2,55,45,52,48,57,43,61,39,500 to 999,2025-02-25
ElmTree Financial Adv,66.12,10.5,14.3,17.1,22.0,17.0,14.1,46,54,43,57,48,52,52,48,250 to 499,2024-11-28
Starlight Cinemas,59.14,12.8,16.9,19.7,25.2,15.1,12.4,50,50,47,53,52,48,56,44,500 to 999,2025-03-15
PureFlow Water Tech,36.0,9.6,13.0,15.4,20.1,18.5,15.4,47,53,44,56,49,51,53,47,250 to 499,2024-10-05
IronClad Defence Sys,25.4,23.2,28.1,35.4,40.9,7.1,5.2,69,31,66,34,71,29,75,25,1000 to 4999,2025-01-11
Sunnyside Nurseries,01.11,8.3,11.9,12.8,17.5,21.9,18.8,42,58,40,60,44,56,48,52,250 to 499,2024-12-27
MeridianChain Hotels,55.1,14.1,18.4,21.5,26.9,16.2,13.0,52,48,49,51,54,46,58,42,1000 to 4999,2025-02-12
BlueDot Analytics,62.1,21.8,26.7,33.2,38.7,8.7,6.5,64,36,61,39,66,34,70,30,250 to 499,2024-11-18
EcoRoute Transport,49.41,16.9,21.3,26.8,32.1,10.2,7.9,58,42,55,45,60,40,64,36,500 to 999,2025-03-20
WillowWand Publishing,58.11,11.2,14.8,17.5,22.3,16.8,13.9,48,52,45,55,50,50,54,46,250 to 499,2024-10-08
RedLeaf Manufacturing,14.11,18.6,23.2,28.7,34.1,8.4,6.3,60,40,57,43,62,38,66,34,1000 to 4999,2025-01-25
GoldenGate Lettings,68.32,13.5,17.6,20.9,26.0,13.9,11.3,51,49,48,52,53,47,57,43,500 to 999,2024-12-14
NeonFlare Tech,62.1,22.9,27.8,34.5,39.8,8.1,6.0,67,33,64,36,69,31,73,27,250 to 499,2025-02-03
SageStone Architecture,71.11,12.6,16.8,19.9,25.1,14.5,11.7,50,50,47,53,52,48,56,44,250 to 499,2024-11-12
ClearStream Recycling,38.11,15.3,19.5,23.8,29.2,11.6,9.1,55,45,52,48,57,43,61,39,500 to 999,2025-03-07
HearthStone Housing,68.32,8.7,12.1,11.6,16.4,20.8,17.9,43,57,41,59,45,55,49,51,1000 to 4999,2024-10-20
PlatinumCare Dental,86.1,7.1,10.2,10.5,15.0,24.6,22.0,38,62,36,64,40,60,44,56,250 to 499,2025-01-30
SwiftShift Couriers,53.2,17.2,21.8,27.3,32.7,9.7,7.4,59,41,56,44,61,39,65,35,500 to 999,2024-12-01
