EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BrightWave Energy Ltd,35.11,14.2,12.8,22.5,18.9,8.7,6.2,54.3,45.7,51.2,48.8,48.5,51.5,44.1,55.9,Medium,2024-11-15
NexusPoint Healthcare,86.10,18.7,16.4,31.2,27.8,12.3,9.1,58.9,41.1,55.7,44.3,52.4,47.6,49.2,50.8,Large,2024-10-22
Meridian Retail Group,47.19,9.3,7.6,15.8,12.4,5.9,4.2,48.6,51.4,46.3,53.7,44.8,55.2,41.5,58.5,Medium,2025-01-08
TitanForge Engineering,28.30,22.4,19.8,38.7,34.2,15.6,11.3,64.2,35.8,61.5,38.5,58.9,41.1,54.7,45.3,Large,2024-12-03
WillowBrook Care Homes,87.30,11.6,9.2,19.5,15.7,7.4,5.8,52.1,47.9,49.6,50.4,47.2,52.8,43.8,56.2,Medium,2025-02-14
Aurora Financial Services,64.19,26.8,23.5,45.2,40.1,18.9,13.7,68.4,31.6,65.7,34.3,62.5,37.5,58.3,41.7,Large,2024-11-29
CedarWood Logistics,52.24,13.5,11.7,21.3,18.6,9.2,6.8,55.7,44.3,53.1,46.9,50.8,49.2,47.5,52.5,Medium,2025-03-01
Starling Tech Solutions,62.01,16.9,14.3,28.7,24.5,11.8,8.4,59.3,40.7,56.8,43.2,54.1,45.9,50.6,49.4,Large,2024-09-18
Phoenix Rise Education,85.32,17.4,15.1,29.8,25.3,12.5,9.7,57.6,42.4,54.9,45.1,52.3,47.7,48.8,51.2,Medium,2025-01-22
RiverStone Construction,42.99,20.1,17.6,35.4,30.9,14.2,10.8,62.5,37.5,59.8,40.2,57.2,42.8,53.6,46.4,Large,2024-10-07
VitaGlow Cosmetics,20.42,15.7,13.9,25.1,21.8,10.3,7.6,56.4,43.6,53.9,46.1,51.2,48.8,47.9,52.1,Medium,2024-12-19
Horizon Rail Networks,49.10,19.3,16.7,32.6,28.4,13.7,10.2,60.8,39.2,58.3,41.7,55.7,44.3,52.1,47.9,Large,2025-02-28
MapleLeaf Hospitality,55.10,10.8,8.9,17.2,14.1,6.5,4.9,50.2,49.8,47.8,52.2,45.6,54.4,42.3,57.7,Medium,2024-11-11
QuantumLeap AI,63.11,28.5,25.2,48.9,43.7,20.4,15.1,71.2,28.8,68.5,31.5,65.9,34.1,61.7,38.3,Large,2025-03-12
