EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
"Thameslink Logistics Ltd","49.41",11.3,9.8,22.4,18.7,45.2,38.9,54,46,52,48,55,45,58,42,500 to 999,2024-04-12
"BrightWave Energy PLC","35.11",14.7,12.1,31.2,26.5,38.7,33.1,48,52,46,54,50,50,53,47,1000 to 4999,2024-04-15
"NovaTech Solutions UK","62.01",9.4,7.2,19.8,15.3,42.1,36.4,44,56,43,57,47,53,51,49,250 to 499,2024-05-02
"Meridian Retail Group","47.91",16.8,14.5,28.9,24.1,33.5,28.7,58,42,56,44,59,41,62,38,5000 to 19999,2024-05-08
"Cumbria Steel Works","24.10",18.5,16.3,35.7,30.2,29.4,24.6,63,37,61,39,64,36,68,32,1000 to 4999,2024-05-11
"GreenLeaf Organics","10.81",6.2,4.1,12.5,9.8,51.3,47.2,39,61,37,63,41,59,44,56,250 to 499,2024-05-14
"Solent Financial Advisors","64.20",12.6,10.4,24.7,20.1,40.8,35.2,46,54,44,56,48,52,52,48,500 to 999,2024-05-17
"Peak District Breweries","11.05",10.3,8.7,21.4,17.9,44.6,40.1,50,50,48,52,51,49,54,46,250 to 499,2024-05-20
"MetroCare Health Ltd","86.10",15.9,13.7,30.1,25.8,36.2,31.5,55,45,53,47,57,43,60,40,1000 to 4999,2024-05-23
"Highland Timber Co","02.00",17.4,15.2,33.6,28.4,31.7,26.9,60,40,58,42,61,39,65,35,500 to 999,2024-05-26
"UrbanPulse Media","60.20",8.1,6.5,16.3,12.7,48.5,43.8,42,58,40,60,44,56,47,53,250 to 499,2024-05-29
"Wessex Legal Services","69.10",13.8,11.6,26.5,22.3,38.9,34.1,49,51,47,53,51,49,54,46,500 to 4999,2024-06-01
"Northern Arc Construction","41.20",19.7,17.5,37.2,32.6,27.8,23.1,65,35,63,37,66,34,70,30,5000 to 19999,2024-06-04
"Serenity Spa Resorts","55.30",7.3,5.1,14.8,11.2,52.7,48.6,36,64,34,66,38,62,41,59,250 to 499,2024-06-07
"Gloucester Freight Ltd","49.41",12.9,10.7,25.1,21.4,43.2,38.5,52,48,50,50,54,46,57,43,1000 to 4999,2024-06-10
"QuantumCloud IT","62.01",10.5,8.3,20.6,16.9,45.3,41.2,45,55,43,57,47,53,50,50,500 to 999,2024-06-13
"Riverbend Hospitality","55.10",14.2,12.0,27.8,23.5,35.6,30.8,56,44,54,46,58,42,61,39,1000 to 4999,2024-06-16
"Midlands Precision Eng","28.30",16.9,14.7,32.4,27.8,30.5,25.7,61,39,59,41,62,38,66,34,500 to 999,2024-06-19
"EcoGrow Agriculture","01.50",5.8,3.6,11.7,8.4,53.1,49.0,37,63,35,65,39,61,42,58,250 to 499,2024-06-22
"CapitalBridge Finance","64.20",11.7,9.5,23.2,19.6,41.7,37.1,47,53,45,55,49,51,53,47,1000 to 4999,2024-06-25
"Yorkshire Textiles Ltd","13.20",15.6,13.4,29.3,24.7,34.2,29.4,57,43,55,45,59,41,63,37,500 to 999,2024-06-28
"BlueHorizon Shipping","50.20",13.4,11.2,26.0,22.1,39.8,35.1,50,50,48,52,52,48,55,45,5000 to 19999,2024-07-01
"PharmaCore Research","72.11",17.1,14.9,33.5,28.9,32.4,27.6,58,42,56,44,60,40,64,36,1000 to 4999,2024-07-04
"Emerald Isle Hotels","55.10",8.9,6.7,17.5,13.8,47.2,42.5,43,57,41,59,45,55,48,52,250 to 499,2024-07-07
"SouthDown Manufacturing","22.10",18.1,16.0,34.8,30.1,28.3,23.5,62,38,60,40,65,35,69,31,5000 to 19999,2024-07-10
"BrightPath Education","85.10",9.6,7.4,19.1,15.5,44.9,40.8,46,54,44,56,48,52,51,49,500 to 999,2024-07-13
"Kentish Insurance","65.12",12.3,10.1,24.4,20.7,40.1,35.4,48,52,46,54,50,50,53,47,1000 to 4999,2024-07-16
"RedRock Mining Ltd","05.10",19.8,17.6,36.9,32.3,26.5,21.8,66,34,64,36,67,33,71,29,5000 to 19999,2024-07-19
"Willowbrook Care Homes","87.10",10.2,8.0,20.3,16.7,43.6,39.5,49,51,47,53,51,49,54,46,500 to 999,2024-07-22
"Skyline Aviation Group","51.10",15.7,13.5,30.6,26.0,33.8,29.0,56,44,54,46,58,42,62,38,1000 to 4999,2024-07-25
