activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,12054,GA,13121.0,13121010529.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,32.0,225000.0,,6.875,,2.0,16692.05,,10197.8,8302.8,,300.0,,,2.0,2.0,2.0,2.0,275000.0,1.0,1.0,3.0,5.0,1.0,,,,9.0,9.0,4.0,4.0,3.0,3.0,7.0,7.0,3.0,3.0,4,4,3,3,8888,8888,,,3.0,3.0
2024,99999,CT,9150.0,9150708100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,File closed for incompleteness,32.0,25000.0,,,,3.0,,,,,,240.0,,,2.0,2.0,2.0,2.0,,1.0,1.0,3.0,5.0,1.0,,96.0,,1111.0,1111.0,2.0,5.0,2.0,4.0,5.0,8.0,2.0,4.0,1,5,2,4,65-74,9999,Yes,,1.0,1.0
2024,99999,PA,42127.0,42127960600.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Application denied,32.0,355000.0,,,,3.0,,,,,,360.0,,,2.0,2.0,2.0,2.0,,1.0,1.0,3.0,5.0,1.0,,108.0,,3.0,10.0,3.0,5.0,2.0,4.0,6.0,8.0,2.0,4.0,3,5,2,4,65-74,9999,Yes,,1.0,1.0
2024,17150,NY,36059.0,36059001602.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1.0,450000.0,,7.25,,2.0,12388.22,,7000.0,5388.22,,360.0,,1.0,2.0,2.0,2.0,,1.0,1.0,3.0,5.0,1.0,,102.0,,2,6.0,1.0,5.0,2.0,4.0,4.0,8.0,1.0,4.0,3.0,5,2,4,55-64,75-89,Yes,,2.0,1.0,
2024,16080,FL,12053.0,12053260900.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Male,Loan originated,1.0,150000.0,,4.5,,1.0,4039.05,,3530.0,509.05,,180.0,,1.0,2.0,2.0,2.0,,1.0,1.0,3.0,5.0,1.0,,72.0,,1111,7.0,2.0,8.0,1.0,5.0,6.0,9.0,2.0,5.0,1.0,5,3,4,35-54,55-64,Yes,,1.0,1.0,
2024,12054,GA,13179.0,13179000100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,1.0,330000.0,,5.5,,1.0,11588.22,,8500.0,3088.22,,300.0,,2.0,2.0,1.0,3.0,,1.0,1.0,3.0,5.0,1.0,,102.0,,2,6.0,2.0,8.0,3.0,4.0,4.0,7.0,2.0,4.0,3.0,5,2,4,55-64,65-74,Yes,,4.0,1.0,
2024,13177,TX,48373.0,48373001200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1.0,375000.0,,3.75,,1.0,10125.03,,8000.0,2125.03,,360.0,,1.0,3.0,1.0,3.0,,1.0,1.0,3.0,6.0,1.0,,112.0,,2,4.0,1.0,6.0,2.0,4.0,6.0,6.0,2.0,4.0,1.0,5,2,4,55-64,75-89,Yes,,2.0,1.0,
2024,12054,GA,13077.0,13077133900.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black,Female,Application denied,32.0,185000.0,,6.0,,1.0,4079.05,,3550.0,529.05,,180.0,,2.0,2.0,2.0,2.0,,1.0,1.0,3.0,5.0,1.0,,72.0,,1111,7.0,2.0,4.0,1.0,4.0,4.0,8.0,2.0,5.0,3.0,5,2,4,35-54,8888,No,,1.0,2.0,
2024,13177,TX,48017.0,48017110000.0,Conventional:First Lien,Multifamily (5+ Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,11.0,850000.0,,9.25,,3.0,23500.0,,18000.0,5500.0,,360.0,,3.0,2.0,2.0,3.0,,1.0,1.0,3.0,5.0,1.0,,108.0,,7,7.0,5.0,4.0,1.0,5.0,6.0,6.0,2.0,5.0,1.0,5,2,4,35-54,65-74,Yes,,2.0,1.0,
2024,13177,TX,48373.0,48373001300.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Application denied,32.0,350000.0,,6.0,,2.0,8798.33,,5000.0,3798.33,,300.0,,2.0,2.0,2.0,1.0,,1.0,1.0,3.0,5.0,3.0,,102.0,,7,7.0,2.0,8.0,1.0,4.0,4.0,6.0,2.0,4.0,2.0,5,2,4,35-54,65-74,No,,1.0,1.0,
