activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,99999,CA,12050.0,12050025000.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,1,450000.0,,7.25,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,120.0,,1,1,1.0,4.0,1,2,5.0,6.5,1,2,1,3,1,3,35-44,55-64,No,,2,2
2024,99999,FL,12097.0,12097030100.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Male,Application approved but not accepted,1,275000.0,,6.125,,2,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,105.0,,1,1,2.0,4.0,2,1,7.0,6.0,2,1,2,3,2,3,25-34,45-54,No,,1,1
2024,12054,NY,36061.0,36061005300.0,VAC:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan originated,1,625000.0,,5.5,,1,,,,,,300,,,2,2,2,2,,1,1,3,5,1,,130.0,,2,1,3.0,3.0,2,3,4.0,5.0,2,4,2,4,2,3,60-74,55-64,Yes,,2,2
2024,99999,TX,48201.0,48201103200.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Application withdrawn by applicant,1,300000.0,,5.25,,3,,10000.0,,15000.0,5000.0,,240,,,2,1,1,1,,1,1,3,5,1,,100.0,,1,1,1.0,3.0,2,1,8.0,6.0,1,1,2,2,1,2,40-49,65-74,Yes,,1
2024,99999,NJ,34031.0,34031003800.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan originated,1,475000.0,,6.375,,2,,,,,,300,,,1,1,2,1,,1,2,2,3,1,,125.0,,3,2,2.0,2.0,2,4,5.0,7.0,2,3,3,2,1,2,50-59,40-49,Yes,,2,1
2024,99999,MI,26001.0,26001000100.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Preapproval request denied,3,200000.0,,6.0,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,95.0,,1,2,1.0,4.0,1,4,6.0,5.0,2,3,2,2,2,3,30-39,70-75,Yes,,2,2
2024,99999,WA,53057.0,53057997000.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan finalized for disbursement,1,550000.0,,5.125,,3,,,,,,300,,,2,2,2,2,,1,1,3,5,1,,100.0,,1,2,1.0,4.0,1,3,6.0,5.5,1,3,2,2,2,3,25-34,55-64,Yes,,2,2
2024,99999,MN,27043.0,27043000000.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Latino,Other,Preapproval request denied,3,400000.0,,4.875,,2,,5000.0,,10000.0,5000.0,,300,,,2,1,1,2,,1,1,3,5,1,,115.0,,2,2,3.0,3.0,2,2,6.0,7.0,2,2,1,3,1,3,35-44,30-39,Yes,,1
2024,12054,AR,05019.0,05019001000.0,VAC:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan originated,1,700000.0,,5.375,,1,,,,,,360,,,2,2,2,2,,2,2,1,1,1,,140.0,,1,3,1.0,2.0,3,2,5.0,6.0,2,3,3,3,2,3,50-59,70-75,Yes,,2,2
2024,99999,TX,48013.0,48013082000.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Application approved but not accepted,4,225000.0,,4.5,,1,,0.0,,5000.0,0.0,,240,,,2,2,1,1,,1,1,3,5,1,,90.0,,1,1,1.0,3.0,2,1,7.0,4.5,2,1,1,3,2,4,65-74,65-74,Yes,,2
2024,99999,CA,12050.0,12050020100.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application denied,3,340000.0,,6.75,,3,,,,,,360,,,2,1,2,1,,1,1,1,5,1,,110.0,,2,1,2.0,5.0,2,4,6.0,3.5,2,4,2,4,2,3,30-39,55-64,No,,1,1
2024,99999,IL,17031.0,17031000000.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Latino,Male,Loan originated,1,287500.0,,7.125,,2,,15000.0,,25000.0,7500.0,,300,,,2,2,2,2,,1,1,2,5,1,,100.0,,1,2,2.0,5.0,2,4,3.0,7.0,2,4,1,3,1,3,40-49,30-39,Yes,,2
2024,12054,MD,24001.0,24001000000.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan originated,1,520000.0,,5.5,,3,,,,,,360,,,1,1,2,1,,1,1,2,3,1,,118.0,,2,1,2.0,5.0,1,3,3.0,8.0,2,4,2,3,3,4,60-74,50-59,No,,2,1
2024,99999,NC,37057.0,37057000000.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,550000.0,,6.25,,2,,8000.0,,12000.0,4000.0,,240,,,2,2,2,2,,1,1,3,5,1,,108.0,,1,1,1.0,5.0,2,4,4.0,7.0,2,4,1,3,1,3,35-44,55-64,No,,1
