activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,99999,CA,8073.0,8073010200.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application approved not accepted,1,400000.0,,7.5,,3,,,,,,360,,,2,2,1,2,,1,1,3,5,1,,120.0,,1869,1869,3.0,5.0,3,3,5.0,8.0,2,4,2,5,4,4,35-44,9999,Yes,,1,1
2024,99999,FL,12013.0,12013006000.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Other,Male,Loan originated,1,300000.0,,4.25,,2,,,,,,300,,,2,2,2,2,,1,1,1,5,1,,100.0,,4,10,2.0,5.0,3,4,4.0,7.0,3,4,1,4,2,4,35-44,9999,No,,1,1
2024,99999,NY,36061.0,36061100600.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application approved not accepted,2,150000.0,,5.25,,1,,,,,,180,,,1,2,2,2,,1,1,3,5,0,,92.0,,2,10,4.0,5.0,2,4,4.0,7.0,3,4,4,5,3,5,65-74,9999,Yes,,1,1
2024,99999,TX,48027.0,48027005000.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan originated,1,420000.0,,4.75,,1,,,,,,240,,,2,1,1,1,,1,0,3,1,1,,110.0,,10,15,3.0,6.0,4,4,6.0,7.0,3,3,3,4,2,4,45-54,8888,Neither,,1,1
2024,99999,NJ,34001.0,34001080900.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black,Female,Loan originated,1,330000.0,,5.0,,2,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,105.0,,1870,1870,3.0,5.0,2,4,6.0,8.0,3,4,2,5,4,4,65-74,9999,Yes,,1,1
2024,99999,WA,53033.0,53033002100.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Application denied,32,130000.0,,10.0,,2,,,,,,300,,,2,1,1,1,,1,0,3,1,1,,90.0,,14,20,4.0,6.0,1,4,3.0,7.0,4,4,4,5,3,4,65-74,8888,Neither,,1,1
2024,99999,MA,25025.0,25025001200.0,Conventional:First Lien,Multifamily (5+ Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,File closed for incompleteness,32,380000.0,,8.0,,2,,,,,,360,,,1,2,2,1,,0,1,3,1,1,,125.0,,10,20,3.0,6.0,3,3,5.0,8.0,2,3,3,4,3,5,25-34,9999,True,,1,1
2024,99999,MN,27063.0,27063001000.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Application approved not accepted,32,125000.0,,6.0,,1,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,90.0,,10,10,2.0,5.0,2,4,5.0,7.0,2,4,2,5,4,4,35-44,9999,No,,1,1
2024,99999,MI,26003.0,26003003100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,280000.0,,5.0,,1,,,,,,360,,,1,2,2,2,,1,1,3,5,1,,100.0,,10,10,4.0,5.0,2,4,4.0,8.0,2,4,3,4,3,5,65-74,9999,Yes,,1,1
2024,99999,IL,17031.0,17031010000.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Other,Female,Loan originated,32,290000.0,,4.5,,1,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,95.0,,5,5,1.0,5.0,4,3,4.5,7.0,3,4,3,5,3,4,65-74,9999,Yes,,2,1
2024,99999,CO,08023.0,08023030300.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Application denied,32,175000.0,,7.0,,2,,,,,,360,,,2,1,1,1,,1,0,3,1,1,,110.0,,10,18,3.0,6.0,3,3,4.0,7.0,2,3,4,3,2,4,65-74,8888,Neither,,1,1
2024,99999,VA,51083.0,51083122100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,410000.0,,4.0,,1,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,110.0,,22,22,2.0,6.0,1,3,3.5,8.0,2,5,3,4,3,4,65-74,9999,Yes,,1,1
2024,99999,MD,24031.0,24031655200.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Other,Male,Application approved not accepted,32,300000.0,,6.25,,2,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,115.0,,10,20,3.0,6.0,2,4,6.0,8.0,3,4,2,5,4,4,65-74,9999,Yes,,1,1
2024,99999,OH,39085.0,39085031400.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,32,200000.0,,4.5,,1,,,,,,180,,,2,1,1,1,,1,1,3,5,1,,90.0,,4,10,2.0,5.0,3,4,4.0,7.0,3,4,2,5,3,4,65-74,9999,Yes,,1,1
