EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
TechNova Solutions,62010,-12.3,8.7,15.2,12.4,18.5,5.6,22.1,18.9,28.3,25.7,33.2,30.1,16.4,15.3,Small,2024-03-15
Global Finance Group,66210,-8.9,12.1,22.3,18.7,25.1,12.8,25.6,22.4,30.2,28.9,34.1,31.2,12.1,11.6,Medium,2024-04-22
Healthcare Partners Ltd,86210,-5.4,6.8,18.9,14.2,20.3,8.9,28.1,25.3,32.7,30.1,35.8,33.4,14.9,13.1,Medium,2024-05-10
Retail Excellence Co,47110,-15.6,9.2,28.4,24.1,30.2,16.7,30.4,27.8,35.1,32.9,38.2,36.1,16.3,15.1,Large,2024-06-18
Green Energy Systems,38200,-9.8,11.5,21.1,17.3,24.3,13.6,27.3,24.1,31.2,29.8,34.8,32.3,13.7,12.9,Medium,2024-07-05
Education Resources Ltd,85510,-11.2,7.4,14.6,11.9,17.8,6.5,24.8,21.3,29.2,26.7,32.1,29.8,17.9,16.2,Small,2024-08-12
City Transport Services,49310,-6.3,8.9,19.8,16.3,21.4,11.2,26.2,23.1,30.8,28.4,33.7,31.9,15.3,14.1,Medium,2024-09-23
Innovate Business Solutions,62020,-13.7,10.3,24.5,20.1,27.1,15.2,23.9,20.7,27.6,25.8,30.9,28.7,18.6,17.4,Small,2024-10-30
Manufacturing Leaders Ltd,23100,-7.8,9.1,23.6,19.4,26.8,14.3,29.5,26.1,33.8,31.5,37.1,34.8,14.1,13.4,Large,2024-11-14
Digital Marketing Agency,62090,-8.5,11.2,26.7,22.8,29.5,18.2,25.3,22.1,29.7,27.4,33.2,30.9,17.2,16.8,Medium,2024-12-08
Banking & Trust Group,66120,-10.1,13.4,31.2,26.1,34.1,20.3,28.7,25.9,33.1,30.8,36.8,34.5,15.7,14.2,Large,2024-01-22
Medical Device Innovations,28120,-6.9,8.3,20.4,15.8,22.8,12.1,26.8,23.6,31.4,28.9,34.2,31.8,13.1,12.3,Medium,2024-02-17
Construction Masters Corp,41000,-14.2,12.8,25.8,21.3,28.3,16.9,22.5,19.1,26.4,24.2,30.1,27.8,17.8,16.5,Large,2024-03-30
Eco Solutions Ltd,71100,-5.1,7.6,17.8,13.9,19.6,9.8,27.1,24.3,31.8,29.4,35.4,33.1,14.5,13.2,Small,2024-04-15
Travel & Tourism Services,79110,-9.4,10.7,29.1,25.3,32.4,19.8,24.9,21.7,29.3,27.1,32.8,30.4,16.2,15.3,Medium,2024-05-20
Financial Analytics Ltd,66220,-11.7,14.1,27.9,23.6,30.8,17.1,25.8,22.6,30.4,28.1,33.9,31.5,14.8,13.9,Medium,2024-06-11
Software Engineering House,62030,-8.2,11.9,22.1,18.2,25.7,13.8,23.4,20.1,27.8,25.4,31.2,29.1,17.5,16.4,Small,2024-07-25
Agricultural Products Co,01300,-16.3,9.8,30.5,26.7,33.8,18.5,29.1,26.4,34.3,31.9,37.5,35.2,13.4,12.8,Medium,2024-08-28
Retail Pro Ltd,47120,-7.6,12.4,21.8,17.9,24.1,14.6,31.2,28.4,35.7,33.2,38.9,36.4,14.6,13.5,Large,2024-09-19
Design & Brand Studios,74100,-6.8,9.5,19.3,15.4,21.6,9.2,28.5,25.2,32.9,30.6,35.8,33.1,14.9,13.8,Small,2024-10-07
Real Estate Investments Inc,68100,-10.8,13.9,25.4,21.6,28.7,16.3,26.9,23.8,31.1,29.3,34.8,32.4,15.1,14.4,Medium,2024-11-12
Media Production House,79200,-12.1,8.8,24.9,20.7,27.3,15.8,24.1,21.4,28.7,26.3,32.4,30.2,17.1,15.9,Small,2024-12-14
Transport Logistics Ltd,49200,-9.3,11.6,22.7,18.9,25.2,14.1,27.8,24.6,32.3,29.9,35.1,32.7,13.8,12.9,Medium,2024-01-28
Legal Counsel Group,69200,-6.4,10.2,18.6,14.8,21.2,10.5,26.1,22.9,30.5,27.9,33.8,31.4,15.3,14.2,Small,2024-02-19
Tech Support Services,62040,-13.9,12.3,23.2,19.1,26.4,14.9,22.8,19.5,26.3,24.1,29.7,27.5,17.9,16.8,Medium,2024-03-02
Energy Resources Ltd,06100,-8.6,13.1,21.5,17.6,24.6,12.3,28.3,25.1,32.7,30.3,36.2,33.8,13.5,12.6,Large,2024-04-17
Public Relations Consultants,74900,-11.4,9.3,20.1,16.4,22.5,11.8,25.4,22.3,29.8,27.6,33.1,30.9,15.9,14.8,Small,2024-05-23
Healthcare Services Group,86220,-7.2,8.9,16.8,13.1,19.1,8.6,29.4,26.8,33.9,31.4,37.2,34.6,13.9,12.3,Large,2024-06-30
Educational Technology Co,85520,-9.7,10.8,19.4,15.6,21.7,9.4,26.5,23.3,31.1,28.7,34.3,31.9,14.2,13.1,Medium,2024-07-18
Construction Materials Ltd,42110,-14.5,11.7,26.3,22.1,29.1,16.8,21.9,18.6,25.8,23.5,29.4,27.2,17.8,16.5,Large,2024-08-21
Marketing Excellence Ltd,73100,-12.8,8.5,23.1,19.8,26.2,13.9,23.6,20.4,28.2,25.8,31.7,29.4,16.3,15.2,Medium,2024-09-15
Fashion Retailers Group,47710,-15.8,11.2,27.6,24.3,30.5,17.9,30.8,28.1,35.3,33.0,38.5,36.2,12.7,11.9,Large,2024-10-24
Consulting Insights Ltd,74200,-9.1,12.9,18.9,15.2,21.4,9.7,24.8,21.6,29.5,27.1,32.7,30.3,16.2,15.1,Small,2024-11-09
Industrial Manufacturing Co,23200,-12.4,9.6,25.1,21.0,28.6,15.9,28.1,24.9,32.6,30.3,35.8,33.4,13.2,12.5,Large,2024-12-03
Financial Planning Solutions,66190,-10.5,13.7,30.8,26.3,33.9,20.4,27.9,24.7,32.3,29.8,35.7,33.2,13.8,12.7,Medium,2024-01-14
Hospitality Management Ltd,79300,-8.8,11.8,29.7,25.6,32.1,18.8,31.4,28.7,35.9,33.4,38.7,36.3,13.9,12.9,Large,2024-02-28
Business Analytics Group,62050,-14.3,10.4,24.6,20.2,27.8,15.5,21.8,18.5,25.7,23.4,29.3,27.1,17.5,16.4,Medium,2024-03-19
Technology Partners Inc,62060,-7.7,9.9,21.9,17.4,24.4,13.1,26.2,23.0,30.7,28.3,33.6,31.2,16.8,15.7,Small,2024-04-26
Food Distribution Services,46490,-16.1,11.4,26.5,22.4,29.8,16.3,30.3,27.6,34.9,32.5,37.8,35.4,12.8,11.6,Large,2024-05-13
Telecommunications Ltd,61900,-9.2,12.6,28.3,24.0,31.2,17.6,25.1,21.9,29.6,27.3,33.0,30.7,15.9,14.8,Large,2024-06-21
Research & Development Inc,74990,-8.4,10.5,20.8,17.1,23.3,11.6,25.8,22.6,30.2,27.9,33.4,31.1,14.9,13.8,Small,2024-07-30
