EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Royal Bank of Scotland,66110,12.3,8.7,15.2,18.9,22.1,12.4,25.6,32.1,28.9,35.7,30.1,28.9,15.4,23.3,Large,2024-03-15
Sainsbury's,47110,9.8,6.4,12.1,14.3,18.7,11.2,31.2,36.8,29.1,38.2,26.8,30.4,12.1,25.1,Medium,2024-04-22
British Airways,49200,15.6,11.2,18.7,22.1,25.9,14.8,22.3,31.2,28.7,36.9,31.4,28.7,17.8,32.1,Small,2024-02-18
HSBC,66110,11.4,8.1,14.3,16.8,20.8,13.1,27.8,33.2,30.1,37.5,32.2,29.8,14.1,27.4,Medium,2024-05-10
Tesco,47110,8.9,5.8,11.2,13.4,17.3,10.2,32.6,38.1,28.4,39.7,27.2,31.2,11.8,26.5,Medium,2024-01-30
Lloyds Banking Group,66110,10.7,7.3,13.8,15.6,23.1,12.8,26.4,31.8,29.8,34.2,31.2,28.1,16.7,24.4,Large,2024-06-15
Unilever,10610,13.2,9.2,16.5,19.8,21.8,16.7,24.1,29.8,30.7,36.2,32.5,30.8,18.2,28.1,Medium,2024-03-05
Vodafone,61900,9.4,6.9,12.7,14.9,19.4,12.3,28.6,33.8,29.2,38.4,26.9,31.9,12.8,26.2,Small,2024-04-28
BP PLC,20100,14.8,10.3,17.9,21.2,24.6,15.9,21.8,28.4,29.7,34.2,33.2,27.9,18.6,31.8,Large,2024-02-22
Shell UK,20100,13.6,9.8,16.8,19.3,22.8,14.2,23.9,30.2,30.3,36.8,31.8,29.5,17.1,29.8,Large,2024-05-08
Marks & Spencer,47110,10.2,6.7,12.3,14.5,18.9,9.8,30.1,34.7,28.9,38.1,27.4,32.2,13.4,25.8,Medium,2024-01-15
NatWest Group,66110,11.9,8.3,14.7,17.2,24.1,13.6,26.7,31.4,30.2,35.8,30.9,29.2,15.3,26.7,Medium,2024-03-25
Barclays,66110,12.6,8.9,15.4,18.1,22.3,12.9,25.8,32.6,29.1,36.4,30.3,29.1,16.1,23.7,Large,2024-04-18
GlaxoSmithKline,21000,16.3,11.5,18.9,22.4,26.8,17.8,19.4,26.1,31.7,35.8,31.1,30.2,18.9,32.3,Small,2024-02-28
Tesco PLC,47110,9.1,5.9,11.4,13.6,17.8,10.7,31.9,37.2,28.6,39.4,26.8,31.4,12.3,25.9,Medium,2024-06-12
SSE plc,35100,14.1,9.6,17.2,20.3,24.9,14.7,21.5,27.9,30.8,34.9,32.1,30.1,17.4,30.8,Medium,2024-01-25
John Lewis Partnership,47110,7.8,4.2,10.3,12.1,16.9,9.1,34.2,39.8,27.6,37.9,25.2,29.3,11.2,24.6,Large,2024-05-30
BT Group,61900,13.5,9.1,16.4,18.9,21.4,15.2,24.7,32.1,29.6,37.5,30.8,28.9,18.1,31.2,Medium,2024-03-12
Centrica plc,35100,12.8,8.8,15.7,18.5,23.6,13.9,27.1,32.8,30.4,35.2,31.6,28.5,16.6,26.8,Medium,2024-04-05
British Telecom,61900,10.5,7.5,13.2,15.8,20.2,12.1,28.1,33.5,29.9,37.8,27.2,30.3,12.9,25.4,Medium,2024-02-10
Royal Mail,49400,15.9,10.8,19.1,22.7,25.2,16.3,20.1,28.9,29.2,35.1,32.9,29.4,19.5,31.9,Small,2024-01-20
AstraZeneca,21000,17.4,12.1,20.3,23.8,28.7,18.9,18.6,25.4,31.1,36.4,30.5,28.9,20.1,33.2,Large,2024-05-19
Co-op Group,47110,8.3,5.4,11.8,14.0,18.1,10.4,33.4,38.9,28.2,40.2,27.8,30.8,12.5,26.1,Medium,2024-03-08
National Grid,35100,13.9,9.5,16.9,19.7,24.3,14.8,22.1,28.7,30.7,34.3,31.9,30.2,17.6,30.3,Medium,2024-04-25
Aviva,66110,11.7,8.2,14.6,17.1,22.7,13.5,26.2,31.6,29.7,35.9,30.1,29.3,15.7,25.6,Medium,2024-02-14
Asda Group,47110,8.6,5.6,11.7,13.9,18.4,10.1,32.3,37.6,28.3,38.9,26.9,30.7,12.7,25.3,Large,2024-06-03
Henderson plc,66110,12.1,8.5,15.1,17.8,23.4,13.8,25.9,32.5,29.2,36.7,30.4,28.8,16.3,24.1,Large,2024-01-18
Brentford FC,71200,14.5,10.9,18.3,21.4,25.6,15.5,21.3,29.2,29.8,35.4,32.3,28.6,18.4,31.5,Small,2024-05-28
Bank of Scotland,66110,10.9,7.7,13.5,15.9,22.9,12.6,26.8,32.1,29.3,36.8,30.5,29.1,15.2,25.8,Medium,2024-03-22
Coca-Cola Hellenic Bottling,11000,9.7,6.5,12.4,14.6,19.2,11.9,30.9,36.2,29.1,37.4,26.9,31.8,12.3,25.7,Large,2024-04-11
Nestlé UK,10610,15.2,10.4,17.8,20.9,25.8,15.7,20.8,27.6,31.3,34.8,31.7,30.5,18.8,31.2,Large,2024-02-25
Standard Life Aberdeen,66110,13.1,9.3,16.2,18.7,23.9,14.6,24.4,31.2,30.5,36.1,31.2,28.9,17.3,30.4,Medium,2024-03-28
Birmingham City FC,71200,16.8,11.8,20.1,23.6,26.3,17.2,19.9,28.1,28.8,34.5,32.7,29.3,19.7,32.9,Small,2024-05-14
RBS Group,66110,11.6,8.0,14.2,16.9,22.5,12.8,26.3,31.7,29.1,36.3,30.7,29.0,16.1,25.5,Large,2024-01-31
Tata Steel UK,20100,14.3,9.9,17.1,20.1,24.8,14.7,20.2,28.3,30.1,34.2,33.0,30.3,18.2,31.1,Medium,2024-06-18
Poundland,47110,7.6,4.8,10.2,12.3,17.2,9.5,34.7,39.2,28.4,38.5,25.3,30.1,11.1,23.9,Large,2024-04-01
Reid's Food Stores,47110,8.2,5.5,11.3,13.5,18.5,10.3,33.1,38.4,28.1,38.9,26.8,31.2,11.7,25.2,Small,2024-02-28
Woolworths,47110,9.6,6.2,12.1,14.4,19.1,11.6,32.4,37.8,27.9,38.2,26.8,30.8,12.1,25.4,Medium,2024-03-19
Wessex Water,35100,12.4,8.4,15.5,18.2,23.8,14.1,24.2,29.6,30.3,34.7,31.3,29.6,17.2,29.9,Medium,2024-05-22
British Gas,35100,13.8,9.4,16.7,19.6,24.6,14.9,23.1,29.1,30.7,34.4,31.8,30.2,17.9,30.6,Medium,2024-01-22
Cairn Energy,20100,15.7,11.1,18.6,21.8,26.1,16.2,21.7,27.3,30.2,33.8,32.1,29.4,19.3,31.7,Small,2024-06-08
Santander UK,66110,10.1,6.8,12.9,15.2,21.6,12.2,27.5,33.1,29.4,36.5,29.2,28.7,15.4,23.9,Medium,2024-03-02
M&S Plc,47110,9.2,5.9,11.8,13.8,18.7,10.6,31.8,37.1,28.1,38.4,27.1,31.2,12.4,25.6,Large,2024-04-21
Thompson Sports,47900,14.2,10.6,17.0,19.9,23.1,15.3,20.9,29.4,30.7,36.2,31.5,30.2,18.6,32.0,Small,2024-02-17
London Stock Exchange Group,66110,12.8,9.0,15.9,18.6,22.8,14.2,25.3,31.4,29.4,36.1,29.8,29.0,16.5,23.8,Large,2024-05-04
Havant Borough Council,84120,13.3,9.2,16.0,18.8,21.9,13.1,22.6,28.4,29.6,34.2,32.4,29.1,18.0,29.5,Medium,2024-01-28
Hargreaves Lansdown,66110,11.2,7.8,13.9,16.4,20.4,12.5,28.1,33.2,28.7,37.8,27.5,29.7,13.0,25.2,Small,2024-03-10
Valeo UK Ltd,28200,15.1,10.2,18.2,21.1,24.9,15.8,21.4,28.1,30.4,35.2,32.8,29.2,19.0,31.8,Medium,2024-06-01
Cineworld Group,77100,14.6,10.7,17.7,20.4,23.5,16.1,22.1,29.1,28.9,35.4,31.3,29.1,17.4,31.5,Medium,2024-02-19
KPMG in the UK,74900,12.5,8.6,15.0,17.6,20.8,13.3,26.1,32.0,30.1,35.7,30.3,29.5,15.8,24.1,Large,2024-05-16
Pirelli Tyres,23200,13.4,9.1,16.3,18.5,22.2,14.9,23.6,28.3,30.8,34.5,31.4,29.7,18.2,31.1,Medium,2024-03-20
Oxford University Hospitals NHS Foundation Trust,84210,15.9,11.6,19.2,22.9,25.7,17.4,20.3,26.4,29.8,36.2,32.5,29.3,19.2,31.4,Large,2024-04-26
Citi UK,66110,10.8,7.4,13.6,16.1,21.8,12.3,27.2,32.8,29.3,36.3,28.1,29.6,14.5,24.2,Medium,2024-06-09
BASF UK Ltd,20100,16.2,11.0,19.5,22.8,27.3,18.6,19.8,26.2,31.2,35.9,32.1,30.4,18.8,32.1,Large,2024-02-05
Dyson Limited,23200,12.9,8.9,15.8,18.4,22.3,14.0,24.5,29.9,30.4,35.1,31.3,27.9,17.8,30.2,Medium,2024-01-20
E.ON UK,35100,11.4,8.1,14.3,16.9,23.2,13.4,26.0,32.3,29.2,35.8,30.2,28.9,15.6,24.7,Medium,2024-03-09
Morgan Stanley UK,66110,12.7,8.7,15.3,18.2,24.4,13.1,25.7,31.9,29.3,36.4,28.9,29.3,15.7,23.5,Large,2024-05-11
Royal Mail Group,49400,14.2,10.0,17.1,20.2,24.7,15.4,21.8,27.6,30.5,34.3,32.2,29.5,17.5,30.4,Medium,2024-01-31
Fujitsu UK Ltd,66110,13.0,9.0,16.1,18.5,21.7,15.6,25.2,30.6,29.4,35.1,31.1,29.1,17.2,28.3,Medium,2024-03-17
British Land,68100,12.1,8.3,15.0,17.8,21.2,14.4,26.8,32.2,29.0,36.8,30.1,28.7,16.5,24.1,Large,2024-05-21
Henderson Healthcare,66110,10.4,7.0,12.6,15.0,20.6,13.2,27.5,33.1,29.1,35.9,28.2,29.5,13.5,24.7,Large,2024-02-12
The Guardian Media Group,68100,14.1,9.6,17.3,20.1,24.1,15.3,21.6,29.2,30.4,35.1,31.8,29.0,18.3,31.0,Medium,2024-04-08
National Rail,49400,11.9,8.2,14.4,16.7,22.1,13.8,26.3,31.6,29.5,35.2,29.8,28.6,15.7,24.4,Medium,2024-06-13
TFL Group,68100,13.7,9.4,16.6,19.2,23.3,14.2,22.3,28.9,30.1,34.8,31.6,29.2,17.7,30.5,Medium,2024-01-10
GSK plc,21000,16.9,11.9,19.8,23.4,28.3,18.8,18.9,25.6,31.4,35.6,31.8,29.5,19.3,32.1,Large,2024-05-26
Dow Chemical Company,20210,15.3,10.8,18.4,21.6,26.4,16.5,20.6,27.2,30.9,34.2,32.3,29.9,18.7,31.5,Medium,2024-02-20
WPP Group,74100,12.6,8.5,15.2,17.9,23.9,13.4,25.9,31.8,30.2,36.5,29.6,29.2,16.3,24.3,Mixed,2024-03-27
Burberry Group,47110,9.9,6.3,12.5,14.8,19.1,10.5,32.4,37.1,27.8,38.4,26.2,31.8,12.4,25.2,Small,2024-05-19
