EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Tech Innovations Ltd,62010,12.5,8.3,15.2,9.1,28.5,12.3,25.0,30.1,22.5,28.7,18.3,15.9,14.2,12.8,Medium,2024-06-15
Green Energy Solutions,38110,-3.2,-1.8,4.1,2.3,15.7,19.8,28.9,32.4,26.3,29.1,20.1,23.4,14.7,17.2,Small,2024-07-22
Financial Services Group,66220,8.9,5.7,12.4,6.8,22.1,14.9,24.8,29.2,21.6,26.8,17.9,19.1,12.6,16.4,Large,2024-08-10
Healthcare Partners,86210,4.1,2.9,9.5,5.2,19.3,24.6,26.7,31.8,23.1,27.9,19.4,22.1,14.1,18.3,Medium,2024-09-05
Retail Excellence Ltd,47110,15.8,10.2,18.3,12.1,31.2,16.7,23.4,28.9,26.1,30.2,22.8,24.7,17.2,19.1,Small,2024-10-18
Education Resources Co,85100,2.3,1.4,6.1,3.8,16.8,21.3,27.6,33.1,24.3,29.7,18.9,21.8,13.2,16.5,Medium,2024-11-03
Manufacturing Dynamics,20130,6.4,4.2,7.8,4.6,20.5,17.8,25.1,27.6,23.4,26.3,21.2,19.7,15.9,14.3,Small,2024-11-20
Professional Services Ltd,74900,9.7,6.8,10.3,7.2,25.3,18.4,28.3,31.9,24.6,27.2,20.1,22.4,16.7,18.9,Large,2024-12-14
Construction Masters,42110,14.2,9.6,16.5,10.4,27.8,13.9,22.4,25.1,24.7,28.3,19.6,16.2,18.8,13.7,Medium,2024-01-08
Software Systems Inc,62020,11.3,7.9,13.6,8.4,26.9,15.2,20.8,24.1,23.2,26.7,18.5,21.2,15.4,17.8,Small,2024-02-15
Hospitality Group Ltd,56100,17.8,12.4,21.1,14.8,35.2,19.3,21.3,26.8,24.9,29.4,22.6,25.3,17.6,20.1,Medium,2024-03-20
Media Network Ltd,69200,5.6,3.4,8.9,4.9,21.8,18.6,26.2,30.5,23.8,27.1,19.2,22.8,14.4,17.3,Large,2024-04-12
Transport Logistics Co,52100,8.1,5.3,11.2,6.4,23.7,16.9,23.9,26.4,26.2,29.8,18.7,19.4,15.5,14.2,Small,2024-05-30
Real Estate Developers,68100,10.4,6.9,14.7,9.2,29.1,17.2,24.5,29.1,25.7,28.3,20.3,21.9,16.3,13.8,Medium,2024-06-25
Consulting Partners,74100,13.6,9.1,17.8,11.2,32.4,18.7,23.6,28.2,24.1,29.7,21.1,23.6,16.8,20.2,Large,2024-07-28
Agricultural Solutions,01610,-2.1,-0.8,3.2,1.7,14.8,16.5,27.3,32.1,24.8,29.6,21.4,23.8,16.3,18.9,Small,2024-08-09
Marketing Agency Ltd,73120,7.8,4.8,9.6,5.8,20.3,15.4,25.6,28.4,24.2,27.9,19.7,22.3,15.2,16.8,Medium,2024-09-14
Travel & Tourism Co,79110,16.3,11.7,19.8,13.4,38.5,22.1,21.8,25.9,26.3,31.2,20.7,23.1,17.2,19.8,Small,2024-10-02
