EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
TechNova Solutions,62020,15.2,12.8,8.3,6.7,22.4,19.8,42.1,38.5,28.7,31.2,19.8,22.3,9.4,8.0,Medium,2025-01-15
GreenLeaf Agriculture,01210,-5.1,-3.4,2.1,1.8,8.6,10.2,35.2,39.8,31.4,28.7,22.1,25.9,11.3,15.6,Small,2025-02-02
Metro Financial Services,66300,22.1,18.9,15.8,12.4,28.9,24.6,33.7,29.2,27.8,30.1,21.4,24.3,17.1,16.0,Large,2025-01-28
BrightStar Education,85510,8.7,6.3,3.9,2.8,15.2,18.1,45.1,43.2,35.8,38.6,18.9,21.4,10.2,17.0,Medium,2025-02-10
PrimeHealth Medical,86210,-12.4,-10.2,4.3,3.7,19.8,21.2,38.9,36.5,32.1,29.8,23.8,25.4,15.2,18.3,Medium,2025-01-20
Future Retail Group,47110,18.6,15.9,12.4,9.8,24.3,20.9,39.2,36.1,31.8,33.3,22.7,24.9,16.3,15.1,Large,2025-02-05
Cosmos Energy Ltd,20100,25.8,22.1,18.9,15.6,32.1,28.7,34.2,30.8,28.1,31.4,19.3,23.2,18.4,17.5,Medium,2025-01-18
RiverBank Capital,66220,20.3,16.7,14.2,11.3,26.8,23.1,35.7,32.4,29.8,27.6,23.1,25.8,11.4,13.7,Large,2025-02-14
AquaClean Industries,23910,-3.8,-2.1,1.2,0.8,12.4,14.6,41.8,43.2,32.4,35.1,19.1,21.6,8.1,10.0,Medium,2025-01-30
Pioneer Construction Co,41000,30.2,26.8,19.4,16.1,31.2,27.8,38.1,35.4,33.2,29.7,24.1,26.5,12.6,15.4,Large,2025-02-08
Skyline Media Group,71120,12.5,9.8,5.6,4.2,16.8,19.1,40.2,37.6,32.8,35.1,19.8,22.7,7.2,12.4,Medium,2025-01-22
Meridian Pharmaceuticals,21200,10.2,8.5,6.8,5.3,18.3,16.9,36.4,39.2,31.8,33.7,22.1,24.6,10.7,13.8,Large,2025-02-11
EcoSystems Environmental,74900,7.8,5.2,3.4,2.7,14.2,17.3,42.3,38.6,33.4,35.8,19.9,21.9,11.1,14.5,Small,2025-01-25
Elite Automotive Parts,28200,22.8,19.3,13.7,11.2,25.1,21.6,37.6,34.5,30.8,27.9,22.8,25.1,10.8,9.5,Medium,2025-02-03
Global Logistics Network,49300,14.6,11.9,8.1,6.4,20.1,18.2,36.2,38.9,32.1,30.5,22.4,24.8,10.3,13.2,Large,2025-01-17
Summit Steel Works,24200,9.5,6.8,5.9,4.6,17.8,16.2,38.4,37.1,33.2,31.8,21.7,23.9,10.1,11.9,Medium,2025-02-13
Northern Energy Corp,20200,28.4,24.7,16.8,13.9,29.3,25.4,33.8,32.4,29.1,31.6,20.4,22.8,16.7,19.2,Large,2025-01-29
BlueBay Shipping Ltd,50100,6.9,4.7,2.7,1.9,13.7,15.4,39.1,36.8,31.2,29.9,23.7,25.2,12.2,14.8,Medium,2025-02-07
CityCenter Hotels,77110,11.3,8.6,4.1,3.2,15.8,18.7,44.2,41.9,33.1,35.6,18.7,21.5,9.8,13.4,Large,2025-01-21
Innovate Digital Group,62010,16.9,13.4,9.8,7.3,22.1,19.6,39.7,36.8,31.9,33.4,21.3,24.1,8.1,10.5,Medium,2025-02-16
Riverside Mining Co,08910,18.3,15.4,12.6,10.1,23.5,20.8,35.1,32.6,30.2,27.8,21.9,24.1,12.3,10.9,Large,2025-01-23
Capital Markets Group,66220,21.7,18.2,14.6,11.9,25.8,22.3,33.4,31.9,28.7,30.1,21.2,23.8,15.5,14.7,Large,2025-02-01
Prime Healthcare Partners,86210,-8.2,-6.8,-1.4,-1.1,14.8,17.6,37.8,39.5,31.6,34.2,22.5,26.1,10.1,12.8,Medium,2025-01-19
Sunshine Retail Ltd,47190,17.5,14.8,10.4,8.2,21.8,19.1,40.1,37.3,32.8,34.2,19.8,22.5,11.9,14.6,Large,2025-02-12
Vantage Aerospace,28110,24.1,20.6,17.3,14.8,27.8,23.4,34.9,31.2,28.3,29.6,21.6,23.9,14.4,16.2,Medium,2025-01-24
Hillside Manufacturing,23100,12.8,9.3,6.7,4.9,18.6,16.8,36.1,38.2,32.9,31.4,21.8,24.2,10.4,12.6,Small,2025-02-06
Harmony Education Trust,85520,9.6,7.1,4.3,3.6,15.4,17.8,41.2,39.4,33.8,34.7,19.1,21.7,8.9,10.2,Medium,2025-01-26
NorthStar Construction,41000,25.4,21.8,15.9,12.8,26.9,22.1,37.3,35.2,29.8,27.5,22.1,24.7,11.7,14.2,Large,2025-02-09
Galaxy Insurance Group,67200,13.2,10.6,7.4,5.8,19.2,16.9,40.4,38.1,32.1,30.9,20.3,22.8,8.2,10.8,Medium,2025-01-16
