activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,16980,06,037,421800,Conventional: First lien,Single family (1-4 units): Site-built,Not Hispanic or Latino,White,Male,1,Home purchase,485000,85,7.125,NA,0,8500,2500,3500,0,0,360,NA,NA,0,0,0,0,570000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,125000,38,1,1,Hispanic or Latino,Not Hispanic or Latino,1,1,Asian,White,1,1,Male,Female,1,1,45,42,0,0,1,1
2024,31080,12,031,122400,Conventional: First lien,Single family (1-4 units): Site-built,Not Hispanic or Latino,Black or African American,Female,1,Home improvement,320000,75,7.625,NA,0,7200,1800,2800,0,500,360,NA,NA,0,0,0,0,426000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,95000,29,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,Black or African American,Black or African American,1,1,Female,Female,1,1,38,36,0,0,1,1
2024,19100,08,123,082340,Conventional: First lien,Single family (1-4 units): Site-built,Hispanic or Latino,White,Male,1,Refinancing,410000,90,7.375,NA,0,7900,2100,3200,0,0,360,NA,NA,0,0,0,0,455000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,108000,42,1,1,Hispanic or Latino,Not Hispanic or Latino,1,1,White,Asian,1,1,Male,Female,1,1,52,49,1,0,1,1
2024,38900,36,005,360500,Conventional: First lien,Single family (1-4 units): Site-built,Not Hispanic or Latino,Asian,Female,1,Home purchase,650000,80,6.875,NA,0,9800,2700,3800,0,0,360,NA,NA,0,0,0,0,812000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,185000,33,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,Asian,Asian,1,1,Female,Male,1,1,41,44,0,0,1,1
2024,26420,18,057,180230,Conventional: First lien,Single family (1-4 units): Site-built,Not Hispanic or Latino,White,Male,1,Home purchase,275000,88,7.5,NA,0,6100,1500,2400,0,0,360,NA,NA,0,0,0,0,312500,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,78000,45,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,White,White,1,1,Male,Male,1,1,29,27,0,0,1,1
2024,12060,01,073,010730,Conventional: First lien,Single family (1-4 units): Site-built,Hispanic or Latino,American Indian or Alaska Native,Female,1,Refinancing,375000,82,7.25,NA,0,7400,2000,3000,0,0,360,NA,NA,0,0,0,0,457000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,112000,36,1,1,Hispanic or Latino,Hispanic or Latino,1,1,American Indian or Alaska Native,American Indian or Alaska Native,1,1,Female,Female,1,1,55,53,1,1,1,1
2024,14460,05,089,050890,Conventional: First lien,Single family (1-4 units): Site-built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,Home improvement,220000,70,8.0,NA,0,5200,1200,2000,0,300,360,NA,NA,0,0,0,0,314000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,68000,25,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,Native Hawaiian or Other Pacific Islander,White,1,1,Male,Female,1,1,33,31,0,0,1,1
2024,35620,48,221,482214,Conventional: First lien,Single family (1-4 units): Site-built,Not Hispanic or Latino,White,Female,1,Home purchase,525000,78,6.75,NA,0,8700,2300,3400,0,0,360,NA,NA,0,0,0,0,673000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,145000,30,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,White,White,1,1,Female,Male,1,1,47,45,0,0,1,1
2024,38060,53,033,530330,Conventional: First lien,Single family (1-4 units): Site-built,Hispanic or Latino,Black or African American,Male,1,Refinancing,350000,92,7.75,NA,0,6800,1800,2700,0,0,360,NA,NA,0,0,0,0,380000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,95000,48,1,1,Hispanic or Latino,Not Hispanic or Latino,1,1,Black or African American,White,1,1,Male,Female,1,1,39,37,0,0,1,1
2024,41860,55,025,550250,Conventional: First lien,Single family (1-4 units): Site-built,Not Hispanic or Latino,Asian,Male,1,Home improvement,290000,73,7.125,NA,0,5900,1400,2200,0,400,360,NA,NA,0,0,0,0,397000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,88000,27,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,Asian,Asian,1,1,Male,Male,1,1,42,40,0,0,1,1
2024,19740,09,003,090030,Conventional: First lien,Single family (1-4 units): Site-built,Not Hispanic or Latino,White,Female,1,Home purchase,780000,85,6.625,NA,0,11200,3100,4400,0,0,360,NA,NA,0,0,0,0,918000,Site-built,Owner-occupied as principal dwelling,NA,NA,1,NA,220000,35,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,White,White,1,1,Female,Female,1,1,50,48,1,0,1,1
