"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Smith & Co Ltd","2820 2920 3030","-5.67","-6.23","-8.91","-10.11","15.67","3.44","16.76","29.45","20.93","31.78","25.59","33.21","22.12","35.63","1001-5000","2024-05-15"
"Regional Healthcare Trust","8510 8600 8710","-4.22","-4.56","-2.11","-2.91","10.19","5.11","25.67","30.98","27.59","32.45","30.11","35.78","28.93","38.21","5001-10000","2024-02-20"
"UK Limited","7010 7020 7030","-3.11","-3.45","-1.23","-1.56","12.34","7.89","22.11","28.76","24.59","31.21","26.78","32.45","25.12","37.21","1001-5000","2024-08-15"
"Tech Innovations Inc","7220 7230 7240","-2.56","-2.91","-0.76","-0.94","14.11","8.56","20.93","27.45","22.67","29.78","24.21","31.12","26.93","37.63","5001-10000","2024-04-10"
"Brighton Borough Council","8510 8600 8710","-1.89","-2.11","-0.45","-0.56","16.78","9.23","19.45","26.21","21.93","28.59","23.78","30.45","27.12","39.21","1001-5000","2024-01-20"
"Yorkshire Power Ltd","3510 3520 3530","-1.23","-1.45","-0.23","-0.34","18.45","10.89","18.76","25.67","19.21","27.45","22.59","29.78","28.12","41.45","5001-10000","2024-03-15"
"Avon and Somerset Constabulary","8510 8600 8710","-0.76","-0.89","-0.11","-0.23","20.21","12.45","18.21","24.93","18.67","26.59","21.78","28.45","30.93","43.67","1001-5000","2024-09-10"
"Highway Management Services Ltd","5220 5230 5240","-0.45","-0.56","-0.05","-0.11","22.12","13.89","17.45","23.67","17.21","25.78","20.59","27.12","32.45","46.21","5001-10000","2024-06-15"
"Durham Constabulary","8510 8600 8710","-0.23","-0.29","-0.01","-0.05","24.11","15.45","16.67","22.93","16.45","24.59","19.78","26.45","34.21","48.63","1001-5000","2024-12-10"
"Rotherham Metropolitan Borough Council","8510 8600 8710","-0.11","-0.14","-0.01","-0.02","25.89","16.23","16.21","21.67","15.93","23.78","19.21","25.78","35.12","51.21","5001-10000","2024-07-15"
"Ealing Council","8510 8600 8710","0","-0.05","0","0.01","27.67","17.89","15.93","20.45","15.45","22.93","19.59","26.11","36.45","54.45","1001-5000","2024-11-10"
"Hartlepool Borough Council","8510 8600 8710","0.05","-0.02","0.01","0.02","29.45","19.12","15.21","19.67","15.07","21.58","19.89","25.78","37.21","56.78","5001-10000","2024-05-10"
"Coventry City Council","8510 8600 8710","0.11","-0.04","0.02","0.03","31.23","20.45","14.67","18.93","14.67","20.45","20.21","26.52","38.67","59.34","1001-5000","2024-03-20"
"Middlesbrough Borough Council","8510 8600 8710","0.14","-0.06","0.03","0.04","32.98","21.76","14.21","17.93","14.11","19.34","20.67","27.11","40.45","61.67","5001-10000","2024-09-15"
"Bradford Metropolitan District Council","8510 8600 8710","0.17","-0.07","0.04","0.05","34.78","22.97","13.67","17.06","13.67","18.14","21.01","27.68","42.23","63.92","1001-5000","2024-06-20"
"Birmingham City Council","8510 8600 8710","0.2","-0.08","0.05","0.06","36.59","24.19","13.21","16.33","13.11","17.56","21.39","28.23","43.89","65.54","5001-10000","2024-07-20"
"Wakefield Metropolitan District Council","8510 8600 8710","0.23","-0.09","0.06","0.07","38.42","25.45","12.67","15.67","12.45","16.98","21.78","28.88","45.59","67.17","1001-5000","2024-11-15"
"Stratford-on-Avon District Council","8510 8600 8710","0.26","-0.1","0.07","0.08","40.26","26.76","12.21","14.93","11.93","16.45","22.01","29.53","47.34","68.84","5001-10000","2024-04-10"
"Derbyshire County Council","8510 8600 8710","0.29","-0.11","0.08","0.09","42.11","27.98","11.67","14.21","11.21","15.93","22.34","30.19","49.12","70.51","1001-5000","2024-08-20"
"Camden Council","8510 8600 8710","0.32","-0.12","0.09","0.1","43.95","29.22","11.21","13.67","10.67","15.45","22.67","30.87","50.89","72.19","5001-10000","2024-01-15"
"Newham London Borough Council","8510 8600 8710","0.35","-0.13","0.1","0.11","45.8","30.48","10.67","13.11","10.11","14.99","23.01","31.56","52.67","73.89","1001-5000","2024-09-10"
"Southend-on-Sea Borough Council","8510 8600 8710","0.38","-0.14","0.11","0.12","47.68","31.76","10.21","12.67","9.67","14.45","23.37","32.25","54.59","75.46","5001-10000","2024-05-15"
"Hounslow London Borough Council","8510 8600 8710","0.41","-0.15","0.12","0.13","49.59","33.05","9.67","12.22","9.22","14.09","23.73","32.95","56.44","77.02","1001-5000","2024-03-10"
"Sandwell Metropolitan Borough Council","8510 8600 8710","0.44","-0.16","0.13","0.14","51.51","34.37","9.23","11.85","8.85","13.73","24.09","33.67","58.31","78.59","5001-10000","2024-06-20"
"Swindon Borough Council","8510 8600 8710","0.47","-0.17","0.14","0.15","53.43","35.71","8.9","11.48","8.48","13.39","24.45","34.4","60.23","80.17","1001-5000","2024-08-15"
"Manchester City Council","8510 8600 8710","0.5","-0.18","0.15","0.16","55.36","37.06","8.57","11.11","8.12","13.06","24.82","35.13","61.94","81.77","5001-10000","2024-04-10"
"Wolverhampton City Council","8510 8600 8710","0.53","-0.19","0.16","0.17","57.3","38.42","8.25","10.75","7.77","12.74","25.19","35.86","63.67","83.39","1001-5000","2024-11-20"
"Stoke-on-Trent City Council","8510 8600 8710","0.56","-0.2","0.17","0.18","59.24","39.79","7.94","10.4","7.45","12.43","25.57","36.6","65.42","85.01","5001-10000","2024-05-10"
"Leeds City Council","8510 8600 8710","0.59","-0.21","0.18","0.19","61.19","41.17","7.63","10.06","7.13","12.12","25.95","37.35","67.17","86.63","1001-5000","2024-09-15"
