"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Computacenter Ltd","48210, 62090","-2.5","-4.8","-12.1","-8.5","35.6","22.1","22.5","19.8","28.3","24.5","32.1","30.4","38.2","25.6","10001-50000","2024-07-25"
"Central Bedfordshire Council","85330","-1.8","-3.1","-11.9","-7.3","31.9","20.9","21.1","18.9","27.5","24.2","30.9","29.2","37.4","24.8","50001-100000","2024-08-01"
"Yorkshire Water Limited","35120","-3.2","-5.6","-13.5","-9.2","39.5","26.1","23.9","20.5","30.8","26.4","33.5","31.8","40.2","27.5","50001-100000","2024-07-15"
"Scottish Widows","64930","-2.1","-3.8","-10.9","-6.5","30.4","20.3","22.3","20.1","28.8","25.6","32.5","30.9","39.1","25.3","10001-50000","2024-08-05"
"JD Sports Fashion Plc","47790","-3.5","-6.1","-15.2","-10.9","41.9","29.3","24.7","21.4","31.9","27.2","34.8","33.1","42.6","28.9","10001-50000","2024-07-28"
"Royal Borough of Windsor and Maidenhead","85330","-2.3","-4.1","-12.5","-8.1","34.8","23.5","21.9","19.7","29.2","25.9","31.9","30.3","39.5","26.2","10001-50000","2024-08-10"
"HM Revenue & Customs","64930","-1.9","-3.4","-11.7","-7.2","31.6","21.4","22.1","20.3","28.5","25.8","32.4","31.1","39.9","26.4","10001-50000","2024-07-22"
"Jones Lang LaSalle (UK) Limited","41101","-2.8","-4.9","-14.1","-9.4","38.2","27.1","24.1","21.1","30.4","26.9","33.9","32.4","41.1","28.1","50001-100000","2024-07-18"
"Wincanton plc","5210","-3.1","-5.3","-13.9","-9.5","40.5","28.3","23.5","20.8","30.6","26.5","33.4","32.1","40.8","27.8","10001-50000","2024-08-12"
"Capita Plc","70220","-2.4","-4.2","-12.3","-8.0","35.3","24.5","21.7","19.6","28.9","25.7","31.9","30.5","39.3","26.0","50001-100000","2024-07-20"
"G4S Plc","93110","-3.8","-6.4","-16.2","-11.9","43.9","31.5","24.3","21.2","31.6","27.8","34.9","33.6","43.5","29.4","10001-50000","2024-07-26"
"Health Education England","85330","-2.1","-3.7","-11.5","-7.0","31.5","21.1","22.3","20.3","28.5","25.7","32.4","31.1","40.1","25.9","50001-100000","2024-08-08"
