EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Abbeydale Leisure Centre,"47791,96020",-5.2,-7.4,-10.5,-13.2,25.6,12.5,18.7,21.1,22.9,25.2,24.7,27.9,32.1,19.5,Medium,2024-08-22
Acme Consultancy Ltd,82990,-2.1,-4.5,-8.2,-11.1,28.9,16.3,20.2,23.5,24.1,26.9,25.4,28.1,33.3,20.8,Large,2024-09-15
Adventure Quest UK,96090,-6.8,-8.9,-12.3,-15.6,24.8,13.2,19.1,22.8,21.4,24.5,23.9,26.7,31.5,18.9,Small,2024-07-28
Ambition Solution Ltd,70200,-3.5,-6.1,-9.8,-12.5,26.5,14.7,21.3,24.5,23.1,25.9,24.5,27.3,32.6,21.1,Medium,2024-08-29
Awesome Experiences Ltd,96090,-5.9,-7.7,-11.1,-14.4,25.3,12.9,19.5,22.3,21.9,24.7,23.3,26.5,31.3,19.3,Small,2024-09-05
BBC Sport,47791,-4.2,-6.8,-10.2,-13.5,27.4,15.1,20.9,23.9,22.5,25.3,24.9,27.7,33.2,20.5,Large,2024-08-01
Bright Ideas Ltd,82990,-2.5,-4.9,-8.5,-11.4,29.4,17.5,21.4,24.7,23.3,26.1,25.7,28.5,34.1,22.0,Medium,2024-09-20
Brighton & Hove City Council,"47791,96020",-4.8,-7.2,-10.9,-14.1,26.2,13.4,20.2,23.1,21.9,24.7,23.5,26.9,32.1,19.9,Large,2024-07-12
British Cycling,96090,-6.3,-8.5,-11.9,-15.2,24.5,12.8,19.4,22.6,21.2,24.4,23.8,26.6,31.4,19.0,Small,2024-08-25
Cake & Construction Ltd,70200,-3.9,-6.5,-10.3,-13.1,27.9,15.3,21.1,24.3,22.9,25.7,24.3,27.5,33.1,21.3,Medium,2024-09-10
Celebration Care Ltd,82990,-2.2,-4.6,-8.4,-11.2,28.8,16.5,20.5,23.9,24.5,26.3,25.9,28.7,34.3,21.5,Large,2024-08-18
Chance to Shine,96090,-6.9,-8.8,-12.4,-15.7,25.1,13.3,19.2,22.9,21.6,24.8,23.4,26.8,31.6,19.2,Small,2024-07-19
