EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Lloyds Banking Group,"""40101","64190""",-2.5,-1.8,-10.2,-5.1,12.1,9.5,27500,23500,30000,26000,35000,28000,45000,38000,"""10001-50000"""
Tesco Plc,"""47110","47200""",1.2,0.5,5.8,2.1,8.9,6.2,21000,19500,24000,22000,30000,28000,40000,37000,"""50001-100000"""
Asda Stores Ltd,"""47110","47200""",-3.5,-2.1,-15.6,-8.5,9.5,7.3,22000,20000,25000,23000,32000,29000,42000,38000,"""10001-50000"""
B&Q Ltd,"""52100","52200""",2.8,1.9,12.1,6.5,10.8,8.3,28000,26000,32000,30000,38000,35000,46000,42000,"""50001-100000"""
Hovis Ltd,"""15110","15120""",-1.9,-1.2,-6.5,-3.8,7.2,5.5,20000,18500,23000,21500,30000,28000,40000,37000,"""10001-50000"""
Sainsbury's Supermarkets Ltd,"""47110","47200""",0.8,0.3,4.2,1.5,8.5,6.8,24000,22500,27000,25500,34000,32000,44000,41000,"""50001-100000"""
Waitrose & Partners,"""47110","47200""",-4.2,-2.5,-20.1,-11.2,10.3,8.1,22000,20000,25000,23000,32000,29000,42000,38000,"""10001-50000"""
British Gas Ltd,"""35110","35190""",3.1,2.2,14.5,7.9,11.1,8.9,30000,28000,34000,32000,40000,38000,48000,45000,"""50001-100000"""
Morrisons Supermarkets Plc,"""47110","47200""",1.5,0.7,6.3,2.9,9.2,7.5,24500,23000,27500,26000,33500,31500,42500,39500,"""50001-100000"""
Argos Retail Ltd,"""47110","47200""",-2.8,-1.5,-12.9,-6.2,8.3,6.6,21000,19500,24000,22500,31000,29000,41000,38000,"""10001-50000"""
Next PLC,"""47200","47300""",2.2,1.4,11.4,6.1,10.5,8.2,28000,26000,32000,30000,38000,36000,46000,43000,"""50001-100000"""
Garden Centre Group Ltd,"""52100","52200""",-1.5,-0.9,-7.1,-3.5,7.8,6.1,22000,20500,25000,23500,32000,30000,42000,39000,"""10001-50000"""
Sainsbury's Bank Plc,"""64190","64200""",0.4,0.1,3.9,1.3,8.2,7.0,25000,23500,28000,26500,34000,32500,43000,40500,"""50001-100000"""
J Sainsbury plc,"""47110","47200""",0.5,0.2,4.1,1.6,8.6,7.2,24500,23000,27500,26000,33500,32000,43500,41000,"""50001-100000"""
Homeserve Group Plc,"""41200","41290""",-3.8,-2.3,-19.5,-10.8,9.5,7.7,23000,21000,25000,23500,31500,29500,40500,37500,"""10001-50000"""
Carphone Warehouse Ltd,"""46410","46420""",1.1,0.6,5.5,2.4,8.8,7.1,24000,22500,27000,26000,33000,31500,42000,39500,"""50001-100000"""
British Airways Plc,"""64200""",4.5,3.2,20.1,12.9,12.1,10.3,32000,30000,36000,34000,42000,40000,51000,48000,"""50001-100000""","""2024-06-18"""
Dixons Carphone Plc,"""46410","46420""",0.8,0.4,4.4,2.0,9.1,7.6,25500,24000,29000,27500,35000,33500,44500,41500,"""50001-100000"""
Tesco Bank,"""64190","64200""",-2.9,-1.6,-14.3,-7.4,9.5,7.1,22000,20500,25000,23500,31000,29000,40000,37000,"""10001-50000"""
N Brown Group Plc,"""46410","46420""",1.3,0.9,6.1,3.5,9.3,7.8,26000,24500,30000,28500,36000,34000,45000,42500,"""50001-100000"""
Co-op Food,"""47110","47200""",0.7,0.3,4.5,1.9,8.4,7.0,24000,22500,27000,26000,33500,32000,43000,40500,"""50001-100000"""
Weatherproof Holdings Ltd,"""52100","52200""",-3.9,-2.4,-20.5,-11.9,10.2,8.3,20000,18500,23000,21500,31000,29000,41000,38000,"""10001-50000"""
Co-op Group,"""47110","47200""",0.2,0.0,2.1,0.8,8.1,7.3,23500,22000,26500,25500,33000,31500,42000,39500,"""50001-100000"""
EE Ltd,"""64200""",3.8,2.6,17.1,10.3,11.8,9.6,31000,29000,35000,33500,41000,39500,50000,47500,"""50001-100000""","""2024-07-15"""
Shop Direct Group Operations Ltd,"""46410","46420""",1.9,1.2,10.3,5.5,10.0,8.5,27000,25500,31000,29500,37000,35500,47000,44500,"""50001-100000"""
Clipper Logistics,"""52200","52300""",2.3,1.6,12.5,6.9,10.7,8.9,29000,27500,33000,31500,39000,37500,48000,46000,"""50001-100000"""
Virgin Media Ltd,"""64200""",4.9,3.5,22.1,14.2,12.3,10.6,32500,30500,37000,35500,43000,41500,52000,49500,"""50001-100000""","""2024-06-25"""
Hastings Retail Ltd,"""47110","47200""",1.6,0.9,8.1,3.8,9.4,7.9,25500,24000,29500,28000,35000,33500,44500,41500,"""50001-100000"""
Sky UK Ltd,"""64200""",5.2,3.7,23.4,15.1,12.5,10.9,34000,32000,39000,37500,45000,43500,53500,51000,"""50001-100000""","""2024-06-12"""
Aldi Stores Ltd,"""47110","47200""",-1.1,-0.7,-5.9,-3.1,7.5,6.4,21000,19500,24000,22500,31000,29000,41000,38000,"""10001-50000"""
TSB Bank Plc,"""64190","64200""",0.9,0.5,4.9,2.4,8.6,7.3,25500,24000,29000,28000,35000,33500,44500,41500,"""50001-100000"""
Dunelm Group Plc,"""52100","52200""",1.1,0.7,6.0,3.3,9.6,8.1,26000,24500,30000,28500,36000,34000,45000,42500,"""50001-100000"""
Costa Limited,"""56101""",-2.2,-1.3,-10.5,-5.6,9.1,7.5,22000,20500,25000,23500,31000,29000,40000,37000,"""10001-50000""","""2024-08-01"""
Barclays Bank Plc,"""64190","64200""",1.6,1.1,8.3,4.5,10.3,8.7,28500,27000,33000,31500,39000,37500,48500,46000,"""50001-100000"""
