"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Northern Healthcare","48010,48020","-1.4","-0.8","6.3","4.5","12.1","8.5","17,500","15,000","22,000","20,000","30,500","28,000","35,000","32,000","11-50","2024-07-15"
"Eastside Hospital","85110","-2.1","-1.5","7.2","5.1","13.4","9.3","18,000","16,000","24,000","21,500","32,500","29,500","38,000","35,000","11-50","2024-08-20"
"Greenwich Insurance","65110","-1.1","-0.5","5.5","3.8","11.2","8.1","19,500","17,000","26,000","23,000","34,000","31,000","40,000","37,000","51-100","2024-09-10"
"Hampshire Healthcare","85110","-1.9","-1.2","6.1","4.4","12.3","9.0","17,000","15,500","23,500","20,500","31,000","28,500","36,500","33,500","11-50","2024-07-25"
"Kentish Enterprise","94990","-2.5","-1.8","7.5","5.6","14.1","10.4","19,000","17,000","27,000","24,000","35,500","32,000","42,000","39,000","51-100","2024-08-01"
"London Leisure","94910","-1.6","-1.0","5.9","4.2","12.0","9.0","18,000","16,000","25,000","22,000","33,000","30,000","38,000","35,000","11-50","2024-09-15"
"Nottinghamshire NHS","85110","-2.2","-1.6","6.6","4.9","13.5","10.1","20,000","18,000","28,000","25,000","36,000","33,000","41,000","38,000","51-100","2024-07-10"
"Oxford University","85310","-1.3","-0.7","5.2","3.9","11.5","8.5","21,000","19,000","29,500","26,500","37,000","34,000","43,000","40,000","101-500","2024-08-25"
"Portsmouth Housing","94990","-2.9","-2.1","8.1","6.0","15.3","11.5","20,000","18,000","30,000","26,500","38,000","35,000","45,000","42,000","51-100","2024-09-20"
"Southampton Healthcare","85110","-1.8","-1.3","5.8","4.5","12.5","9.5","19,000","17,000","26,500","23,500","34,000","31,000","40,000","37,000","11-50","2024-08-05"
"Swindon Leisure","94910","-1.0","-0.4","4.4","3.2","10.8","8.0","18,500","16,500","25,500","22,500","33,500","30,500","38,500","35,500","11-50","2024-07-20"
"Teesside NHS","85110","-2.4","-1.7","6.8","5.1","14.0","10.8","21,000","19,000","30,000","26,500","37,500","34,500","43,500","40,500","101-500","2024-09-01"
"West Midlands University","85310","-1.5","-0.9","5.5","4.0","12.0","9.0","22,000","20,000","29,000","26,000","36,000","33,000","42,000","39,000","51-100","2024-08-15"
"Worcester Housing","94990","-3.0","-2.2","8.5","6.3","15.8","12.0","22,000","20,000","31,500","28,000","39,000","36,000","47,000","44,000","101-500","2024-09-25"
"Yorkshire Enterprise","94990","-2.6","-1.9","7.2","5.5","13.8","10.5","20,500","18,500","28,500","25,500","35,500","32,500","42,500","39,500","51-100","2024-07-30"
"Bath and North East Somerset Council","94910","-1.2","-0.6","4.9","3.4","11.1","8.3","19,500","17,500","27,000","23,500","34,500","31,500","40,500","37,500","11-50","2024-09-05"
