"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Smith & Co","50100-50300","-1.2","-2.3","3.4","2.1","30.5","25.6","15.9","14.1","19.2","18.4","21.6","20.9","28.5","26.7","250-499","2024-03-15"
"Jones Ltd","50500-50900","0.7","1.9","1.3","2.5","35.6","31.1","16.3","15.5","20.1","19.3","22.5","21.9","29.1","28.3","100-249","2024-04-10"
"Watson & Sons","50100-50300","-0.9","-1.1","2.5","1.9","32.1","27.9","14.5","13.7","18.9","18.1","21.3","20.7","27.9","26.5","500-999","2024-05-18"
"Brown Group","50200-50300","0.5","1.1","1.1","2.9","38.3","33.5","17.1","16.3","21.5","20.7","23.9","23.3","30.5","29.7","1000-1999","2024-06-22"
"Lee Inc","50100-50300","-1.5","-2.9","3.9","2.7","36.9","32.1","15.3","14.5","19.5","18.7","22.1","21.5","29.9","28.3","250-499","2024-07-28"
"Williams & Co","50500-50900","0.9","2.1","1.5","2.7","40.1","35.3","18.5","17.7","22.9","22.1","25.3","24.7","32.1","31.3","500-999","2024-08-04"
"Robinson Group","50200-50300","-0.3","-0.5","2.1","1.5","34.5","30.3","14.9","13.9","19.3","18.5","21.7","21.1","28.9","27.3","100-249","2024-09-08"
"Martin & Sons","50100-50300","-2.1","-3.5","4.3","3.1","39.9","36.1","16.7","15.9","20.9","20.1","23.5","22.9","31.3","30.5","1000-1999","2024-10-12"
"Thompson Inc","50500-50900","0.3","1.3","1.9","2.9","42.5","38.3","19.9","18.9","24.5","23.7","26.9","26.3","34.5","33.7","250-499","2024-11-16"
"Taylor & Co","50200-50300","-1.1","-1.9","2.9","2.1","41.1","36.9","17.3","16.5","21.9","21.1","24.3","23.7","32.3","31.5","500-999","2024-12-20"
"Harrison Group","50100-50300","0.5","1.1","1.1","2.9","45.6","41.1","20.1","19.3","25.3","24.5","27.5","26.9","35.9","34.9","1000-1999","2025-01-25"
"Davis & Sons","50500-50900","-0.9","-1.3","3.5","2.5","48.3","44.1","21.9","20.9","26.5","25.7","29.3","28.5","37.3","36.5","250-499","2025-02-29"
"White & Co","50200-50300","-2.3","-3.1","4.5","3.3","50.9","47.1","23.5","22.3","28.3","27.5","30.9","29.9","39.1","38.3","500-999","2025-03-07"
"Wilson & Sons","50100-50300","0.9","2.3","1.3","2.5","52.1","48.3","24.7","23.7","30.1","29.3","32.5","31.7","40.5","39.7","100-249","2025-04-11"
"Walker & Co","50500-50900","-1.1","-1.5","3.9","2.7","55.3","51.5","26.1","25.1","31.5","30.7","34.3","33.5","42.1","41.3","1000-1999","2025-05-16"
