EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BUTLER & GALE PLC,69200,22.1,18.7,45.2,21.3,38.9,42.1,32.8,68.2,18.6,72.4,24.7,65.3,23.9,31.7,1000-4999,2025-03-15 09:22:15
LONDON METROPOLITAN UNIVERSITY,85530,14.3,12.8,32.1,15.6,28.7,31.9,27.4,73.1,19.2,78.9,22.8,69.2,30.6,27.3,5000-19999,2025-02-28 14:45:33
REXEL UK LIMITED,33110,35.6,28.9,68.4,33.2,52.1,60.9,24.9,75.1,16.3,80.8,28.1,71.4,30.7,28.5,250-499,2025-04-10 11:17:52
SANTANDER UK PLC,64999,28.7,22.9,51.8,27.3,41.9,48.3,31.2,66.8,17.8,74.2,25.9,67.1,25.1,30.9,10000-24999,2025-01-22 16:38:47
CROWN PROPERTIES LIMITED,68200,19.4,15.6,42.3,18.2,36.7,40.5,29.3,71.6,16.7,75.8,22.1,68.3,24.1,30.1,50-249,2025-03-19 13:50:21
STANLEY ELECTRIC COMPANY LIMITED,28120,33.8,26.4,61.5,31.7,48.2,55.7,26.1,73.9,17.4,78.2,27.3,69.5,29.2,29.1,500-999,2025-02-10 08:33:19
THE HILLSBOROUGH DISASTER TRUST,94990,8.9,6.3,12.4,5.8,15.2,18.1,42.3,82.7,22.2,87.4,21.9,73.6,13.6,16.3,50-249,2025-04-07 17:24:41
BRITISH AMERICAN TOBACCO PLC,11010,25.1,19.8,48.7,24.1,42.6,46.9,29.7,74.1,18.4,77.8,23.4,70.1,28.5,29.4,5000-19999,2025-03-05 12:15:50
FORTIS MANAGEMENT LIMITED,61900,29.3,24.5,55.9,29.7,46.8,53.1,32.6,69.8,18.9,76.2,24.1,71.8,24.4,31.9,100-249,2025-01-30 09:47:36
HORIZON HEALTHCARE LIMITED,75200,16.7,13.2,38.1,16.8,32.4,36.1,25.8,75.3,19.7,81.2,24.3,68.9,30.2,25.5,250-499,2025-04-12 10:59:23
THERESA BROWN LIMITED,70100,12.5,10.4,25.3,11.7,21.9,23.7,35.1,72.8,22.6,77.5,25.9,70.7,16.4,21.2,50-249,2025-02-21 14:33:11
WALLACE & GORDON LIMITED,61900,31.2,25.8,59.8,32.1,44.7,51.3,28.6,72.1,16.2,76.5,26.8,69.1,28.4,31.7,500-999,2025-03-27 11:40:38
PENNY SWEETNAM LIMITED,74990,18.9,14.6,34.6,17.2,30.1,33.8,27.1,71.3,18.2,78.9,23.4,70.2,25.3,27.4,250-499,2025-01-18 09:15:26
NATIONAL GRID PLC,63110,26.4,21.1,52.7,26.9,43.3,47.8,31.8,68.5,19.1,75.2,24.7,69.3,24.4,30.9,5000-19999,2025-04-02 16:22:44
WESTFIELD LIMITED,69200,24.1,19.7,46.9,22.8,39.2,42.6,30.4,70.2,17.9,76.8,23.8,68.4,28.1,30.5,1000-4999,2025-03-16 13:12:17
BANK OF SCOTLAND PLC,64190,20.6,16.4,42.8,21.1,36.5,40.2,31.4,74.8,19.3,78.5,23.5,70.2,25.8,29.9,10000-24999,2025-02-08 10:45:33
SOLUTIONS ENGINEERING PLC,62000,38.5,31.9,65.4,35.1,50.3,58.7,25.2,76.3,15.8,82.1,28.7,72.5,30.3,28.7,50-249,2025-04-14 15:37:22
SHERRARD PLANT LIMITED,35200,22.3,18.1,40.1,20.3,35.6,38.2,28.9,73.7,17.6,79.4,24.2,71.1,29.3,27.4,500-999,2025-01-25 11:22:59
THE LONDON SCHOOL OF ECONOMICS,85530,11.8,9.9,27.6,12.3,24.2,26.7,26.5,75.9,20.1,81.4,23.7,70.6,29.7,24.9,5000-19999,2025-03-09 14:18:41
ELECTRICITY NORTH LIMITED,63110,27.8,22.5,53.2,28.4,45.1,48.9,32.9,72.2,18.4,77.6,24.5,70.5,25.2,30.2,1000-4999,2025-02-13 16:44:56
CITY AND HAMLET PLC,70100,21.5,17.3,41.7,20.8,37.9,41.4,29.6,68.2,17.8,75.4,22.3,68.1,28.3,30.7,250-499,2025-04-05 10:50:37
DOWNEY & GROVES LIMITED,43200,23.2,19.6,44.5,21.8,39.5,43.2,30.2,75.1,18.8,80.7,23.9,71.8,27.1,28.9,50-249,2025-03-22 09:33:24
SUSSEX BUILDING SOCIETY,64190,19.7,15.8,37.3,18.6,34.1,37.5,31.6,74.9,19.3,79.2,23.3,70.7,26.1,29.2,100-249,2025-01-12 08:49:32
JONES & JENKINS CONSULTING,74990,13.6,11.4,28.9,13.7,25.4,27.3,34.7,72.3,21.5,76.9,25.1,70.1,18.7,22.8,50-249,2025-04-08 13:22:15
