EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
LIONEL AND SON LIMITED,64190,28.7,22.1,68.2,25.3,52.1,61.8,24.8,73.2,14.9,82.1,26.7,71.9,57.6,42.4,1000-4999,2025-03-15 09:22:14
SUNNYVALE CONSTRUCTION LTD,42200,35.2,28.9,71.5,32.4,49.8,60.3,22.3,75.7,13.8,84.2,25.1,70.8,58.8,39.2,500-999,2025-01-29 16:45:57
WESTBURY FINANCIAL SERVICES,66220,19.8,15.3,55.6,22.1,48.7,58.4,27.9,70.1,16.2,81.7,28.3,68.3,53.6,46.4,100-499,2025-02-11 13:33:28
GREENWOOD AGRICULTURAL COOP,01630,32.4,26.7,63.8,28.9,51.2,64.1,23.6,74.8,15.3,82.9,27.2,72.8,53.9,46.1,50-99,2025-04-01 10:17:42
THORNFIELD INSURANCE BROKERS,66220,27.3,20.8,59.4,24.6,53.1,61.7,25.1,72.9,14.7,83.2,26.5,70.5,58.7,39.3,250-499,2025-03-24 14:50:19
HARTWELL PHARMACEUTICALS,21000,38.9,31.2,76.1,35.8,54.3,69.9,21.8,76.2,12.6,85.4,24.3,69.7,59.3,35.7,1000-4999,2025-02-05 11:08:36
CLAYTON LOGISTICS GROUP,49390,24.1,18.7,52.8,20.4,47.2,59.6,26.3,73.7,15.8,82.2,27.5,68.5,54.4,45.6,500-999,2025-04-03 15:10:41
DALLAS TECHNOLOGIES PLC,62010,31.6,25.4,66.9,31.1,52.4,65.5,24.2,74.1,15.5,83.0,26.8,71.2,57.6,42.4,250-499,2025-01-18 17:23:55
BROOKFIELD CONSULTING GROUP,74900,22.9,16.5,57.3,23.8,50.9,61.2,27.4,71.8,16.1,82.6,28.1,69.9,52.6,47.4,50-99,2025-03-30 08:41:22
MCCARTHY HOMES BUILDING,41100,33.8,27.1,69.1,30.5,51.7,63.2,23.1,75.2,14.2,84.5,25.6,71.4,57.1,42.9,1000-4999,2025-02-20 12:27:33
RIVERSIDE FASHION RETAIL,47810,25.7,21.3,50.2,21.9,45.8,56.1,28.6,71.4,17.2,80.8,28.4,68.6,52.3,47.7,100-499,2025-01-27 19:15:50
SALTDEAN FINANCIAL GROUP,66220,18.4,14.2,52.5,21.2,47.1,58.3,27.1,72.9,16.4,81.6,28.2,69.8,52.9,47.1,250-499,2025-04-04 16:38:17
STEWART AND SONS TRADING,47910,29.2,23.5,58.7,26.8,51.3,64.0,25.8,73.2,14.9,83.1,26.4,70.6,58.1,41.9,50-99,2025-02-14 13:11:09
NORFOLK RAILWAYS LIMITED,49390,41.3,34.6,79.2,38.1,55.1,73.4,21.2,77.8,12.1,86.3,23.5,68.5,58.5,35.5,10000+,2025-03-09 09:45:23
WHITMORE ELECTRICAL SYSTEMS,28110,36.5,29.1,70.8,33.7,53.6,67.4,22.9,75.9,13.2,85.1,24.8,70.2,59.1,38.9,500-999,2025-01-12 15:32:44
WESTMINSTER BUSINESS SOLUTIONS,74900,21.8,17.4,54.9,22.8,49.2,62.1,27.6,71.3,16.6,81.9,28.3,68.7,53.2,46.8,50-99,2025-03-05 10:10:07
PENZANCE REAL ESTATE GROUP,68100,26.3,20.6,51.7,23.4,48.5,59.8,26.9,73.1,15.2,82.7,27.3,70.4,56.8,43.2,250-499,2025-04-02 18:07:11
CROSSMARK HEALTH SERVICES,85110,30.1,24.8,67.4,29.5,52.6,66.1,24.5,74.3,14.7,83.5,27.1,71.8,58.3,41.7,500-999,2025-01-31 14:28:40
HEATHROW TRANSPORT GROUP,49390,23.9,18.2,61.2,24.2,50.1,62.7,26.2,73.8,15.0,81.3,26.9,70.1,57.2,42.8,1000-4999,2025-02-16 11:44:35
COSMOS INDUSTRIES LIMITED,20000,34.7,27.8,68.6,31.8,52.9,65.7,23.4,75.1,14.3,82.8,25.3,70.7,56.9,43.1,500-999,2025-03-19 12:56:32
GLENFIELD MANUFACTURING GROUP,26200,39.2,32.5,73.1,35.2,53.8,68.3,22.1,76.5,12.9,84.4,24.1,70.9,59.6,38.4,1000-4999,2025-02-02 16:10:18
SHOREHAM CONSTRUCTION CO,42200,27.6,22.1,59.8,26.1,51.7,64.2,25.3,73.5,14.8,82.9,27.0,71.1,57.9,42.1,500-999,2025-03-12 17:53:25
WILLOW COTTAGE HOTELS GROUP,55100,24.3,18.9,49.1,21.7,45.6,58.1,28.9,71.1,16.8,80.3,28.5,68.5,51.4,48.6,250-499,2025-04-01 10:45:43
MIDLANDS EDUCATION FUND,85110,17.9,13.8,47.6,19.8,44.2,57.8,29.4,70.6,17.5,81.2,29.0,69.0,51.6,48.4,100-499,2025-02-28 14:38:15
LANTERN COMMUNICATIONS LTD,62010,32.1,25.9,64.5,29.2,51.9,65.1,24.0,74.8,15.3,83.4,27.4,71.6,58.0,42.0,500-999,2025-01-23 18:25:39
WILLOWTREE PROPERTY MAINTENANCE,43200,30.9,26.4,61.8,28.5,50.4,64.6,25.7,73.3,15.2,83.1,26.6,70.9,57.3,42.7,100-499,2025-03-18 13:17:51
WESTWOOD MEDICAL PRODUCTS,21000,25.4,20.1,58.3,25.7,50.8,65.2,26.1,73.9,15.0,83.6,27.5,70.5,57.7,42.3,250-499,2025-02-10 12:09:26
STONEY CREEK MINING GROUP,08110,44.8,37.1,77.8,40.9,55.7,73.9,20.5,77.4,11.8,86.6,23.2,66.8,60.8,39.2,5000-9999,2025-01-08 11:45:14
TRENT RESOURCES LIMITED,01630,28.3,22.7,53.2,23.6,47.6,61.1,25.1,74.9,14.4,83.2,26.4,71.6,57.1,42.9,500-999,2025-04-05 15:02:33
BRAUNSTONE ENGINEERING SOLUTIONS,28110,26.8,21.4,55.7,24.8,51.2,62.8,25.4,74.6,14.6,82.5,26.9,70.3,57.8,42.2,100-499,2025-02-22 16:31:46
BRIDGEWAY IT SERVICES,62010,31.2,24.6,65.3,30.8,52.3,64.7,24.6,74.4,15.1,82.8,26.8,71.2,57.6,42.4,50-99,2025-03-26 08:22:29
WILSHIRE BANKING GROUP,66220,19.6,15.1,50.3,22.0,47.8,59.1,27.7,71.9,16.3,81.7,28.3,69.7,51.8,48.2,500-999,2025-01-22 14:54:07
CLOUDS MEADOW INSTITUTE,85110,16.7,12.8,46.4,18.7,42.8,56.2,30.2,69.8,18.1,81.9,29.3,69.1,52.1,47.9,250-499,2025-03-07 10:12:44
BARKER AND ASSOCIATES LLP,74200,25.1,20.4,55.2,23.9,50.5,63.3,26.3,73.7,15.0,83.2,27.2,70.8,57.5,42.5,100-499,2025-02-13 12:30:21
HARLEY STREET MEDICAL CENTRE,85110,22.4,17.9,52.6,23.1,48.1,62.4,27.0,72.0,16.2,81.8,28.1,68.9,52.3,47.7,50-99,2025-04-04 10:18:56
NORSEMAN DEVELOPMENTS LIMITED,64190,33.5,26.1,66.7,30.2,52.1,65.9,23.9,74.7,14.5,83.5,26.9,71.1,58.2,41.8,1000-4999,2025-02-17 09:51:33
WINTERFORD FOOD SUPPLIERS,47810,27.9,21.8,54.1,24.5,49.4,63.2,26.0,73.8,14.9,83.0,27.1,70.9,57.5,42.5,250-499,2025-01-19 13:27:14
HUNTINGTON AGRICULTURE GROUP,01630,32.6,26.2,62.9,27.3,50.9,64.5,23.3,75.1,14.2,83.8,25.8,71.2,56.7,43.3,500-999,2025-03-14 14:49:12
WATSONS CONSTRUCTION LIMITED,42200,36.4,29.6,67.2,31.4,51.6,65.3,22.5,75.8,13.1,84.6,24.9,70.1,59.4,38.6,1000-4999,2025-01-30 12:08:51
SALISBURY REAL ESTATE PLC,68100,24.8,19.7,50.8,22.2,47.4,59.4,28.1,71.9,16.5,81.1,28.2,68.8,52.3,47.7,250-499,2025-03-04 11:50:36
SALTWATER MARINE SERVICES,49320,37.1,30.9,74.2,34.1,54.0,69.7,22.0,75.5,12.5,85.8,24.6,70.4,59.8,38.2,500-999,2025-02-26 15:00:57
ROSEBANK HEALTH CARE GROUP,85110,23.2,18.4,55.8,23.7,48.8,64.4,27.3,72.7,16.0,82.2,28.0,69.0,52.7,47.3,100-499,2025-01-25 11:26:41
RIVERVALE CONSTRUCTION LLP,42200,25.3,20.8,58.1,26.4,51.1,64.3,25.6,73.4,14.8,82.6,26.7,70.7,57.8,42.2,250-499,2025-04-02 09:32:58
WESTERN PAPER MANUFACTURING,20000,29.8,23.1,57.5,25.6,50.7,64.2,24.0,74.5,14.7,83.3,26.8,71.2,57.8,42.2,500-999,2025-01-09 16:48:12
MONTPELIER MEDICAL GROUP,85110,21.5,16.8,52.2,22.4,47.9,63.1,27.5,72.5,16.4,82.1,28.0,68.0,52.4,47.6,100-499,2025-03-16 10:07:23
BROOKLYN TECHNOLOGY GROUP,62010,28.5,22.3,63.1,28.3,52.5,65.8,24.3,74.2,15.0,82.7,26.9,71.1,57.7,42.3,250-499,2025-02-18 12:15:48
FERNDALE INSURANCE BROKERS,66220,22.8,17.6,54.3,23.0,49.3,63.4,27.2,72.8,16.4,81.8,28.0,69.0,52.3,47.7,100-499,2025-03-21 08:11:09
SANDRINGHAM RETAIL GROUP,47810,26.4,20.9,51.1,23.2,47.8,59.9,27.8,72.2,16.7,81.4,28.1,68.9,52.4,47.6,250-499,2025-01-21 14:33:50
PINEFIELD EDUCATION CENTRE,85110,21.3,16.1,48.9,21.5,45.3,58.3,28.4,71.6,17.1,80.9,28.2,69.8,52.8,47.2,50-99,2025-03-17 15:27:44
CARRINGTON INVESTMENT GROUP,66220,19.3,15.2,53.9,22.6,50.2,63.0,27.6,72.4,16.3,81.9,28.2,68.8,52.6,47.4,100-499,2025-04-01 08:34:29
MAYFAIR CONSTRUCTION COMPANY,42200,35.9,29.4,71.3,33.2,53.4,66.8,22.6,75.4,13.0,84.3,24.6,70.0,59.2,38.8,500-999,2025-02-07 16:14:01
WILLOWMEAD PROPERTY DEVELOPMENT,68200,27.7,21.2,52.4,24.1,48.9,61.8,26.2,73.8,14.8,82.9,26.8,70.2,57.9,42.1,100-499,2025-01-16 11:36:30
BRIGHTON PORT SERVICES,49320,32.3,26.5,68.9,30.4,52.3,65.8,23.7,74.9,14.3,83.7,26.1,71.5,57.2,42.8,500-999,2025-03-25 17:18:43
RIVERSIDE WATER TREATMENT,74200,24.5,20.4,56.7,23.8,50.1,64.3,26.5,73.5,14.9,82.8,27.0,70.0,57.1,42.9,250-499,2025-01-15 12:47:53
STAFFORDSHIRE UNIVERSITY,85110,18.9,14.6,47.1,20.8,43.7,58.5,29.8,70.2,17.7,81.6,29.1,69.9,51.9,48.1,500-999,2025-03-11 15:16:39
PENNSYLVANIA BUSINESS SOLUTIONS,74900,25.7,20.3,60.4,26.3,52.3,68.5,26.0,73.0,14.8,83.2,26.6,71.4,57.4,42.6,50-99,2025-02-03 19:23:45
MOUNTAIN VIEW HEALTHCARE,85110,23.4,18.7,60.8,24.9,51.9,67.5,26.8,73.2,15.1,82.5,27.4,70.6,57.3,42.7,250-499,2025-04-03 16:08:16
WILLOWBROOK BANKING GROUP,66220,20.2,16.0,54.2,23.3,48.3,61.9,28.0,72.0,16.2,81.8,28.3,69.7,51.7,48.3,1000-4999,2025-01-24 18:46:08
SALTWATER RESORT GROUP,55100,28.8,23.2,55.6,24.4,49.1,63.7,27.4,72.6,16.1,81.3,28.3,68.7,52.5,47.5,500-999,2025-03-10 09:57:35
GLENCAIRN LOGISTICS SERVICES,49390,29.1,23.7,67.8,30.8,52.7,63.5,24.1,74.8,14.6,83.5,26.7,70.3,57.6,42.4,500-999,2025-01-28 10:12:28
CHURCHILL MINING COMPANY,08110,43.2,35.8,75.4,38.7,54.5,71.9,20.9,77.1,12.4,85.9,23.9,68.1,60.2,39.8,10000+,2025-03-31 13:42:17
MELBOURNE EDUCATION GROUP,85110,17.6,13.4,50.5,20.7,45.9,59.3,30.0,69.6,17.8,81.4,29.2,69.3,52.0,48.0,500-999,2025-02-12 08:37:29
LUMBER BRIDGE CONSTRUCTION,42200,34.6,28.3,69.6,31.7,52.8,65.1,23.5,75.1,13.7,83.9,25.0,70.8,58.7,39.3,500-999,2025-03-13 14:29:06
BAYSHORE MEDICAL SERVICES,85110,22.1,17.3,53.1,22.8,48.6,61.8,27.6,72.4,16.1,81.7,28.3,69.9,52.2,47.8,500-999,2025-01-20 17:55:54
WILLCOTE CHEMICALS LIMITED,20000,40.9,34.1,75.8,35.3,54.8,69.1,22.2,76.2,12.8,85.5,24.2,69.8,59.3,38.7,500-999,2025-02-21 11:06:33
THORNFIELD PROPERTY MANAGEMENT,68100,26.9,21.0,52.6,23.5,48.3,59.7,27.1,72.9,16.4,81.4,28.3,68.7,51.8,48.2,250-499,2025-03-28 15:04:21
