EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
ROYAL BANK OF SCOTLAND PLC,64190,12.3,8.7,45.2,32.1,68.9,75.3,32.1,67.9,28.4,71.6,21.3,78.7,18.2,23.8,1000-4999,2025-02-14 09:23:15
BARCLAYS BANK PLC,64190,15.8,11.4,52.3,41.8,72.1,81.5,38.2,61.8,31.9,68.1,24.1,75.9,25.8,28.2,1000-4999,2025-01-29 16:45:33
SANTANDER UK PLC,64190,18.9,14.2,61.7,48.9,78.3,87.1,41.5,58.5,34.8,65.2,26.7,73.3,29.0,32.5,1000-4999,2025-03-17 11:12:47
HSBC BANK PLC,64190,13.6,9.8,48.9,36.7,70.4,79.2,31.2,68.8,29.1,70.9,22.8,77.2,16.9,22.1,1000-4999,2025-02-28 14:56:22
LLOYDS BANKING GROUP PLC,64190,16.4,12.1,55.8,43.2,74.6,83.9,35.7,64.3,32.3,67.7,23.9,76.1,28.1,31.2,1000-4999,2025-03-22 10:08:54
CITIBANK N.A. (UK BRANCH),64190,22.1,18.5,68.4,54.3,82.1,91.2,45.3,54.7,37.6,62.4,31.2,68.8,35.9,41.1,500-999,2025-01-15 13:33:19
THE CO-OPERATIVE BANK PLC,64190,14.7,10.9,51.2,39.8,71.8,80.7,33.9,66.1,30.2,69.8,24.7,75.3,22.3,27.5,500-999,2025-04-01 12:41:58
NAT WEST GROUP PLC,64190,11.2,7.6,42.3,30.1,65.9,73.4,29.4,70.6,26.8,73.2,21.1,78.9,15.7,21.1,1000-4999,2025-02-08 08:59:46
MONZO BANK LIMITED,64190,9.8,6.4,35.7,28.4,58.3,66.2,25.6,74.4,18.9,81.1,22.3,77.7,26.5,30.8,250-499,2025-03-31 17:27:38
REVOLUT LIMITED,64190,24.3,19.8,72.5,57.1,85.7,93.6,48.1,51.9,40.3,59.7,34.2,65.8,39.6,45.2,500-999,2025-01-22 15:11:24
GOLDMAN SACHS UK LIMITED,64190,28.6,24.1,78.9,62.3,92.1,98.7,52.8,47.2,43.5,56.5,37.1,62.9,42.4,48.3,500-999,2025-03-11 09:36:52
DEUTSCHE BANK AG (UK BRANCH),64190,17.4,13.8,58.1,45.6,76.4,85.3,36.2,63.8,32.7,67.3,25.1,74.9,26.8,31.5,500-999,2025-02-18 16:04:39
UBS LIMITED,64190,22.9,18.3,69.3,55.2,83.4,92.1,43.7,56.3,36.8,63.2,31.5,68.5,36.2,42.7,500-999,2025-04-05 14:28:17
BANK OF AMERICA MERRILL LYNCH UK LIMITED,64190,26.7,21.9,74.6,59.1,89.1,96.4,46.3,53.7,39.1,60.9,33.8,66.2,39.3,44.5,500-999,2025-01-09 11:52:03
JPMORGAN CHASE BANK (UK) LIMITED,64190,24.1,19.5,70.8,56.4,84.7,93.1,42.1,57.9,35.4,64.6,31.8,68.2,35.5,41.2,500-999,2025-03-07 07:34:51
STANDARD CHARTERED BANK (UK) LIMITED,64190,19.2,15.6,62.8,49.7,79.6,88.2,40.1,59.9,33.2,66.8,25.9,74.1,27.6,32.1,500-999,2025-02-20 13:47:28
CRUK (CAMBRIDGE UNIVERSITY HOSPITALS NHS TRUST),86900,2.1,-1.8,8.9,3.2,53.2,52.1,47.6,52.4,35.1,64.9,18.3,81.7,13.1,28.9,1000-4999,2025-01-18 10:15:40
OXFORD HEALTHCARE NHS TRUST,86900,1.9,-2.3,7.4,2.6,49.8,48.2,44.2,55.8,31.8,68.2,16.7,83.3,12.5,35.1,1000-4999,2025-03-13 16:22:18
BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST,86900,3.8,-0.9,12.3,5.1,57.2,55.8,45.6,54.4,34.2,65.8,19.8,80.2,14.2,38.1,500-999,2025-02-05 12:07:34
NATIONAL HEALTH SERVICE ENGLAND,86900,1.2,-0.5,6.8,2.1,48.9,46.7,42.7,57.3,30.1,69.9,15.8,84.2,11.7,39.2,1000-4999,2025-04-02 14:19:57
REDFIELD GROUP PLC,74900,5.4,3.1,22.1,14.8,65.3,70.1,36.7,63.3,25.9,74.1,20.4,79.6,17.0,32.5,100-249,2025-01-25 09:45:12
HAYS PLC,73120,6.7,4.2,28.3,19.6,69.8,74.2,39.1,60.9,29.3,70.7,22.6,77.4,19.2,30.9,500-999,2025-02-11 11:23:45
KPMG LLP,74900,7.9,5.4,31.2,24.7,73.2,81.9,40.8,59.2,28.7,71.3,24.1,75.9,21.4,35.1,1000-4999,2025-03-25 15:37:19
ERNST & YOUNG LLP,74900,8.2,5.8,33.8,26.1,75.4,83.7,42.1,57.9,30.2,69.8,25.6,74.4,22.8,36.3,1000-4999,2025-01-30 13:14:28
PWC LIMITED,74900,7.4,4.9,30.9,23.4,72.8,80.2,38.9,61.1,27.1,72.9,23.0,77.0,20.1,34.7,1000-4999,2025-02-22 08:58:53
DELLOITE LLP,74900,9.1,6.3,35.7,27.9,77.6,85.1,43.9,56.1,31.5,68.5,25.3,74.7,23.8,38.2,1000-4999,2025-03-19 16:42:36
