data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,NY,New York,1991-03-15,1.0,0.0,2,1.0,1.0,White,Not Hispanic or Latino,1,Assault,1.0,Residence,Anti-Jewish,Individual,N,N
1992,Tribal,OK,Oklahoma,1992-08-22,,,1,,,American Indian or Alaska Native,Not Specified,1,Intimidation,1.0,Public Park,Anti-American Indian or Alaska Native,Individual,N,N
1993,County,FL,Florida,1993-11-04,2.0,1.0,3,2.0,1.0,Black or African American,Not Hispanic or Latino,3,Aggravated Assault,4.0,Hospital,Anti-Black or African American,Group,N,N
1994,State,CO,Colorado,1994-02-28,1.0,0.0,1,1.0,0.0,Hispanic or Latino,Hispanic or Latino,1,Simple Assault,1.0,Restaurant,Anti-Hispanic or Latino,Individual,N,N
1995,Metro,OR,Oregon,1995-06-17,3.0,0.0,4,3.0,1.0,White,Not Hispanic or Latino,3,Robbery,3.0,Shopping Mall,Anti-White,Individual,S,N
1996,City,WI,Wisconsin,1996-09-10,1.0,1.0,2,1.0,1.0,Native Hawaiian or Other Pacific Islander,Not Specified,2,Vandalism,2.0,Library,Anti-Native Hawaiian or Other Pacific Islander,Individual,N,N
1997,Other,GA,Georgia,1997-04-03,0.0,2.0,1,0.0,1.0,Asian,Not Specified,2,Assault,2.0,Gas Station,Anti-Asian,Group,N,N
1998,Tribal,MT,Montana,1998-12-29,1.0,0.0,1,1.0,0.0,Unknown,Not Specified,1,Fighting,1.0,Community Center,Anti-Unknown,Individual,N,N
1999,County,VA,Virginia,1999-07-20,2.0,1.0,2,2.0,0.0,Black or African American,Not Hispanic or Latino,3,Assault,3.0,School/College,Anti-Black or African American,Group,N,N
2000,State,NH,New Hampshire,2000-10-11,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Hate Crime,1.0,Barbershop,Anti-White,Individual,N,N
2001,City,MD,Maryland,2001-01-03,1.0,0.0,1,1.0,0.0,Hispanic or Latino,Hispanic or Latino,1,Battery,1.0,Housing Complex,Anti-Hispanic or Latino,Individual,N,N
2002,Other,IN,Indiana,2002-03-22,1.0,0.0,2,1.0,1.0,Black or African American,Not Hispanic or Latino,1,Assault,1.0,Church,Anti-Black or African American,Individual,N,N
2003,Tribal,WA,Washington,2003-11-18,0.0,1.0,1,0.0,1.0,American Indian or Alaska Native,Not Specified,1,Destruction/Damage/Vandalism of Property,1.0,Airport,Anti-American Indian or Alaska Native,Individual,N,N
2004,City,CA,California,2004-05-13,3.0,0.0,3,3.0,0.0,Latino,Hispanic or Latino,3,Intimidation,3.0,School/College,Anti-Latino,Group,N,N
2005,County,MN,Minnesota,2005-08-07,2.0,1.0,4,3.0,1.0,White,Not Hispanic or Latino,3,Assault,3.0,Park,Anti-White,Individual,N,N
2006,State,NJ,New Jersey,2006-12-19,1.0,0.0,1,1.0,0.0,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1.0,Residence,Anti-Unknown,Individual,N,N
2007,City,DE,Delaware,2007-04-23,0.0,2.0,1,0.0,1.0,Asian,Not Specified,2,Simple Assault,2.0,Air/Bus/Train Terminal,Anti-Asian,Group,N,N
2008,Other,AL,Alabama,2008-09-30,1.0,1.0,2,1.0,1.0,Black or African American,Not Hispanic or Latino,2,Aggravated Assault,2.0,Housing Complex,Anti-Black or African American,Group,N,N
2009,Tribal,MI,Michigan,2009-02-14,1.0,0.0,1,1.0,0.0,American Indian or Alaska Native,Not Specified,1,Hate Crime,1.0,Shopping Mall,Anti-American Indian or Alaska Native,Individual,N,N
2010,City,PA,Pennsylvania,2010-06-05,2.0,1.0,2,2.0,0.0,White,Not Hispanic or Latino,3,Assault,3.0,Restaurants,Anti-White,Group,N,N
2011,County,KY,Kentucky,2011-10-12,1.0,0.0,1,1.0,0.0,Hispanic or Latino,Hispanic or Latino,1,Assault,1.0,Apartment Complex,Anti-Hispanic or Latino,Individual,N,N
