data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
2001,City,FL,Florida,2001-03-15,1.0,0.0,2,1.0,1.0,White,Not Hispanic or Latino,1,Assault,2.0,Residence,Anti-Jewish,Individual,S,Y
1999,County,GA,Georgia,1999-11-22,0.0,1.0,1,0.0,1.0,Black or African American,Not Specified,2,Simple Assault,2.0,School/College,Anti-Black or African American,Individual,S,S
2010,State,OH,Ohio,2010-07-08,2.0,0.0,3,2.0,1.0,Hispanic or Latino,Hispanic or Latino,1,Intimidation,3.0,Park/Arena/Field,Anti-Hispanic or Latino,Individual,Y,S
2012,City,TX,Texas,2012-02-14,0.0,2.0,2,0.0,2.0,White,Not Specified,3,Assault,4.0,Shopping Mall,Anti-American Indian or Alaska Native,Other,S,N
2003,Other,NC,North Carolina,2003-09-19,1.0,1.0,4,1.0,3.0,Asian,Not Specified,1,Destruction/Damage/Vandalism of Property,2.0,Hospital,Anti-Asian,Individual,S,S
2008,County,IL,Illinois,2008-12-05,0.0,0.0,1,0.0,1.0,Native Hawaiian or Other Pacific Islander,Not Specified,1,Intimidation,0.0,Church,Anti-Pacific Islander,Group,S,Y
2005,City,PA,Pennsylvania,2005-04-30,3.0,0.0,2,2.0,0.0,Black or African American,Not Specified,1,Assault,3.0,Restaurant,Anti-Black or African American,Group,N,N
2013,State,VA,Virginia,2013-06-21,2.0,1.0,1,1.0,0.0,Unknown,Not Specified,2,Intimidation,3.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Other,S,N
2007,County,OR,Oregon,2007-08-17,0.0,1.0,3,0.0,3.0,Black or African American,Not Specified,1,Aggravated Assault,2.0,Hotel/Motel,Anti-Black or African American,Individual,S,S
2014,City,MI,Michigan,2014-10-11,1.0,0.0,2,1.0,1.0,White,Not Hispanic or Latino,1,Assault,2.0,College/University,Anti-Gay (Male),Individual,S,N
2002,Other,CO,Colorado,2002-01-29,2.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Intimidation,2.0,Library,Anti-African American,Group,N,N
2009,City,WA,Washington,2009-05-23,0.0,0.0,2,0.0,2.0,Unknown,Not Specified,1,Simple Assault,0.0,Business/Office Building,Anti-Muslim,Individual,S,S
1998,County,NE,Nebraska,1998-03-06,1.0,0.0,1,1.0,0.0,Black or African American,Not Specified,1,Destruction/Damage/Vandalism of Property,1.0,Public Transportation,Anti-Black or African American,Individual,S,Y
2006,City,IN,Indiana,2006-11-02,2.0,1.0,3,2.0,1.0,Hispanic or Latino,Hispanic or Latino,1,Aggravated Assault,3.0,School/College,Anti-Hispanic or Latino,Group,S,Y
