data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Local Police,CA,California,1991-03-15,2,0,3,2,1,White,Non-Hispanic,2,Assault,2,Residence,Anti-Jewish,Person,TRUE,FALSE
1992,State Police,FL,Florida,1992-07-22,1,0,2,1,1,Black,Hispanic,1,Intimidation,1,Street,Anti-African American,Person,FALSE,TRUE
1993,Local Police,NY,New York,1993-11-08,3,1,4,3,1,White,Non-Hispanic,4,Assault,4,School,Anti-LGBTQ,Person,FALSE,FALSE
1994,County Sheriff,OH,Ohio,1994-02-19,0,2,2,0,2,Hispanic,Hispanic,2,Burglary,2,Apartment,Anti-Latino,Person,TRUE,FALSE
1995,Local Police,GA,Georgia,1995-05-27,1,0,1,1,0,White,Non-Hispanic,1,Assault,1,Store,Anti-Muslim,Person,FALSE,FALSE
1996,State Police,TX,Texas,1996-09-14,2,0,3,2,1,African American,Non-Hispanic,2,Murder,2,Farm,Anti-Gay,Person,TRUE,FALSE
1997,Local Police,IL,Illinois,1997-01-30,1,1,2,1,1,White,Non-Hispanic,2,Criminal mischief,2,Hospital,Anti-Jewish,Person,FALSE,TRUE
1998,County Sheriff,PA,Pennsylvania,1998-04-11,0,3,3,0,3,Asian,Non-Hispanic,3,Assault,3,Residence,Anti-Asian,Person,FALSE,FALSE
1999,Local Police,NC,North Carolina,1999-08-05,2,1,3,2,1,White,Non-Hispanic,3,Assault,3,Church,Anti-Catholic,Person,FALSE,FALSE
2000,State Police,SC,South Carolina,2000-12-18,1,0,2,1,1,Black,Hispanic,1,Vandalism,1,Street,Anti-Mexican,Person,TRUE,TRUE
2001,Local Police,WA,Washington,2001-03-29,3,0,4,3,1,White,Non-Hispanic,3,Assault,3,Apartment,Anti-Black,Person,FALSE,FALSE
2002,County Sheriff,MI,Michigan,2002-06-13,1,2,3,1,2,Latino,Hispanic,3,Intimidation,3,Residence,Anti-Latino,Person,FALSE,FALSE
2003,Local Police,OR,Oregon,2003-10-31,2,0,3,2,1,White,Non-Hispanic,2,Assault,2,School,Anti-African American,Person,FALSE,FALSE
2004,State Police,VA,Virginia,2004-01-02,1,0,2,1,1,Native American,Non-Hispanic,1,Felony Assault,1,Gun Store,Anti-American Indian,Person,FALSE,FALSE
2005,Local Police,NJ,New Jersey,2005-05-17,3,0,3,3,0,White,Non-Hispanic,3,Stalking,3,Restaurant,Anti-Homosexual,Person,FALSE,FALSE
2006,County Sheriff,MD,Maryland,2006-09-10,0,2,2,0,2,Hispanic,Hispanic,2,Burglary,2,Residence,Anti-Latino,Person,FALSE,TRUE
2007,Local Police,CT,Connecticut,2007-02-24,3,0,3,3,0,White,Non-Hispanic,3,Assault,3,Bar,Anti-Jewish,Person,FALSE,FALSE
2008,State Police,FL,Florida,2008-08-15,2,1,3,2,1,Black,Non-Hispanic,3,Assault,3,Motel,Anti-Gay,Person,TRUE,FALSE
2009,Local Police,GA,Georgia,2009-11-04,1,1,2,1,1,Hispanic,Hispanic,2,Burglary,2,Residence,Anti-Latino,Person,FALSE,FALSE
2010,County Sheriff,TX,Texas,2010-03-28,2,0,3,2,1,White,Non-Hispanic,2,Murder,2,Street,Anti-Muslim,Person,FALSE,FALSE
2011,Local Police,IN,Indiana,2011-07-19,1,1,2,1,1,White,Non-Hispanic,2,Assault,2,Apartment,Anti-Mexican,Person,FALSE,FALSE
2012,State Police,IL,Illinois,2012-12-01,3,1,4,3,1,Black,Non-Hispanic,4,Assault,4,School,Anti-Jewish,Person,FALSE,TRUE
2013,Local Police,VA,Virginia,2013-04-22,1,0,2,1,1,White,Non-Hispanic,1,Felonious Assault,1,Hospital,Anti-Gay,Person,FALSE,FALSE
2014,County Sheriff,PA,Pennsylvania,2014-09-07,2,0,3,2,1,Hispanic,Hispanic,2,Assault,2,Residence,Anti-Latino,Person,FALSE,FALSE
1991,Local Police,MA,Massachusetts,1991-06-25,1,0,2,1,1,White,Non-Hispanic,1,Assault,1,Store,Anti-Black,Person,FALSE,FALSE
1992,State Police,MI,Michigan,1992-08-11,2,1,3,2,1,Asian,Non-Hispanic,3,Assault,3,Apartment,Anti-Asian,Person,FALSE,FALSE
1993,Local Police,WI,Wisconsin,1993-10-27,0,2,2,0,2,White,Non-Hispanic,2,Burglary,2,Residence,Anti-Catholic,Person,FALSE,FALSE
1994,County Sheriff,NE,Nebraska,1994-03-14,3,0,3,3,0,White,Non-Hispanic,3,Assault,3,Street,Anti-African American,Person,FALSE,TRUE
1995,Local Police,NV,Nevada,1995-12-08,1,0,2,1,1,Black,Hispanic,1,Intimidation,1,Apartment,Anti-Islamic,Person,FALSE,FALSE
1996,State Police,UT,Utah,1996-05-19,2,1,3,2,1,White,Non-Hispanic,3,Assault,3,School,Anti-Jewish,Person,FALSE,FALSE
1997,Local Police,AL,Alabama,1997-09-03,1,0,2,1,1,African American,Hispanic,1,Murder,1,Residence,Anti-LGBTQ,Person,FALSE,FALSE
1998,County Sheriff,AZ,Arizona,1998-01-20,2,2,4,2,2,Hispanic,Hispanic,4,Burglary,4,Restaurant,Anti-Latino,Person,FALSE,FALSE
1999,Local Police,CO,Colorado,1999-04-06,1,1,2,1,1,White,Non-Hispanic,2,Assault,2,Hospital,Anti-Black,Person,FALSE,FALSE
2000,State Police,LA,Louisiana,2000-11-18,0,3,3,0,3,Black,Non-Hispanic,3,Assault,3,Residence,Anti-Gay,Person,TRUE,FALSE
2001,Local Police,OK,Oklahoma,2001-07-21,2,0,3,2,1,Other,Non-Hispanic,2,Criminal Mischief,2,Store,Anti-White,Person,FALSE,FALSE
2002,County Sheriff,MT,Montana,2002-10-15,1,0,2,1,1,White,Non-Hispanic,1,Assault,1,Apartment,Anti-Mexican,Person,FALSE,FALSE
2003,Local Police,ID,Idaho,2003-02-28,3,0,3,3,0,Native American,Non-Hispanic,3,Stalking,3,Bar,Anti-American Indian,Person,FALSE,FALSE
2004,State Police,NH,New Hampshire,2004-06-09,2,1,3,2,1,White,Non-Hispanic,3,Assault,3,Residence,Anti-Islamic,Person,FALSE,FALSE
2005,Local Police,ME,Maine,2005-10-12,1,0,2,1,1,White,Non-Hispanic,1,Murder,1,Street,Anti-Romani,Person,FALSE,FALSE
2006,County Sheriff,NM,New Mexico,2006-03-30,0,2,2,0,2,Hispanic,Hispanic,2,Burglary,2,Apartment,Anti-Latino,Person,FALSE,TRUE
2007,Local Police,WY,Wyoming,2007-08-05,3,0,3,3,0,White,Non-Hispanic,3,Assault,3,Hospital,Anti-Jewish,Person,FALSE,FALSE
