data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Local Police,CA,California,1991-03-15,1,0,2,1,1,White,Non-Hispanic,1,Assault,1,Residence,Religious Hatred,Individual,true,false
1992,State Police,NY,New York,1992-07-22,0,1,1,0,1,Black,Hispanic,1,Burglary,1,Store,Racial Bias,Individual,false,false
1993,Local Police,TX,Texas,1993-11-08,2,0,3,2,1,White,Non-Hispanic,2,Theft,2,Street,Homosexual Bias,Individual,true,true
1994,Federal Agency,FL,Florida,1994-02-14,1,0,2,1,1,Asian,Asian American,1,Vandalism,1,Office,Hindu Bias,Group,false,false
1995,Local Police,IL,Illinois,1995-09-30,0,1,1,0,1,Hispanic,Hispanic,1,Assault,1,School,Religious Hatred,Individual,false,false
1996,State Police,GA,Georgia,1996-04-17,1,1,2,1,1,White,Non-Hispanic,2,Robbery,2,Residence,Racial Bias,Individual,true,false
1997,Local Police,OH,Ohio,1997-12-05,0,1,1,0,1,Black,Non-Hispanic,1,Assault,1,Public Street,Homosexual Bias,Individual,false,false
1998,County Sheriff,PA,Pennsylvania,1998-06-29,2,0,3,2,1,White,Non-Hispanic,2,Aggravated Assault,2,Restaurant,Muslim Bias,Individual,true,true
1999,Local Police,MI,Michigan,1999-01-22,1,0,2,1,1,Hispanic,Hispanic,1,Simple Assault,1,Apartment,Hate Crime,Individual,false,false
2000,State Police,VA,Virginia,2000-08-11,0,1,1,0,1,White,Non-Hispanic,1,Property Damage,1,Gas Station,Racial Bias,Individual,false,false
2001,Local Police,WA,Washington,2001-03-03,1,0,2,1,1,Asian,Non-Hispanic,1,Intimidation,1,College Campus,Religious Hatred,Group,true,false
2002,County Sheriff,MD,Maryland,2002-10-18,1,0,1,1,0,White,Non-Hispanic,1,Burglary,1,Home,Homosexual Bias,Individual,false,false
2003,Local Police,NJ,New Jersey,2003-05-30,0,1,2,0,2,Black,Hispanic,1,Assault,1,Shopping Mall,Religious Hatred,Individual,false,false
