data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Police Department,AL,Alabama,1991-03-15,1,0,2,1,1,White,Non-Hispanic,1,Assault,1,Residence,Religious Bias,Single Victim,No,Yes
1992,Police Department,AK,Alaska,1992-07-22,0,1,1,0,1,Black,Hispanic,1,Intimidation,1,Public Place,Sexual Orientation Bias,Single Victim,No,Yes
1993,Police Department,AZ,Arizona,1993-11-08,2,0,3,2,1,White,Non-Hispanic,2,Assault,2,Private Property,Racial Bias,Single Victim,No,Yes
1994,Police Department,AR,Arkansas,1994-01-30,1,0,1,1,0,Other,Non-Hispanic,1,Assault,1,Residence,Anti-Asian Bias,Single Victim,No,No
1995,Police Department,CA,California,1995-05-14,0,2,2,0,2,White,Hispanic,2,Intimidation,2,School,Gender Identity Bias,Single Victim,No,Yes
1996,Police Department,CO,Colorado,1996-09-27,1,0,1,1,0,Asian,Non-Hispanic,1,Assault,1,Housing Complex,Racial Bias,Single Victim,No,No
1997,Police Department,CT,Connecticut,1997-02-19,0,1,3,0,3,Black,Non-Hispanic,1,Assault,1,Campus,Bias Against Religion,Single Victim,No,Yes
1998,Police Department,DE,Delaware,1998-08-03,2,0,1,1,0,White,Non-Hispanic,2,Intimidation,2,Public Place,Disability Bias,Single Victim,No,No
1999,Police Department,FL,Florida,1999-12-11,1,0,2,1,1,Hispanic,Hispanic,1,Assault,1,Residence,Gender Identity Bias,Single Victim,No,Yes
2000,Police Department,GA,Georgia,2000-04-25,0,1,2,0,2,White,Hispanic,1,Assault,1,Public Place,Racial Bias,Single Victim,No,Yes
2001,Police Department,HI,Hawaii,2001-06-17,1,0,1,1,0,Native American,Non-Hispanic,1,Intimidation,1,School,Anti-Muslim Bias,Single Victim,No,No
2002,Police Department,ID,Idaho,2002-10-05,0,1,2,0,2,White,Non-Hispanic,1,Assault,1,Residence,Religious Bias,Single Victim,No,Yes
2003,Police Department,IL,Illinois,2003-03-30,2,0,3,2,1,BLack,Non-Hispanic,2,Assault,2,Shopping Center,Anti-Jewish Bias,Single Victim,No,Yes
2004,Police Department,IN,Indiana,2004-07-12,1,0,1,1,0,White,Non-Hispanic,1,Intimidation,1,Government Building,Disability Bias,Single Victim,No,No
2005,Police Department,IA,Iowa,2005-11-28,0,1,2,0,2,Asian,Non-Hispanic,1,Assault,1,Public Place,Sexual Orientation Bias,Single Victim,No,Yes
2006,Police Department,KS,Kansas,2006-02-15,1,0,3,1,2,White,Hispanic,1,Assault,1,Residence,Racial Bias,Single Victim,No,Yes
2007,Police Department,KY,Kentucky,2007-05-20,0,1,1,0,1,White,Non-Hispanic,1,Intimidation,1,Private Property,Anti-African American Bias,Single Victim,No,No
2008,Police Department,LA,Louisiana,2008-09-10,2,0,2,2,0,Other,Non-Hispanic,2,Assault,2,Public Place,Religious Bias,Single Victim,No,Yes
2009,Police Department,ME,Maine,2009-12-04,1,0,1,1,0,White,Hispanic,1,Intimidation,1,Residence,Sexual Orientation Bias,Single Victim,No,No
2010,Police Department,MD,Maryland,2010-03-18,0,1,2,0,2,Black,Non-Hispanic,1,Assault,1,School,Gender Identity Bias,Single Victim,No,Yes
2011,Police Department,MA,Massachusetts,2011-06-30,1,0,1,1,0,White,Non-Hispanic,1,Intimidation,1,Public Place,Racial Bias,Single Victim,No,No
2012,Police Department,MI,Michigan,2012-10-12,0,1,2,0,2,White,Hispanic,1,Assault,1,Residence,Anti-Muslim Bias,Single Victim,No,Yes
2013,Police Department,MN,Minnesota,2013-01-25,2,0,1,1,0,White,Non-Hispanic,2,Intimidation,2,Shopping Center,Religious Bias,Single Victim,No,No
2014,Police Department,MS,Mississippi,2014-04-08,1,0,2,1,1,Black,Non-Hispanic,1,Assault,1,Public Place,Sexual Orientation Bias,Single Victim,No,Yes
2013,Police Department,MO,Missouri,2013-07-22,0,1,1,0,1,White,Non-Hispanic,1,Intimidation,1,Private Property,Disability Bias,Single Victim,No,No
2012,Police Department,MT,Montana,2012-10-15,2,0,3,2,1,Native American,Non-Hispanic,2,Assault,2,Residence,Racial Bias,Single Victim,No,Yes
2011,Police Department,NE,Nebraska,2011-02-18,1,0,1,1,0,White,Hispanic,1,Intimidation,1,Public Place,Sexual Orientation Bias,Single Victim,No,No
2010,Police Department,NV,Nevada,2010-05-30,0,1,2,0,2,Asian,Non-Hispanic,1,Assault,1,Campus,Gender Identity Bias,Single Victim,No,Yes
2009,Police Department,NH,New Hampshire,2009-08-14,1,0,1,1,0,White,Non-Hispanic,1,Intimidation,1,Residence,Religious Bias,Single Victim,No,No
2008,Police Department,NJ,New Jersey,2008-11-20,0,1,3,0,3,White,Hispanic,1,Assault,1,Housing Complex,Bias Against Religion,Single Victim,No,Yes
2007,Police Department,NM,New Mexico,2007-01-27,2,0,1,1,0,White,Non-Hispanic,2,Intimidation,2,Public Place,Anti-American Indian Bias,Single Victim,No,No
2006,Police Department,NY,New York,2006-04-10,1,0,2,1,1,Black,Non-Hispanic,1,Assault,1,Restaurant,Racial Bias,Single Victim,No,Yes
2005,Police Department,NC,North Carolina,2005-07-05,0,1,1,0,1,Black,Hispanic,1,Intimidation,1,Private Property,Disability Bias,Single Victim,No,No
2004,Police Department,ND,North Dakota,2004-10-19,1,0,2,1,1,White,Non-Hispanic,1,Assault,1,Residence,Sexual Orientation Bias,Single Victim,No,Yes
2003,Police Department,OH,Ohio,2003-01-31,0,1,1,0,1,White,Hispanic,1,Intimidation,1,Public Place,Religious Bias,Single Victim,No,No
2002,Police Department,OK,Oklahoma,2002-04-12,2,0,3,2,1,White,Non-Hispanic,2,Assault,2,School,Bias Against Religion,Single Victim,No,Yes
2001,Police Department,OR,Oregon,2001-07-28,1,0,2,1,1,Black,Non-Hispanic,1,Intimidation,1,Residence,Anti-Jewish Bias,Single Victim,No,No
2000,Police Department,PA,Pennsylvania,2000-10-05,0,1,1,0,1,White,Hispanic,1,Assault,1,Public Place,Sexual Orientation Bias,Single Victim,No,Yes
1999,Police Department,RI,Rhode Island,1999-01-15,2,0,2,2,0,White,Non-Hispanic,2,Intimidation,2,Housing Complex,Disability Bias,Single Victim,No,No
1998,Police Department,SC,South Carolina,1998-04-22,1,0,3,1,2,White,Non-Hispanic,1,Assault,1,Residence,Racial Bias,Single Victim,No,Yes
1997,Police Department,SD,South Dakota,1997-07-10,0,1,1,0,1,Native American,Non-Hispanic,1,Intimidation,1,Public Place,Religious Bias,Single Victim,No,No
1996,Police Department,TN,Tennessee,1996-10-16,1,0,2,1,1,White,Hispanic,1,Assault,1,Private Property,Sexual Orientation Bias,Single Victim,No,Yes
