data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Local Police,CA,California,1991-03-15,1,0,2,2,0,White,Non-Hispanic,1,Assault,1,Residence,Religious Bias,"Adult Victim",false,false
1992,State Police,NY,New York,1992-07-22,1,0,3,3,0,Black,Non-Hispanic,1,Assault,1,Street,Racial Bias,"Adult Victim",true,true
1993,Local Police,TX,Texas,1993-11-05,2,1,4,4,0,Hispanic,Hispanic,3,Burglary,3,Household,Sexual Orientation Bias,"Adult Victim, Juvenile Victim",false,false
1994,County Sheriff,FL,Florida,1994-02-18,1,0,2,2,0,White,Non-Hispanic,1,Vandalism,1,School,Disability Bias,"Adult Victim",true,false
1995,Local Police,IL,Illinois,1995-08-30,0,1,3,2,1,Asian,Pacific Islander,1,Aggravated Assault,1,Office,Religious Bias,"Juvenile Victim",false,false
1996,State Police,OH,Ohio,1996-01-12,1,0,2,2,0,White,Non-Hispanic,1,Murder,1,Vehicle,Racial Bias,"Adult Victim",true,true
1997,Local Police,PA,Pennsylvania,1997-05-27,1,0,3,3,0,Black,Non-Hispanic,1,Assault,1,Housing Complex,Sexual Orientation Bias,"Adult Victim",false,false
1998,County Sheriff,GA,Georgia,1998-09-09,2,0,4,4,0,White,Non-Hispanic,2,Robbery,2,Store,Religious Bias,"Adult Victim",true,false
1999,Local Police,VA,Virginia,1999-04-14,1,1,3,3,0,Hispanic,Hispanic,2,Burglary,2,Farm,Disability Bias,"Adult Victim, Juvenile Victim",false,false
2000,State Police,NC,Carolina,2000-12-01,0,1,2,2,0,White,Non-Hispanic,1,Assault,1,Public Place,Racial Bias,"Juvenile Victim",true,false
2001,Local Police,TN,Tennessee,2001-06-19,1,0,2,2,0,Other,Non-Hispanic,1,Vandalism,1,Residence,Sexual Orientation Bias,"Adult Victim",false,true
2002,County Sheriff,WA,Washington,2002-10-23,1,0,3,3,0,Asian,Asian,1,Aggravated Assault,1,School,Religious Bias,"Adult Victim",true,true
2003,Local Police,OR,Oregon,2003-03-30,2,1,4,4,0,White,Non-Hispanic,3,Burglary,3,Office,Disability Bias,"Adult Victim, Juvenile Victim",false,false
2004,State Police,MI,Michigan,2004-08-15,1,0,2,2,0,Hispanic,Hispanic,1,Assault,1,Street,Racial Bias,"Adult Victim",true,false
2005,Local Police,MD,Massachusetts,2005-02-28,1,0,3,3,0,Black,Non-Hispanic,1,Murder,1,Housing Complex,Sexual Orientation Bias,"Adult Victim",true,true
2006,County Sheriff,NJ,New Jersey,2006-07-11,0,1,3,2,1,White,Non-Hispanic,1,Assault,1,Vehicle,Religious Bias,"Juvenile Victim",false,false
2007,Local Police,CO,Colorado,2007-11-03,1,0,2,2,0,Asian,Pacific Islander,1,Burglary,1,Household,Disability Bias,"Adult Victim",true,false
2008,State Police,WA,Washington,2008-04-17,1,0,4,4,0,White,Non-Hispanic,1,Robbery,1,Store,Racial Bias,"Adult Victim",false,true
2009,Local Police,AZ,Arizona,2009-10-29,2,0,3,3,0,Hispanic,Hispanic,2,Assault,2,Office,Sexual Orientation Bias,"Adult Victim",true,true
2010,County Sheriff,MN,Minnesota,2010-01-05,1,1,3,3,0,White,Non-Hispanic,2,Vandalism,2,Farm,Religious Bias,"Adult Victim, Juvenile Victim",false,false
2011,Local Police,MO,Missouri,2011-05-22,1,0,2,2,0,Black,Non-Hispanic,1,Aggravated Assault,1,School,Disability Bias,"Adult Victim",true,false
2012,State Police,SC,Carolina,2012-09-14,0,1,3,3,0,Hispanic,Hispanic,1,Murder,1,Public Place,Racial Bias,"Juvenile Victim",false,true
2013,Local Police,KY,Kentucky,2013-03-28,1,0,2,2,0,White,Non-Hispanic,1,Assault,1,Residence,Sexual Orientation Bias,"Adult Victim",true,false
2014,County Sheriff,IN,Indiana,2014-07-16,1,0,3,3,0,Asian,Asian,1,Threat,1,Office,Religious Bias,"Adult Victim",false,true
1991,Local Police,WA,Washington,1991-06-10,1,0,2,2,0,White,Non-Hispanic,1,Crime Against Property,1,Residence,Racial Bias,"Adult Victim",true,false
1992,State Police,CO,Colorado,1992-09-22,1,0,2,2,0,Hispanic,Hispanic,1,Assault,1,School,Disability Bias,"Adult Victim",false,true
1993,Local Police,UT,Utah,1993-01-08,0,1,2,1,1,White,Non-Hispanic,1,Vandalism,1,Street,Sexual Orientation Bias,"Juvenile Victim",true,true
1994,County Sheriff,OR,Oregon,1994-04-30,1,0,3,3,0,White,Non-Hispanic,1,Assault,1,Housing Complex,Racial Bias,"Adult Victim",false,false
1995,Local Police,FL,Florida,1995-08-02,2,0,4,4,0,Black,Non-Hispanic,2,Burglary,2,Store,Religious Bias,"Adult Victim",true,false
1996,State Police,CT,Connecticut,1996-12-15,1,1,3,2,1,Asian,Native American,2,Murder,2,Public Place,Disability Bias,"Adult Victim, Juvenile Victim",false,true
1997,Local Police,MN,Minnesota,1997-03-07,0,1,2,2,0,White,Non-Hispanic,1,Assault,1,Residence,Racial Bias,"Juvenile Victim",true:false
1998,County Sheriff,WI,Wisconsin,1998-07-28,1,0,3,3,0,Hispanic,Hispanic,1,Burglary,1,Office,Sexual Orientation Bias,"Adult Victim",false,false
1999,Local Police,NH,New Hampshire,1999-11-19,1,0,2,2,0,White,Non-Hispanic,1,Robbery,1,Vehicle,Religious Bias,"Adult Victim",true,true
2000,State Police,MT,Montana,2000-02-01,1,0,2,2,0,Black,Non-Hispanic,1,Assault,1,School,Racial Bias,"Adult Victim",false,false
2001,Local Police,ME,Maine,2001-05-14,2,1,4,4,0,White,Non-Hispanic,3,Vandalism,3,Housing Complex,Disability Bias,"Adult Victim, Juvenile Victim",true,false
2002,County Sheriff,AK,Alaska,2002-09-27,1,0,2,2,0,Asian,Asian,1,Aggravated Assault,1,Street,Sexual Orientation Bias,"Adult Victim",false,true
2003,Local Police,AL,Alabama,2003-12-10,1,0,3,3,0,White,Non-Hispanic,1,Murder,1,Store,Racial Bias,"Adult Victim",true,false
2004,State Police,ID,Idaho,2004-03-24,1,0,2,2,0,Other,Non-Hispanic,1,Assault,1,Household,Religious Bias,"Adult Victim",false,true
2005,Local Police,NV,Nevada,2005-07-08,0,1,3,2,1,White,Non-Hispanic,1,Burglary,1,Office,Disability Bias,"Juvenile Victim",true,false
2006,County Sheriff,WV,West Virginia,2006-10-03,1,0,2,2,0,Hispanic,Hispanic,1,Assault,1,Farm,Racial Bias,"Adult Victim",false,true
2007,Local Police,ND,North Dakota,2007-01-16,1,1,3,3,0,White,Non-Hispanic,2,Murder,2,Public Place,Sexual Orientation Bias,"Adult Victim, Juvenile Victim",true,true
2008,State Police,SD,South Dakota,2008-05-29,1,0,2,2,0,Black,Non-Hispanic,1,Assault,1,Residence,Racial Bias,"Adult Victim",false,false
2009,Local Police,KS,Kansas,2009-09-04,0,1,3,3,0,White,Non-Hispanic,1,Burglary,1,Vehicle,Religious Bias,"Juvenile Victim",true,true
2010,County Sheriff,AR,Arkansas,2010-12-18,1,0,2,2,0,Asian,Asian,1,Aggravated Assault,1,Street,Disability Bias,"Adult Victim",false,false
2011,Local Police,MS,Mississippi,2011-03-31,1,0,2,2,0,White,Non-Hispanic,1,Robbery,1,School,Racial Bias,"Adult Victim",true,false
2012,State Police,RI,Rhode Island,2012-07-12,2,0,4,4,0,Hispanic,Hispanic,2,Assault,2,Office,Sexual Orientation Bias,"Adult Victim",false,true
2013,Local Police,DE,Delaware,2013-10-25,1,1,3,3,0,White,Non-Hispanic,2,Vandalism,2,Store,Religious Bias,"Adult Victim, Juvenile Victim",true,false
2014,County Sheriff,VT,Vermont,2014-02-06,1,0,2,2,0,Black,Non-Hispanic,1,Assault,1,Household,Disability Bias,"Adult Victim",false,true
1991,Local Police,NC,Carolina,1991-08-09,1,0,3,3,0,White,Non-Hispanic,1,Murder,1,Residence,Racial Bias,"Adult Victim",true,false
1992,State Police,OK,Oklahoma,1992-11-30,1,1,4,4,0,Hispanic,Hispanic,2,Assault,2,Street,Religious Bias,"Adult Victim, Juvenile Victim",false,true
