EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
PEEL HOLDINGS MANAGEMENT LIMITED,70100,14.2,11.8,45.3,22.7,38.5,41.2,42.1,57.9,36.4,63.6,48.7,51.3,62.3,37.7,1000-4999,2025-01-15 09:22:33
BARRATT DEVELOPMENTS PLC,41100,22.5,18.9,68.4,35.1,52.8,59.3,31.2,68.8,28.5,71.5,39.2,60.8,71.4,28.6,5000+,2025-02-28 14:45:12
ASTON MARTIN LAGONDA LIMITED,29100,28.7,24.3,78.9,42.6,65.7,71.2,22.8,77.2,19.4,80.6,33.1,66.9,78.5,21.5,1000-4999,2025-03-21 11:08:55
WELLINGTON PUBLISHING GROUP LTD,58110,19.8,16.2,55.7,28.3,44.2,48.9,35.6,64.4,31.7,68.3,42.8,57.2,65.9,34.1,250-499,2025-01-30 16:30:22
MERSEYTRAVEL,49390,8.4,6.2,18.5,9.3,25.8,28.4,47.2,52.8,44.6,55.4,51.3,48.7,56.1,43.9,1000-4999,2025-04-10 12:15:07
COUTTS & CO,64191,32.6,29.1,82.3,48.7,71.4,76.8,18.5,81.5,15.2,84.8,28.9,71.1,74.2,25.8,1000-4999,2025-02-14 10:42:18
NORTHERN CARE ALLIANCE,86101,5.2,3.8,12.7,6.4,31.5,34.2,52.8,47.2,49.3,50.7,56.4,43.6,61.2,38.8,10000+,2025-03-05 08:55:29
THE ROYAL OPERA HOUSE,90010,11.7,9.4,28.6,14.2,38.7,42.1,41.3,58.7,37.9,62.1,46.2,53.8,59.4,40.6,500-999,2025-01-22 13:20:44
BENENDEN HOSPITAL TRUST,86101,7.3,5.1,16.8,8.5,29.4,32.7,48.5,51.5,45.2,54.8,52.6,47.4,58.3,41.7,250-499,2025-04-01 15:18:33
BROMFORD HOUSING ASSOCIATION,68201,9.6,7.8,21.4,10.8,33.2,36.5,45.7,54.3,42.1,57.9,49.8,50.2,57.6,42.4,1000-4999,2025-02-07 11:33:51
CUMBRIA COUNTY COUNCIL,84110,13.2,10.5,31.7,15.9,41.3,45.2,38.4,61.6,35.7,64.3,44.1,55.9,62.8,37.2,5000+,2025-03-15 09:47:12
HAVAS UK GROUP,73110,25.4,21.8,62.9,31.4,58.7,63.4,27.3,72.7,24.1,75.9,36.5,63.5,69.2,30.8,1000-4999,2025-01-18 14:25:07
IMPERIAL COLLEGE HEALTHCARE,86101,6.8,4.9,15.2,7.6,28.9,31.8,49.7,50.3,46.3,53.7,53.1,46.9,59.7,40.3,10000+,2025-04-08 16:12:44
KIER GROUP PLC,41100,24.7,20.3,59.8,32.1,54.2,59.7,29.6,70.4,26.3,73.7,38.4,61.6,67.5,32.5,5000+,2025-02-25 10:58:29
LLOYDS BANKING GROUP PLC,64191,29.3,25.7,71.5,38.2,63.8,69.1,21.4,78.6,18.7,81.3,31.6,68.4,72.9,27.1,5000+,2025-03-28 12:34:51
MAGISTRATES COURTS SERVICE,84230,12.4,9.7,28.3,14.6,39.5,43.2,40.1,59.9,37.4,62.6,45.8,54.2,61.5,38.5,1000-4999,2025-01-12 09:15:22
NATIONAL EXPRESS GROUP,49390,15.8,12.6,36.2,18.4,46.7,50.3,35.7,64.3,32.9,67.1,42.6,57.4,64.2,35.8,5000+,2025-04-05 13:48:17
OXFAM GB,88990,8.9,6.7,19.5,9.8,32.1,35.4,46.3,53.7,43.8,56.2,50.4,49.6,57.9,42.1,1000-4999,2025-02-11 15:27:33
PETERSHAM GROUP LIMITED,56101,16.3,13.5,38.7,19.6,48.2,52.1,34.2,65.8,31.6,68.4,41.3,58.7,63.8,36.2,250-499,2025-03-12 11:05:44
QINETIQ GROUP PLC,72190,26.1,22.4,64.8,34.5,56.9,62.3,25.7,74.3,22.8,77.2,35.9,64.1,68.7,31.3,1000-4999,2025-01-26 10:22:58
ROYAL NATIONAL THEATRE,90010,13.8,11.2,32.4,16.3,42.7,46.5,37.9,62.1,35.2,64.8,44.6,55.4,61.3,38.7,500-999,2025-04-12 14:40:29
SAGAR DEFENCE SYSTEMS LTD,25620,31.5,27.8,76.2,41.3,68.5,73.9,19.7,80.3,16.9,83.1,29.4,70.6,71.8,28.2,250-499,2025-02-03 16:18:55
TATE GALLERY,91020,10.2,8.1,23.7,11.9,35.8,39.2,44.1,55.9,41.5,58.5,48.3,51.7,56.8,43.2,500-999,2025-03-19 09:33:17
UNIVERSITY OF BATH,85300,17.6,14.8,42.3,21.7,50.1,54.6,32.8,67.2,30.1,69.9,39.7,60.3,65.4,34.6,1000-4999,2025-01-31 12:50:41
VIRGIN ATLANTIC AIRWAYS,51102,27.9,24.1,69.7,37.2,61.4,66.8,23.1,76.9,20.3,79.7,33.8,66.2,70.5,29.5,1000-4999,2025-04-15 11:25:18
WALKER MORRIS LLP,69101,28.4,24.9,73.1,39.5,64.2,70.5,21.6,78.4,18.9,81.1,30.7,69.3,73.2,26.8,500-999,2025-02-20 15:42:29
XPO LOGISTICS EUROPE,52290,18.7,15.4,44.6,22.8,51.3,55.7,33.5,66.5,30.8,69.2,40.9,59.1,63.7,36.3,5000+,2025-03-25 13:15:07
YORKSHIRE WATER SERVICES,36000,14.9,12.1,34.8,17.6,45.3,49.1,37.2,62.8,34.6,65.4,43.7,56.3,62.4,37.6,1000-4999,2025-01-14 10:08:33
ZURICH INSURANCE PLC,65120,24.2,20.6,58.3,30.7,55.1,60.4,28.4,71.6,25.3,74.7,37.2,62.8,68.9,31.1,1000-4999,2025-04-18 16:55:12
ALDER HEY CHILDREN'S HOSPITAL,86101,4.7,3.2,11.3,5.7,26.8,29.5,51.4,48.6,48.7,51.3,55.2,44.8,62.1,37.9,1000-4999,2025-02-08 08:22:44
BRITISH FILM INSTITUTE,59111,12.6,10.3,29.8,15.1,40.6,44.3,39.7,60.3,37.1,62.9,46.8,53.2,60.9,39.1,500-999,2025-03-30 14:37:18
CHELSEA FOOTBALL CLUB,93120,21.3,18.2,52.4,26.8,53.7,58.2,30.9,69.1,28.4,71.6,38.7,61.3,66.8,33.2,1000-4999,2025-01-21 11:14:25
DERBY CITY COUNCIL,84110,15.3,12.7,36.9,18.7,47.1,51.3,36.8,63.2,34.2,65.8,42.9,57.1,63.5,36.5,1000-4999,2025-04-22 09:48:55
EAST SUSSEX COUNTY COUNCIL,84110,13.7,11.4,32.1,16.2,42.3,46.1,38.6,61.4,36.1,63.9,44.5,55.5,61.8,38.2,5000+,2025-02-15 13:29:41
FIFE COLLEGE,85300,16.8,14.1,39.5,20.3,49.6,53.8,33.9,66.1,31.4,68.6,40.2,59.8,64.7,35.3,500-999,2025-03-08 16:04:22
GATWICK AIRPORT LIMITED,52230,19.4,16.7,46.2,23.9,50.8,55.1,32.1,67.9,29.7,70.3,39.6,60.4,65.3,34.7,1000-4999,2025-01-27 10:11:33
HAMMERSON PLC,68100,26.8,23.2,65.1,35.8,59.3,64.7,26.4,73.6,23.1,76.9,34.7,65.3,69.4,30.6,500-999,2025-04-25 15:33:18
IMPERIAL COLLEGE LONDON,85300,18.2,15.6,43.7,22.4,51.8,56.2,31.7,68.3,29.4,70.6,38.9,61.1,66.2,33.8,5000+,2025-02-18 12:56:41
JAGUAR LAND ROVER LIMITED,29100,29.1,25.4,74.6,40.2,66.1,71.8,20.3,79.7,17.6,82.4,30.2,69.8,72.1,27.9,5000+,2025-03-14 09:27:15
KENT POLICE,84230,11.4,9.2,26.8,13.5,37.9,41.6,42.3,57.7,39.8,60.2,47.5,52.5,59.7,40.3,5000+,2025-01-19 14:22:33
LIVERPOOL VICTORIA GROUP,65120,22.6,19.3,54.7,28.9,56.4,61.2,28.9,71.1,26.1,73.9,36.8,63.2,67.5,32.5,1000-4999,2025-04-04 11:45:22
MORGAN SINDALL GROUP PLC,41100,23.8,20.1,57.3,31.6,54.8,59.3,27.5,72.5,24.8,75.2,35.7,64.3,68.2,31.8,1000-4999,2025-02-26 16:38:55
NATIONAL TRUST FOR SCOTLAND,91020,9.1,7.3,20.8,10.6,34.2,37.5,45.6,54.4,42.9,57.1,49.7,50.3,58.2,41.8,500-999,2025-03-31 13:12:44
OLDHAM METROPOLITAN BOROUGH COUNCIL,84110,14.6,12.2,34.2,17.4,45.7,49.8,37.1,62.9,34.8,65.2,43.2,56.8,62.9,37.1,1000-4999,2025-01-25 10:55:29
PINNACLE PSG LIMITED,68320,20.5,17.8,48.9,25.7,52.1,56.8,31.4,68.6,28.9,71.1,38.7,61.3,64.6,35.4,500-999,2025-04-28 15:20:18
