EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Barclays Bank UK PLC,64191,32.1,26.8,68.5,35.2,58.7,71.3,22.1,77.9,18.4,81.6,24.9,75.1,52.3,47.7,5000+,2025-03-15 09:22:11
Tesco Stores Limited,47110,11.2,8.5,45.7,22.1,31.4,38.6,42.8,57.2,38.1,61.9,44.2,55.8,49.1,50.9,5000+,2025-02-28 14:17:33
NHS England,86101,22.7,18.9,55.3,28.7,42.1,49.9,35.2,64.8,28.6,71.4,32.0,68.0,44.8,55.2,5000+,2025-04-01 11:45:22
Royal Mail Group Limited,53100,18.4,15.2,52.8,25.4,38.7,45.3,39.1,60.9,33.7,66.3,37.4,62.6,48.2,51.8,5000+,2025-03-22 16:30:45
HSBC UK Bank PLC,64191,34.8,29.1,71.2,38.5,61.3,74.7,19.7,80.3,16.2,83.8,21.5,78.5,49.6,50.4,5000+,2025-03-08 10:18:29
Unilever UK Limited,10890,24.6,20.3,58.9,31.2,45.8,52.4,28.3,71.7,24.1,75.9,29.7,70.3,46.5,53.5,5000+,2025-02-15 13:22:18
British Airways PLC,51102,28.3,23.7,62.4,33.8,50.2,59.7,25.6,74.4,21.8,78.2,27.3,72.7,48.9,51.1,5000+,2025-04-05 08:55:12
Amazon UK Services Limited,47910,16.8,13.5,48.2,24.7,35.1,41.9,38.7,61.3,34.2,65.8,39.5,60.5,51.3,48.7,5000+,2025-03-28 15:40:33
Sainsbury's Supermarkets Limited,47110,13.7,10.8,46.3,23.5,33.8,40.2,41.2,58.8,36.9,63.1,42.7,57.3,50.6,49.4,5000+,2025-02-20 12:15:44
BP Oil UK Limited,06100,26.9,22.1,60.7,32.4,47.3,54.8,26.4,73.6,22.7,77.3,28.9,71.1,47.2,52.8,5000+,2025-03-12 09:28:55
Vodafone Limited,61200,31.5,26.3,67.8,36.1,56.4,68.2,23.1,76.9,19.6,80.4,25.8,74.2,51.7,48.3,5000+,2025-04-08 14:22:37
Marks and Spencer PLC,47190,19.2,16.1,51.4,27.3,40.5,47.1,35.8,64.2,31.4,68.6,37.2,62.8,49.5,50.5,5000+,2025-02-25 11:30:18
National Grid Electricity Transmission PLC,35110,25.7,21.4,59.2,30.8,46.1,53.7,27.9,72.1,24.3,75.7,30.6,69.4,48.1,51.9,5000+,2025-03-18 16:45:22
Lloyds Bank PLC,64191,33.6,28.2,69.5,37.1,59.8,72.4,20.8,79.2,17.5,82.5,22.7,77.3,50.4,49.6,5000+,2025-04-02 10:12:55
Asda Stores Limited,47110,12.9,10.1,44.8,22.3,32.7,39.1,42.5,57.5,37.8,62.2,43.9,56.1,51.8,48.2,5000+,2025-03-01 13:55:44
Shell UK Limited,06100,29.4,24.6,64.1,34.7,52.9,61.3,24.7,75.3,21.2,78.8,26.5,73.5,48.3,51.7,5000+,2025-02-18 15:20:33
BT Group PLC,61100,27.8,23.2,61.5,32.9,49.2,56.8,26.1,73.9,22.4,77.6,28.7,71.3,47.5,52.5,5000+,2025-03-25 09:35:27
Morrisons Supermarkets PLC,47110,14.6,11.7,47.1,24.2,34.9,41.7,40.3,59.7,35.8,64.2,41.9,58.1,50.7,49.3,5000+,2025-02-22 14:48:19
Rolls-Royce PLC,30300,23.1,19.4,56.8,29.5,43.7,50.9,29.6,70.4,25.8,74.2,31.4,68.6,46.7,53.3,5000+,2025-04-04 11:22:41
John Lewis Partnership PLC,47190,17.3,14.5,49.7,26.1,37.8,44.2,37.2,62.8,32.9,67.1,38.6,61.4,49.8,50.2,5000+,2025-03-14 16:15:33
AstraZeneca UK Limited,21200,21.8,18.2,54.3,28.7,41.5,48.7,31.4,68.6,27.1,72.9,33.8,66.2,45.9,54.1,5000+,2025-02-26 12:40:55
Network Rail Infrastructure Limited,52210,20.5,17.1,53.1,27.4,40.2,47.6,32.7,67.3,28.5,71.5,34.9,65.1,47.3,52.7,5000+,2025-03-30 10:28:18
Co-operative Group Limited,47110,15.8,12.9,46.9,24.8,36.2,42.8,39.5,60.5,34.7,65.3,41.2,58.8,50.4,49.6,5000+,2025-02-19 15:33:44
Aviva PLC,65120,30.2,25.4,66.3,35.7,54.8,67.2,22.8,77.2,19.3,80.7,24.6,75.4,51.2,48.8,5000+,2025-04-07 08:47:22
BMW UK Manufacturing Limited,29100,22.4,18.7,55.6,29.2,42.9,50.1,30.2,69.8,26.5,73.5,32.7,67.3,46.8,53.2,5000+,2025-03-16 14:52:55
Tesco Bank PLC,64191,28.6,24.1,63.2,33.5,51.4,58.6,25.3,74.7,21.7,78.3,27.4,72.6,49.1,50.9,1000-4999,2025-03-03 11:18:37
GlaxoSmithKline UK Limited,21200,24.9,20.8,57.3,30.6,45.1,52.9,27.5,72.5,23.8,76.2,29.4,70.6,47.6,52.4,5000+,2025-02-21 16:25:44
Centrica PLC,35120,26.3,22.0,59.8,31.4,47.6,55.2,26.8,73.2,23.1,76.9,29.2,70.8,48.5,51.5,5000+,2025-04-09 13:35:29
Balfour Beatty PLC,42110,21.7,18.0,54.7,28.3,42.1,49.3,30.9,69.1,27.2,72.8,33.5,66.5,46.4,53.6,5000+,2025-03-11 10:42:18
Marks & Spencer Bank PLC,64191,29.1,24.5,64.8,34.2,53.1,60.5,24.2,75.8,20.6,79.4,26.9,73.1,48.7,51.3,1000-4999,2025-02-24 15:15:55
WPP Group UK Limited,73110,32.8,27.5,68.9,37.2,57.3,70.1,21.4,78.6,18.0,82.0,23.7,76.3,50.8,49.2,5000+,2025-03-26 12:28:44
SSE PLC,35110,25.1,20.9,58.4,30.1,46.4,54.2,27.2,72.8,23.6,76.4,30.8,69.2,47.9,52.1,5000+,2025-02-27 14:50:33
Jaguar Land Rover UK Limited,29100,23.6,19.8,56.2,29.8,44.1,51.7,28.7,71.3,25.0,75.0,31.9,68.1,47.1,52.9,5000+,2025-04-03 16:18:22
Next Retail Limited,47710,18.9,15.8,50.6,26.9,38.7,45.9,34.5,65.5,30.2,69.8,36.4,63.6,49.2,50.8,5000+,2025-03-07 09:55:47
Direct Line Insurance Group PLC,65120,31.2,26.1,67.5,35.9,55.7,68.9,22.5,77.5,19.1,80.9,24.3,75.7,51.4,48.6,5000+,2025-02-16 11:32:18
BAE Systems PLC,30300,22.0,18.3,55.1,28.7,42.5,49.7,29.8,70.2,26.1,73.9,32.4,67.6,46.5,53.5,5000+,2025-03-21 15:47:29
O2 UK Limited,61200,30.7,25.8,66.9,36.2,55.1,67.5,23.2,76.8,19.8,80.2,25.1,74.9,51.0,49.0,5000+,2025-04-06 10:22:55
Kingfisher PLC,47520,20.3,16.9,52.8,27.6,41.3,48.1,31.6,68.4,27.9,72.1,34.2,65.8,47.0,53.0,5000+,2025-03-13 13:38:44
Whitbread PLC,55110,19.6,16.4,51.2,27.1,39.6,46.4,34.2,65.8,30.5,69.5,36.8,63.2,49.7,50.3,5000+,2025-02-23 16:15:33
DS Smith PLC,17120,21.4,17.8,54.0,28.0,41.8,48.6,31.1,68.9,27.4,72.6,33.7,66.3,46.9,53.1,5000+,2025-03-19 12:05:18
Three UK Limited,61200,31.9,26.7,68.2,37.1,56.9,69.7,21.8,78.2,18.4,81.6,24.2,75.8,50.6,49.4,5000+,2025-04-10 14:48:55
Legal & General Group PLC,65120,29.8,25.0,65.4,34.6,54.3,66.7,23.6,76.4,20.2,79.8,25.9,74.1,51.8,48.2,5000+,2025-03-04 11:30:22
Severn Trent Water Limited,36000,24.2,20.3,57.0,29.9,44.6,52.2,28.0,72.0,24.5,75.5,30.1,69.9,47.8,52.2,5000+,2025-02-28 15:22:47
Thames Water Utilities Limited,36000,25.5,21.2,58.7,30.7,46.8,54.6,27.1,72.9,23.4,76.6,29.8,70.2,48.2,51.8,5000+,2025-03-31 10:15:33
Royal Bank of Scotland PLC,64191,34.2,28.7,70.8,38.1,60.5,73.1,20.3,79.7,17.0,83.0,22.1,77.9,50.2,49.8,5000+,2025-04-11 16:35:44
Standard Chartered Bank PLC,64191,33.5,28.1,69.3,37.4,59.2,71.8,21.0,79.0,17.8,82.2,23.5,76.5,50.9,49.1,5000+,2025-03-15 13:48:18
Nationwide Building Society,64191,27.4,23.0,62.8,33.2,50.7,58.1,25.7,74.3,22.0,78.0,27.9,72.1,48.6,51.4,5000+,2025-02-17 09:55:29
The Co-operative Bank PLC,64191,28.9,24.3,63.5,34.0,52.4,59.8,24.6,75.4,21.2,78.8,26.7,73.3,49.3,50.7,1000-4999,2025-03-20 14:22:55
