EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Barclays PLC,64191,23.5,18.2,65.3,22.7,48.9,52.1,31.2,68.8,24.7,75.3,36.4,63.6,58.9,41.1,10000+,2024-11-15 09:22:33
Tesco Stores Limited,47110,11.8,8.4,45.2,15.6,32.1,29.4,42.3,57.7,38.9,61.1,45.6,54.4,51.2,48.8,5000-9999,2025-01-08 14:17:52
HSBC UK Bank PLC,64191,29.7,24.1,72.8,35.2,62.3,68.5,28.5,71.5,22.1,77.9,31.7,68.3,65.4,34.6,10000+,2024-12-03 11:45:27
Sainsbury's Supermarkets Ltd,47110,13.2,9.8,38.7,12.4,28.6,25.9,44.1,55.9,40.3,59.7,47.2,52.8,53.8,46.2,5000-9999,2025-02-14 16:30:19
NHS England,86101,16.4,12.7,42.1,8.9,34.7,31.2,38.6,61.4,33.9,66.1,41.5,58.5,48.3,51.7,10000+,2024-10-28 13:08:44
Lloyds Banking Group PLC,64191,25.8,20.3,68.4,28.9,55.7,61.2,29.7,70.3,25.4,74.6,33.8,66.2,62.1,37.9,10000+,2025-03-21 10:55:12
Asda Stores Limited,47110,12.5,8.9,41.3,14.2,30.1,27.5,43.2,56.8,39.7,60.3,46.1,53.9,52.4,47.6,5000-9999,2024-11-30 15:42:58
Royal Mail PLC,53100,19.3,15.6,52.8,19.7,41.2,38.6,36.4,63.6,32.1,67.9,39.5,60.5,54.7,45.3,10000+,2025-01-25 12:18:35
BT Group PLC,61900,22.1,17.8,59.3,24.1,46.8,50.2,33.7,66.3,28.9,71.1,37.2,62.8,59.3,40.7,10000+,2024-12-15 09:33:27
Amazon UK Services Ltd,47910,18.7,14.2,48.6,16.3,38.4,35.1,39.8,60.2,35.2,64.8,42.7,57.3,56.1,43.9,5000-9999,2025-02-28 17:21:44
Morrisons Supermarkets PLC,47110,14.1,10.6,43.8,15.7,31.4,28.9,41.9,58.1,38.2,61.8,44.6,55.4,51.7,48.3,5000-9999,2024-11-22 14:56:19
NatWest Group PLC,64191,27.4,22.6,70.1,31.8,58.9,65.3,30.2,69.8,26.7,73.3,34.1,65.9,63.8,36.2,10000+,2025-03-08 11:12:45
