EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
THAMESIDE FINANCIAL SERVICES LTD,64191,28.7,22.1,68.5,25.3,52.8,61.2,28.3,71.7,18.4,81.6,31.2,68.8,58.7,41.3,250-499,2025-01-12 09:45:22
BRISTOL BAY RETAIL GROUP PLC,47110,14.2,9.8,42.1,18.7,41.2,38.9,45.6,54.4,38.2,61.8,44.1,55.9,48.3,51.7,1000-4999,2025-02-28 14:22:11
NORTHERN LIGHTS ENERGY CORP,35110,31.5,27.3,75.2,32.1,48.9,55.7,22.1,77.9,16.8,83.2,29.4,70.6,54.2,45.8,500-999,2025-03-15 11:30:05
CAMBRIDGE TECH SOLUTIONS LIMITED,62020,19.8,15.4,55.3,21.9,38.7,42.5,35.2,64.8,29.1,70.9,40.3,59.7,51.6,48.4,100-249,2025-01-08 16:55:33
MIDLANDS HEALTHCARE TRUST,86101,22.4,18.6,48.9,19.5,44.1,49.3,31.7,68.3,26.4,73.6,37.8,62.2,49.5,50.5,5000-9999,2025-04-01 10:18:44
SCOTTISH HIGHLANDS HOTELS GROUP,55110,26.9,23.7,62.8,28.4,46.2,52.1,27.5,72.5,21.3,78.7,33.6,66.4,55.9,44.1,1000-4999,2025-02-14 13:42:27
PEAK DISTRICT LOGISTICS LTD,49410,18.3,12.5,38.7,15.2,39.8,35.4,42.1,57.9,36.7,63.3,43.2,56.8,47.1,52.9,250-499,2025-03-22 08:27:15
OXFORDSHIRE EDUCATIONAL SERVICES,85200,16.7,11.2,28.5,12.8,32.1,29.7,48.3,51.7,42.5,57.5,46.8,53.2,45.2,54.8,100-249,2025-01-25 15:33:48
WELSH MANUFACTURING CO-OP,25110,29.6,25.8,71.3,29.7,51.4,58.2,24.7,75.3,19.2,80.8,31.7,68.3,56.4,43.6,500-999,2025-02-09 12:14:29
LONDON BRIDGE CONSULTING GROUP,70229,33.8,28.9,78.5,35.2,58.3,65.1,19.4,80.6,14.7,85.3,26.8,73.2,61.2,38.8,1000-4999,2025-03-30 17:08:55
SURREY COMMUNITY CARE TRUST,87900,20.1,16.3,35.2,17.8,36.9,33.5,39.7,60.3,33.4,66.6,41.2,58.8,48.9,51.1,250-499,2025-01-18 09:52:41
YORKSHIRE TEXTILE MILLS LTD,13100,34.2,30.1,82.7,38.9,62.5,69.8,16.8,83.2,12.3,87.7,24.9,75.1,63.7,36.3,100-249,2025-02-26 14:45:12
BRIGHTON DIGITAL MEDIA AGENCY,59111,25.6,21.8,58.3,24.1,43.7,48.2,30.5,69.5,25.1,74.9,36.8,63.2,53.4,46.6,100-249,2025-03-11 11:22:08
NORTHERN IRELAND FOOD PROCESSORS,10710,27.3,23.5,65.9,27.8,49.2,55.8,26.1,73.9,20.7,79.3,32.4,67.6,57.2,42.8,500-999,2025-01-12 16:38:25
MANCHESTER LEGAL PARTNERSHIP LLP,69101,29.1,24.7,70.4,31.5,54.8,61.3,23.8,76.2,18.6,81.4,30.9,69.1,58.3,41.7,250-499,2025-04-05 13:15:59
KENT CONSTRUCTION SERVICES PLC,41100,32.7,28.2,76.8,34.1,56.7,63.4,20.5,79.5,15.8,84.2,28.3,71.7,62.1,37.9,1000-4999,2025-02-18 10:48:32
LIVERPOOL ARTS COUNCIL TRUST,90030,15.9,10.6,25.3,11.7,28.4,25.8,51.2,48.8,45.7,54.3,49.1,50.9,46.3,53.7,100-249,2025-03-08 15:27:14
BATH ENGINEERING CONSORTIUM,28110,30.4,26.8,74.1,32.6,53.2,59.7,22.7,77.3,17.5,82.5,29.8,70.2,59.6,40.4,500-999,2025-01-30 09:33:45
CARDIFF BAY HOSPITALITY GROUP,56101,24.8,20.3,52.7,22.9,41.5,45.8,32.1,67.9,26.7,73.3,37.4,62.6,54.8,45.2,250-499,2025-02-22 12:19:58
EDINBURGH SOFTWARE DEVELOPERS LTD,62030,17.5,13.2,31.8,14.6,33.7,30.2,44.8,55.2,39.1,60.9,45.6,54.4,46.7,53.3,100-249,2025-03-25 14:41:22
BIRMINGHAM RETAIL COOPERATIVE,47190,13.7,8.9,24.6,10.3,27.8,24.1,52.3,47.7,47.2,52.8,50.4,49.6,47.9,52.1,500-999,2025-01-15 11:56:07
