EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
HORIZON RETAIL GROUP PLC,47110,14.7,11.2,45.3,22.1,38.2,41.5,42.1,57.9,36.4,63.6,48.7,51.3,62.3,37.7,5000-9999,2025-01-15 09:22:33
THAMES ENERGY SOLUTIONS LTD,35110,22.5,18.9,68.4,35.7,71.2,65.8,31.2,68.8,28.5,71.5,39.1,60.9,74.2,25.8,1000-4999,2025-02-28 14:17:45
STIRLING FINANCIAL SERVICES,64191,28.3,24.7,82.1,49.3,84.5,76.2,22.8,77.2,19.4,80.6,32.7,67.3,78.9,21.1,250-499,2025-03-12 11:08:22
NORTHERN CARE PROVIDERS LTD,86101,8.9,6.4,12.5,8.3,15.7,18.2,18.5,81.5,14.2,85.8,21.6,78.4,35.7,64.3,10000+,2025-01-30 16:45:09
PARKSIDE CONSTRUCTION GROUP,41100,31.2,27.8,76.5,52.1,79.3,68.4,85.7,14.3,82.1,17.9,78.5,21.5,88.2,11.8,1000-4999,2025-04-08 10:30:55
CORNERSTONE LEGAL PARTNERSHIP,69101,25.7,21.3,71.8,44.6,88.2,82.1,32.1,67.9,28.7,71.3,41.5,58.5,73.6,26.4,500-999,2025-02-14 13:22:18
MERSEY TECHNOLOGIES INC,62020,19.4,16.8,58.9,31.4,65.7,59.2,45.3,54.7,38.9,61.1,52.8,47.2,68.4,31.6,250-499,2025-03-25 09:15:42
BRIGHT FUTURES EDUCATION TRUST,85200,15.2,12.6,24.8,18.5,22.1,26.3,28.4,71.6,25.7,74.3,31.2,68.8,42.6,57.4,5000-9999,2025-01-18 15:48:33
WELSH MANUFACTURING CO LTD,25110,26.8,23.1,69.7,41.2,72.5,64.8,68.9,31.1,65.3,34.7,71.2,28.8,82.6,17.4,1000-4999,2025-02-05 08:55:27
CUMBRIA HEALTHCARE PARTNERSHIP,86102,11.3,8.7,16.2,11.9,19.4,22.7,21.8,78.2,18.5,81.5,24.9,75.1,38.2,61.8,2500-4999,2025-03-30 12:20:14
EAST MIDLANDS LOGISTICS GROUP,52290,18.6,15.2,52.3,28.7,48.9,45.1,58.2,41.8,54.7,45.3,61.5,38.5,72.1,27.9,5000-9999,2025-01-25 14:33:49
RIVERSIDE HOSPITALITY LTD,55110,13.7,10.4,38.6,21.3,42.1,38.7,48.3,51.7,44.2,55.8,52.9,47.1,65.8,34.2,100-249,2025-04-02 16:17:28
SCOTTISH WILDLIFE TRUST,94990,9.2,7.1,15.8,9.4,18.2,21.5,35.7,64.3,32.1,67.9,38.4,61.6,49.8,50.2,100-249,2025-02-11 11:45:22
CAMBRIDGE BIOTECH RESEARCH,72110,24.1,20.6,65.3,38.9,69.7,62.4,42.8,57.2,39.5,60.5,48.2,51.8,71.3,28.7,250-499,2025-03-15 09:38:55
BRISTOL CREATIVE AGENCY,73110,17.9,14.5,48.2,26.3,52.8,48.3,38.6,61.4,35.2,64.8,44.7,55.3,63.9,36.1,100-249,2025-01-12 13:50:41
YORKSHIRE TEXTILE MILLS,13100,29.5,25.8,74.1,46.7,76.8,69.2,72.4,27.6,68.9,31.1,75.3,24.7,84.7,15.3,500-999,2025-02-26 15:28:14
LONDON SECURITY SERVICES LTD,80100,21.7,18.3,61.5,33.8,58.9,52.4,76.3,23.7,73.1,26.9,79.6,20.4,87.2,12.8,1000-4999,2025-03-08 10:22:37
PEAK DISTRICT FARMING CO-OP,01110,16.4,13.8,42.7,24.1,39.5,35.8,63.8,36.2,60.4,39.6,67.2,32.8,78.5,21.5,100-249,2025-04-05 14:15:29
SOUTHERN ENERGY UTILITIES,35220,23.8,20.2,67.9,40.5,70.3,63.7,35.7,64.3,32.4,67.6,41.8,58.2,75.9,24.1,2500-4999,2025-01-20 09:40:18
MIDLANDS PHARMACEUTICALS,21200,19.7,16.1,55.4,30.8,61.2,56.9,43.2,56.8,40.1,59.9,48.5,51.5,67.8,32.2,1000-4999,2025-02-18 16:05:42
CORNWALL TOURISM BOARD,99100,12.8,9.5,32.1,18.7,36.4,33.8,41.6,58.4,38.3,61.7,46.2,53.8,59.7,40.3,100-249,2025-03-22 11:55:33
ULSTER MANUFACTURING GROUP,14120,27.3,23.9,72.8,45.1,75.2,67.4,69.7,30.3,66.1,33.9,72.5,27.5,83.1,16.9,500-999,2025-01-15 12:30:48
BRIGHTON DIGITAL MEDIA LTD,59111,16.5,13.2,46.8,25.4,49.7,44.2,36.9,63.1,33.7,66.3,42.1,57.9,61.4,38.6,250-499,2025-04-01 15:42:19
NOTTINGHAM HEALTHCARE TRUST,86101,10.1,7.8,18.3,12.6,21.8,25.1,23.5,76.5,20.2,79.8,27.4,72.6,41.3,58.7,2500-4999,2025-02-08 08:48:27
DALES TRANSPORT SERVICES,49410,20.4,17.6,59.2,32.5,55.8,49.3,61.7,38.3,58.4,41.6,65.2,34.8,79.5,20.5,1000-4999,2025-03-18 14:20:55
