data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Local Police,CA,California,1991-03-15,1,0,2,1,1,White,Non-Hispanic,1,Assault,1,Residence,Religious Bias,Individual,True,False
1992,County Sheriff,FL,Florida,1992-07-22,0,1,1,0,1,Black,Hispanic,1,Intimidation,1,Street,Racial Bias,Individual,False,True
1993,State Police,NY,New York,1993-11-08,2,0,3,2,1,Asian,Non-Hispanic,2,Battery,2,Vehicle,Racial Bias,Group,True,False
1994,Local Police,TX,Texas,1994-02-14,1,0,2,1,1,White,Non-Hispanic,1,Hate Crime,1,Residence,Sexual Orientation Bias,Individual,False,True
1995,State Police,IL,Illinois,1995-05-30,0,1,1,0,1,Latino,Hispanic,1,Harassment,1,School,Gender Identity Bias,Individual,True,False
1996,Local Police,GA,Georgia,1996-09-05,1,0,1,1,0,White,Non-Hispanic,1,Assault,1,Park,Racial Bias,Individual,False,False
1997,County Sheriff,OH,Ohio,1997-12-18,1,0,2,1,1,Black,Non-Hispanic,1,Vandalism,1,Store,Religious Bias,Individual,True,True
1998,State Police,WA,Washington,1998-04-27,0,1,2,0,2,White,Non-Hispanic,1,Assault,1,Street,Gender Identity Bias,Individual,False,True
1999,Local Police,VA,Virginia,1999-08-11,2,0,1,1,0,Asian,Non-Hispanic,2,Battery,2,Residence,Racial Bias,Group,True,False
2000,State Police,PA,Pennsylvania,2000-01-23,1,0,3,2,1,White,Hispanic,1,Hate Crime,1,School,Sexual Orientation Bias,Individual,True,True
2001,County Sheriff,MI,Michigan,2001-06-09,0,1,1,0,1,Latino,Hispanic,1,Intimidation,1,Cafe,Racial Bias,Individual,False,False
2002,Local Police,NC,Tennessee,2002-10-14,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Residence,Sexual Orientation Bias,Group,True,False
2003,State Police,IN,Indiana,2003-03-28,1,0,1,1,0,Black,Hispanic,1,Battery,1,Park,Religious Bias,Individual,True,True
2004,Local Police,MN,Minnesota,2004-07-16,0,1,3,0,3,Asian,Non-Hispanic,1,Harassment,1,Store,Gender Identity Bias,Individual,False,True
2005,County Sheriff,MD,Maryland,2005-11-02,1,0,2,1,1,White,Hispanic,1,Assault,1,Street,Racial Bias,Individual,True,False
2006,State Police,MO,Missouri,2006-04-19,1,0,1,1,0,Latino,Non-Hispanic,1,Vandalism,1,School,Religious Bias,Individual,False,True
2007,Local Police,MW,Mississippi,2007-09-07,0,1,3,0,3,White,Non-Hispanic,1,Battery,1,Residence,Sexual Orientation Bias,Individual,True,False
2008,County Sheriff,SC,South Carolina,2008-12-21,2,0,2,2,0,Black,Hispanic,2,Assault,2,College,Gender Identity Bias,Group,True,True
2009,State Police,CO,Colorado,2009-02-13,1,0,1,1,0,White,Non-Hispanic,1,Intimidation,1,Store,Racial Bias,Individual,False,False
2010,Local Police,KY,Kentucky,2010-05-30,1,0,1,1,0,Asian,Non-Hispanic,1,Assault,1,Restaurant,Religious Bias,Individual,True,False
2011,State Police,NV,Nevada,2011-08-17,0,1,3,0,3,White,Hispanic,1,Battery,1,Street,Sexual Orientation Bias,Individual,False,True
2012,County Sheriff,WV,West Virginia,2012-11-06,1,0,2,1,1,Latino,Non-Hispanic,1,Hate Crime,1,Landmark,Gender Identity Bias,Individual,True,True
