data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Local Police,CA,California,1991-03-15,1,0,2,1,1,White,Non-Hispanic,1,Assault,1,Residence,Religious Bias,Individuals,No,Yes
1992,State Police,FL,Florida,1992-07-22,0,1,3,2,1,Black,Hispanic,1,Harassment,1,Street,Racial Bias,Children,No,No
1993,Local Police,TX,Texas,1993-11-08,2,0,1,1,0,Asian,Non-Hispanic,2,Criminal Mischief,2,Place of Worship,Homosexual Bias,Individuals,Yes,No
1994,County Sheriff,NY,New York,1994-02-14,1,0,2,1,1,White,Non-Hispanic,1,Vandalism,1,School,Other Bias,Individuals,No,Yes
1995,Local Police,IL,Illinois,1995-09-30,0,2,1,0,1,Historic,Hispanic,2,Assault,2,Public Park,Gender Bias,Children,No,No
1996,State Police,OH,Ohio,1996-05-12,3,0,2,2,0,White,Non-Hispanic,3,Hate Crime,3,Dormitory,Racial Bias,Individuals,Yes,No
1997,Local Police,VA,Virginia,1997-08-19,1,0,1,1,0,Black,Non-Hispanic,1,Intimidation,1,Library,Sexual Orientation Bias,Individuals,No,No
1998,County Sheriff,GA,Georgia,1998-12-05,0,1,2,1,1,Hispanic,Hispanic,1,Burglary,1,Store,Religious Bias,Children,No,Yes
1999,Local Police,PA,Pennsylvania,1999-04-10,2,1,3,2,1,White,Non-Hispanic,3,Aggravated Assault,3,Street,Other Bias,Individuals,Yes,No
2000,State Police,WA,Washington,2000-10-27,1,0,2,1,1,Asian,Non-Hispanic,1,Hate Crime,1,Restaurant,Racial Bias,Individuals,No,No
2001,Local Police,NC,Texas,2001-01-18,0,1,2,1,1,White,Hispanic,1,Harassment,1,Community Center,Sexual Orientation Bias,Children,NoYes,
2002,County Sheriff,MD,Maryland,2002-06-30,2,0,1,1,0,Black,Non-Hispanic,2,Criminal Mischief,2,Park,Religious Bias,Individuals,Yes,No
2003,Local Police,MI,Michigan,2003-03-22,1,0,1,1,0,Hispanic,Hispanic,1,Vandalism,1,House,Gender Bias,Individuals,No,No
2004,State Police,FL,Florida,2004-11-15,0,1,1,0,1,White,Non-Hispanic,1,Assault,1,School,Sexual Orientation Bias,Children,No,No
2005,Local Police,IN,Indiana,2005-02-28,3,0,1,1,0,Asian,Non-Hispanic,3,Hate Crime,3,Office Park,Racial Bias,Individuals,Yes,No
2006,County Sheriff,VA,Virginia,2006-07-14,1,0,2,1,1,White,Non-Hispanic,1,Intimidation,1,Bank,Other Bias,Individuals,No,Yes
2007,Local Police,TX,Texas,2007-09-23,0,1,1,0,1,Black,Non-Hispanic,1,Burglary,1,Residence,Racial Bias,Children,No,No
2008,State Police,CA,California,2008-04-05,2,0,1,1,0,White,Hispanic,2,Aggravated Assault,2,School,Religious Bias,Individuals,Yes,No
2009,Local Police,OH,Ohio,2009-12-18,1,0,2,1,1,Hispanic,Hispanic,1,Harassment,1,Street,Sexual Orientation Bias,Individuals,No,Yes
2010,County Sheriff,GA,Georgia,2010-08-30,0,2,1,0,1,White,Non-Hispanic,2,Hate Crime,2,Church,Gender Bias,Children,No,No
2011,Local Police,WI,Wisconsin,2011-01-13,2,0,1,1,0,Black,Non-Hispanic,2,Criminal Mischief,2,University,Racial Bias,Individuals,Yes,No
2012,State Police,NJ,New Jersey,2012-05-29,1,0,2,1,1,White,Non-Hispanic,1,Vandalism,1,Hospital,Other Bias,Individuals,No,No
2013,Local Police,MA,Massachusetts,2013-10-07,0,1,1,0,1,Asian,Hispanic,1,Assault,1,Apartment Complex,Racial Bias,Children,No,Yes
2014,County Sheriff,OR,Oregon,2014-03-24,3,0,1,1,0,White,Non-Hispanic,3,Intimidation,3,Marketplace,Sexual Orientation Bias,Individuals,Yes,No
1991,Local Police,SC,South Carolina,1991-06-19,1,0,2,1,1,Black,Non-Hispanic,1,Aggravated Assault,1,Shopping Mall,Religious Bias,Individuals,No,No
1992,State Police,LA,Louisiana,1992-10-12,0,1,3,2,1,Hispanic,Hispanic,1,Burglary,1,Residence,Other Bias,Children,No,Yes
1993,Local Police,CO,Colorado,1993-02-27,2,0,1,1,0,White,Non-Hispanic,2,Harassment,2,Community Center,Gender Bias,Individuals,Yes,No
1994,County Sheriff,TN,Tennessee,1994-08-07,1,0,1,1,0,White,Hispanic,1,Hate Crime,1,School,Sexual Orientation Bias,Individuals,No,No
1995,Local Police,AL,Alabama,1995-11-30,0,2,1,0,1,Black,Non-Hispanic,2,Criminal Mischief,2,Church,Racial Bias,Children,No,No
1996,State Police,KY,Kentucky,1996-04-16,3,0,1,1,0,Hispanic,Hispanic,3,Assault,3,Apartment Complex,Religious Bias,Individuals,Yes,No
1997,Local Police,NV,Nevada,1997-07-11,1,0,2,1,1,White,Non-Hispanic,1,Intimidation,1,Restaurant,Other Bias,Individuals,No,Yes
1998,County Sheriff,MO,Missouri,1998-12-10,0,1,1,0,1,Asian,Non-Hispanic,1,Harassment,1,School,Racial Bias,Children,No,No
1999,Local Police,WV,West Virginia,1999-09-25,2,0,1,1,0,White,Hispanic,2,Aggravated Assault,2,Library,Sexual Orientation Bias,Individuals,Yes,No
2000,State Police,ID,Idaho,2000-01-05,1,0,2,1,1,Black,Non-Hispanic,1,Criminal Mischief,1,Office Building,Gender Bias,Individuals,No,No
2001,Local Police,CT,Connecticut,2001-03-20,0,1,1,0,1,White,Non-Hispanic,1,Vandalism,1,Housing Complex,Religious Bias,Children,No,Yes
2002,County Sheriff,VT,Vermont,2002-08-02,3,0,1,1,0,Hispanic,Hispanic,3,Assault,3,Bar,Racial Bias,Individuals,Yes,No
2003,Local Police,RH,Rhode Island,2003-11-15,1,0,2,1,1,White,Non-Hispanic,1,Aggravated Assault,1,Street,Other Bias,Individuals,No,No
2004,State Police,ND,North Dakota,2004-05-28,0,1,1,0,1,Black,Non-Hispanic,1,Hate Crime,1,Store,Sexual Orientation Bias,Children,No,No
2005,Local Police,SD,South Dakota,2005-07-14,2,0,1,1,0,White,Hispanic,2,Intimidation,2,Home,Racial Bias,Individuals,Yes,No
2006,County Sheriff,KS,Kansas,2006-10-31,1,0,2,1,1,White,Non-Hispanic,1,Harassment,1,University,Gender Bias,Individuals,No,Yes
2007,Local Police,NE,Nebraska,2007-02-12,0,1,1,0,1,Asian,Non-Hispanic,1,Criminal Mischief,1,Community Center,Religious Bias,Children,No,No
2008,State Police,AR,Arkansas,2008-06-18,3,0,1,1,0,White,Non-Hispanic,3,Aggravated Assault,3,Restaurant,Other Bias,Individuals,Yes,No
2009,Local Police,OK,Oklahoma,2009-09-04,1,0,2,1,1,Hispanic,Hispanic,1,Vandalism,1,Library,Sexual Orientation Bias,Individuals,No,No
2010,County Sheriff,MT,Montana,2010-12-21,0,2,1,0,1,Black,Non-Hispanic,2,Hate Crime,2,Church,Racial Bias,Children,No,Yes
2011,Local Police,WY,Wyoming,2011-03-26,2,0,1,1,0,White,Non-Hispanic,2,Criminal Mischief,2,Community Center,Gender Bias,Individuals,Yes,No
2012,State Police,ME,Maine,2012-07-17,1,0,2,1,1,White,Hispanic,1,Assault,1,Housing Complex,Religious Bias,Individuals,No,No
2013,Local Police,HI,Hawaii,2013-10-09,0,1,1,0,1,Asian,Non-Hispanic,1,Aggravated Assault,1,Apartment,Other Bias,Children,No,Yes
2014,County Sheriff,PR,Puerto Rico,2014-01-22,3,0,1,1,0,White,Non-Hispanic,3,Intimidation,3,Shopping Mall,Sexual Orientation Bias,Individuals,Yes,No
1991,Local Police,MS,Mississippi,1991-04-15,1,0,2,1,1,Black,Non-Hispanic,1,Criminal Mischief,1,Street,Racial Bias,Individuals,No,No
1992,State Police,LA,Louisiana,1992-06-30,0,1,3,2,1,Hispanic,Hispanic,1,Vandalism,1,Residence,Religious Bias,Children,No,Yes
1993,Local Police,AL,Alabama,1993-09-01,2,0,1,1,0,White,Non-Hispanic,2,Assault,2,School,Gender Bias,Individuals,Yes,No
1994,County Sheriff,TX,Texas,1994-12-07,1,0,2,1,1,White,Hispanic,1,Burglary,1,Park,Other Bias,Individuals,No,No
1995,Local Police,FL,Florida,1995-02-21,0,2,1,0,1,Black,Non-Hispanic,2,Hate Crime,2,Bar,Sexual Orientation Bias,Children,No,No
1996,State Police,MN,Minnesota,1996-05-05,2,0,1,1,0,Hispanic,Hispanic,2,Criminal Mischief,2,Office Building,Racial Bias,Individuals,Yes,No
1997,Local Police,VT,Vermont,1997-08-12,1,0,2,1,1,White,Non-Hispanic,1,Aggravated Assault,1,Restaurant,Religious Bias,Individuals,No,Yes
1998,County Sheriff,NJ,New Jersey,1998-11-17,0,1,1,0,1,Asian,Non-Hispanic,1,Assault,1,Community Center,Gender Bias,Children,No,No
1999,Local Police,NY,New York,1999-01-28,3,0,1,1,0,White,Hispanic,3,Intimidation,3,Hospital,Other Bias,Individuals,Yes,No
2000,State Police,NC,Tennessee,2000-04-15,1,0,2,1,1,Black,Non-Hispanic,1,Harassment,1,Church,Sexual Orientation Bias,Individuals,No,No
2001,Local Police,VA,Virginia,2001-07-22,0,1,1,0,1,White,Non-Hispanic,1,Criminal Mischief,1,School,Racial Bias,Children,No,Yes
2002,County Sheriff,GA,Georgia,2002-10-09,2,0,1,1,0,Hispanic,Hispanic,2,Aggravated Assault,2,University,Religious Bias,Individuals,Yes,No
2003,Local Police,SC,South Carolina,2003-01-04,1,0,2,1,1,White,Non-Hispanic,1,Vandalism,1,Park,Gender Bias,Individuals,No,No
2004,State Police,MS,Mississippi,2004-03-16,0,1,1,0,1,Asian,Hispanic,1,Assault,1,Farm,Sexual Orientation Bias,Children,No,No
2005,Local Police,IL,Illinois,2005-06-29,2,0,1,1,0,White,Non-Hispanic,2,Criminal Mischief,2,Restaurant,Racial Bias,Individuals,Yes,No
2006,County Sheriff,OH,Ohio,2006-09-11,1,0,2,1,1,Black,Non-Hispanic,1,Vandalism,1,Apartment Complex,Religious Bias,Individuals,No,Yes
2007,Local Police,IN,Indiana,2007-12-18,0,2,1,0,1,Hispanic,Hispanic,2,Hate Crime,2,Community Center,Gender Bias,Children,No,No
2008,State Police,WV,West Virginia,2008-03-30,3,0,1,1,0,White,Non-Hispanic,3,Aggravated Assault,3,Store,Other Bias,Individuals,Yes,No
2009,Local Police,MD,Maryland,2009-05-15,1,0,2,1,1,White,Hispanic,1,Criminal Mischief,1,University,Sexual Orientation Bias,Individuals,No,No
2010,County Sheriff,DC,Washington D.C.,2010-07-27,0,1,1,0,1,Black,Non-Hispanic,1,Vandalism,1,Apartment Complex,Racial Bias,Children,No,Yes
2011,Local Police,NH,New Hampshire,2011-10-03,2,0,1,1,0,White,Non-Hispanic,2,Assault,2,Church,Religious Bias,Individuals,Yes,No
2012,State Police,DE,Delaware,2012-12-14,1,0,2,1,1,Hispanic,Hispanic,1,Burglary,1,School,Gender Bias,Individuals,No,No
