data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Local Police,CA,California,1991-03-15,1,0,2,1,1,White,Non-Hispanic,1,Assault,1,Residence,Religious Bias,Individual,True,False
1992,Federal Agency,FL,Florida,1992-07-22,0,1,1,0,1,Black,Non-Hispanic,1,Burglary,1,Commercial,Biological Race Bias,Individual,False,True
1993,State Police,NY,New York,1993-11-08,2,0,3,2,1,Hispanic,Hisp/Other,2,Motor Vehicle Theft,2,Roadway,Gender Identity Bias,Group,False,False
1994,Local Police,TX,Texas,1994-02-14,1,1,4,2,2,White,Non-Hispanic,2,Aggravated Assault,2,Residence,Racial Bias,Individual,False,False
1995,Federal Agency,IL,Illinois,1995-09-30,0,0,1,1,0,Asian,Non-Hispanic,0,Arson,0,Public Building,Sexual Orientation Bias,Individual,True,True
1996,State Police,GA,Georgia,1996-05-19,1,0,2,1,1,White,Non-Hispanic,1,Simple Assault,1,Educational Facility,LGBTQ+ Bias,Individual,False,True
1997,Local Police,PA,Pennsylvania,1997-12-04,0,1,1,0,1,Black,Non-Hispanic,1,Vandalism,1,School Property,Religious Bias,Individual,True,False
1998,Federal Agency,OH,Ohio,1998-04-11,0,0,1,0,1,Hispanic,Hisp/Other,0,Theft,0,Public Transportation,Anti-Semitism Bias,Individual,False,False
1999,State Police,VA,Virginia,1999-10-27,2,0,3,2,1,White,Non-Hispanic,2,Robbery,2,Housing Complex,Racial Bias,Individual,True,True
2000,Local Police,MI,Michigan,2000-01-06,1,0,2,1,1,Asian,Non-Hispanic,1,Assault,1,Place of Worship,Religious Bias,Group,False,False
2001,Federal Agency,NC,Carolina,2001-08-18,0,1,1,0,1,White,Non-Hispanic,1,Burglary,1,Residence,Gender Identity Bias,Individual,True,False
2002,State Police,WA,Washington,2002-06-30,1,1,4,2,2,Black,Non-Hispanic,2,Aggravated Assault,2,College Campus,Racial Bias,Group,False,True
2003,Local Police,NJ,New Jersey,2003-12-13,0,0,1,1,0,Hispanic,Hisp/Other,0,Assault,0,Street,Sexual Orientation Bias,Individual,False,False
2004,Federal Agency,MD,Maryland,2004-03-22,2,0,3,2,1,White,Non-Hispanic,2,Motor Vehicle Theft,2,Park Property,Biological Race Bias,Individual,True,False
2005,State Police,IN,Indiana,2005-09-05,1,0,2,1,1,Asian,Non-Hispanic,1,Simple Assault,1,Shopping Mall,Gender Identity Bias,Individual,False,True
