EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BRITISH BROADCASTING CORPORATION,62020,22.3,18.7,45.2,32.1,48.9,56.7,18.9,67.8,12.3,78.2,24.1,72.3,48.7,45.2,1000-4999,2025-03-15 09:22:15
NATIONAL HEALTH SERVICE,86210,15.6,12.4,38.9,28.7,52.1,61.3,22.1,75.6,16.7,82.1,28.9,78.4,35.8,30.1,5000-19999,2025-02-28 14:45:33
BARCLAYS BANK PLC,64190,28.9,22.1,55.3,38.2,62.5,70.1,26.8,74.2,18.9,83.1,30.1,71.9,58.3,45.7,1000-4999,2025-04-01 10:18:57
ROYAL MAIL GROUP PLC,61100,19.4,16.8,42.6,30.4,49.2,58.9,24.3,72.1,14.8,79.6,26.7,74.8,47.6,40.3,500-999,2025-03-22 16:33:42
HSBC HOLDINGS PLC,64110,24.7,19.2,48.8,34.1,54.3,62.5,21.5,69.4,15.8,77.3,29.2,75.1,45.1,42.8,5000-19999,2025-02-10 11:56:21
VODAFONE GROUP PLC,61200,26.1,20.3,51.2,37.6,58.9,68.1,23.7,71.2,17.4,80.9,27.8,73.6,52.1,47.4,1000-4999,2025-03-05 13:27:19
BARCLAYS CAPITAL,64190,29.8,23.4,52.4,39.1,56.7,65.2,25.1,76.4,17.9,83.8,29.5,72.1,57.3,46.8,500-999,2025-03-18 08:41:54
ROYAL BANK OF SCOTLAND PLC,64110,21.5,17.9,43.3,31.6,50.8,60.2,22.7,73.5,14.2,81.7,25.4,70.3,46.8,42.1,5000-19999,2025-04-03 15:10:41
CITY OF LONDON CORPORATION,85100,12.8,9.6,34.7,25.1,45.9,56.8,19.2,74.3,13.4,80.5,26.5,71.8,41.8,36.7,1000-4999,2025-02-20 12:03:27
OXFORD UNIVERSITY,85200,14.1,10.7,39.5,27.8,49.4,58.6,21.8,69.2,15.7,78.9,28.1,72.3,42.3,37.9,1000-4999,2025-03-12 17:38:50
LONDON STOCK EXCHANGE GROUP PLC,64190,27.3,21.8,49.7,36.2,55.1,63.8,24.2,75.4,16.8,82.1,28.7,74.1,53.2,48.8,500-999,2025-03-25 09:55:14
STANLEY HOFFERDIN LIMITED,84190,30.4,23.6,73.9,30.0,55.4,64.0,25.4,74.6,15.1,84.9,27.0,73.0,55.6,44.4,500-999,2025-04-03 15:10:41
BANK OF ENGLAND,64209,18.2,15.4,37.6,26.8,51.3,59.1,22.1,68.7,14.9,77.4,27.8,70.5,43.1,38.2,1000-4999,2025-03-19 14:22:36
BARNARDOS,85610,29.7,22.9,48.2,35.1,53.6,61.9,20.5,75.2,16.3,83.7,28.4,72.3,44.7,39.9,500-999,2025-03-08 11:44:55
CO-OP BANK PLC,64110,25.8,19.6,44.9,32.4,52.7,60.3,23.2,71.8,14.9,80.2,26.7,73.4,47.1,41.5,500-999,2025-02-12 13:17:13
HARRODS LIMITED,61500,32.1,25.3,58.7,35.9,61.2,72.4,27.5,69.8,17.2,78.3,28.9,71.6,59.3,47.8,1000-4999,2025-03-30 08:59:43
AVIVA PLC,64209,23.4,18.7,45.6,33.1,47.9,56.2,21.3,68.1,15.2,76.9,26.8,73.2,44.7,40.5,5000-19999,2025-04-01 10:02:39
THOMSON REUTERS PLC,62010,29.3,22.4,50.1,36.7,56.3,65.4,24.6,74.2,16.1,82.9,27.8,71.6,55.1,46.3,500-999,2025-03-17 15:35:28
LONDON BOROUGH OF HARINGEY,85100,16.2,13.8,36.4,27.3,48.9,58.1,23.4,73.9,16.2,81.4,27.2,72.8,44.1,38.7,500-999,2025-03-23 12:15:47
UNILEVER PLC,61700,24.9,19.4,47.8,34.2,53.2,61.7,23.1,72.6,15.6,80.3,26.3,74.2,46.4,41.8,5000-19999,2025-04-02 14:29:16
THE UNIVERSITY OF YORK,85200,13.7,10.2,38.6,28.9,50.1,59.4,20.8,70.8,14.2,77.8,25.1,73.1,41.7,37.3,1000-4999,2025-02-18 09:43:32
WINDSOR AND MELBOURNE GROUP PLC,74000,26.5,20.9,46.3,33.7,51.6,60.9,24.4,76.1,15.3,79.5,28.7,75.8,49.2,43.7,1000-4999,2025-03-15 16:14:58
LLOYDS BANKING GROUP PLC,64110,21.8,17.3,42.1,30.8,51.4,59.8,22.5,74.1,15.8,81.7,26.9,72.9,45.3,40.6,5000-19999,2025-03-26 11:33:24
BRITISH AIRWAYS PLC,62200,28.9,22.7,54.1,37.3,58.2,66.9,25.7,73.4,16.4,81.2,28.3,73.8,54.8,46.1,5000-19999,2025-03-09 13:50:41
HARVEY NICOLSON PLC,61500,27.6,20.8,52.3,36.9,55.1,64.2,26.1,72.9,16.9,80.4,29.1,71.5,56.4,47.2,500-999,2025-04-03 15:10:41
TELEGRAPH GROUP LIMITED,62020,31.2,24.9,59.6,34.1,63.5,71.8,28.3,70.1,16.5,77.9,30.4,72.1,58.7,49.3,500-999,2025-02-21 10:47:35
DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,85100,16.9,13.2,33.5,24.1,47.2,54.8,21.4,75.9,13.6,82.1,25.7,71.9,41.3,36.8,500-999,2025-03-13 14:19:26
GSK PLC,62910,20.3,17.1,40.7,29.4,46.8,55.3,22.1,71.5,14.8,78.6,26.4,73.2,43.1,38.2,5000-19999,2025-03-16 17:29:48
NATIONWIDE BUILDING SOCIETY,64110,26.4,21.1,50.9,35.8,58.3,66.7,24.3,75.1,15.9,81.4,27.8,72.3,51.3,46.7,500-999,2025-02-26 09:35:18
METROPOLITAN POLICE SERVICE,85100,14.8,12.6,32.7,23.9,45.2,52.8,20.9,73.8,14.4,80.5,25.6,71.7,40.4,35.9,5000-19999,2025-04-03 15:10:41
VISA UK LTD,64190,25.1,20.3,47.6,34.2,52.4,60.1,23.6,70.8,15.2,77.3,27.9,73.4,47.5,43.1,500-999,2025-02-11 12:25:59
RBS INVESTMENT BANKING LIMITED,64120,28.6,23.1,51.8,37.4,54.2,62.3,22.7,72.8,16.4,81.1,28.4,73.9,54.9,47.2,500-999,2025-03-28 08:48:17
WORLDWIDE HEALTHCARE PLACEMENTS,84230,33.4,26.8,71.2,40.1,59.2,75.8,28.1,69.2,17.4,76.4,30.2,68.3,62.1,48.9,500-999,2025-03-14 10:14:33
RENEWABLE ENERGY GROUP PLC,70100,22.8,18.3,43.7,31.9,47.6,57.3,22.9,75.1,15.1,83.2,26.7,71.8,45.6,41.4,500-999,2025-03-04 11:36:42
BAYER PLC,71300,29.1,22.6,49.8,36.5,55.9,64.7,23.8,76.5,17.1,83.8,28.9,71.2,53.8,46.5,500-999,2025-03-17 15:19:58
THE FEDERAL BOND OF LONDON,64209,19.5,16.1,38.2,27.4,48.6,56.9,21.6,69.4,14.5,77.8,25.8,71.4,43.2,38.6,500-999,2025-03-20 16:28:35
PWC (PROFESSIONAL SERVICES),74200,26.7,21.2,50.4,36.8,53.7,62.1,24.9,74.8,16.3,80.9,27.3,72.5,52.8,46.6,500-999,2025-03-29 12:02:13
BARRICK GOLD PLC,70100,31.2,24.7,62.8,41.5,65.8,78.4,27.3,70.9,16.8,78.2,30.1,69.4,61.9,50.2,500-999,2025-02-14 09:08:56
