EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
LONDON METROPOLITAN UNIVERSITY,85532,22.1,18.7,34.2,19.8,42.1,56.3,31.2,68.8,22.1,77.9,18.9,81.1,27.8,22.2,1000-4999,2025-03-15 09:22:14
THE BRITISH COLUMBIA INSTITUTE,30120,15.6,12.4,22.3,8.9,31.2,42.1,28.9,71.1,19.8,80.2,22.3,77.7,29.0,20.9,500-999,2025-02-28 14:05:33
SOUTH WESTERN REGIONAL HEALTH AUTHORITY,85100,19.3,16.2,28.7,14.5,38.9,47.6,24.1,75.9,16.8,83.2,23.7,86.3,35.4,13.6,5000-19999,2025-01-10 11:47:56
WILSON & BARKER LTD,47810,35.2,28.9,61.4,32.1,53.2,67.8,33.4,66.6,21.8,78.2,32.7,67.3,32.1,32.9,100-499,2025-03-22 13:33:28
EDUCATION AND TRAINING SERVICES,85411,12.8,10.3,18.6,9.2,29.1,38.3,26.4,73.6,18.7,81.3,23.9,76.1,31.0,18.7,1000-4999,2025-04-17 16:29:41
BIRMINGHAM CITY UNIVERSITY,85510,24.7,20.9,41.5,21.8,45.2,52.7,29.4,70.6,20.1,79.9,19.6,80.4,30.9,19.1,5000-19999,2025-02-19 10:12:57
NATIONAL HEALTH SERVICE,85100,18.9,15.4,27.3,13.6,37.2,45.9,25.1,74.9,17.2,82.8,24.3,85.7,33.4,14.6,20000+,2025-01-26 15:50:19
FAMILY HEALTH SERVICES,85310,16.4,13.8,19.8,11.2,32.4,41.6,27.8,72.2,18.5,81.5,21.2,78.8,32.5,17.5,1000-4999,2025-03-08 12:36:45
TECHNOLOGY EDUCATION CENTRE,85520,21.3,17.8,37.1,18.9,41.3,52.2,30.1,69.9,19.4,80.6,22.8,77.2,27.7,22.3,500-999,2025-02-03 08:45:32
ROYAL HOSPITAL FOR CHILDREN,85120,20.1,16.8,30.5,15.7,39.8,48.9,26.3,73.7,17.9,82.1,23.1,76.9,32.7,17.3,5000-19999,2025-04-07 13:18:22
ST GEORGE'S HOSPITAL NHS TRUST,85100,17.5,14.2,25.8,12.4,35.7,44.1,24.8,75.2,16.7,83.3,25.1,84.9,34.6,15.4,20000+,2025-01-30 09:54:48
HANOVER CONSULTANCY GROUP,74900,38.6,31.2,68.1,38.9,56.8,70.1,35.2,64.8,24.7,75.3,29.1,70.9,28.4,31.6,250-499,2025-03-11 14:27:36
THE ROYAL MELBOURNE HOSPITAL,85100,15.9,12.8,23.6,10.3,33.1,43.4,26.8,73.2,18.1,81.9,22.4,77.6,32.2,17.8,5000-19999,2025-04-22 17:38:15
WESTMINSTER HEALTHCARE TRUST,85100,22.8,19.3,32.9,16.5,40.1,50.2,28.7,71.3,20.3,79.7,23.5,76.5,27.5,22.5,20000+,2025-02-15 11:03:41
KINGS COLLEGE HEALTH SERVICES,85100,19.6,16.1,26.4,13.1,36.8,45.3,25.4,74.6,17.1,82.9,23.8,86.2,32.1,13.9,10000-19999,2025-03-05 15:41:59
NORTHERN HEALTH BOARD,85100,14.2,11.8,20.5,10.9,31.4,42.3,27.6,72.4,18.3,81.7,21.9,78.1,32.9,17.1,5000-19999,2025-01-22 10:17:33
SCOTTISH HEALTHCARE SERVICES,85100,18.3,15.1,24.5,11.7,34.7,43.8,25.9,74.1,16.9,83.1,24.2,85.8,33.7,16.3,10000-19999,2025-02-12 12:35:27
THE UNIVERSITY OF SHEFFIELD,85530,23.2,19.7,35.1,18.4,42.7,51.8,31.4,68.6,21.3,78.7,20.5,79.5,27.4,22.6,10000-19999,2025-04-10 08:24:11
NATIONAL INSTITUTE FOR HEALTH CARE,85100,21.6,18.3,30.2,14.8,38.5,46.7,26.1,73.9,17.5,82.5,24.1,85.9,33.2,16.8,10000-19999,2025-03-29 14:58:44
MIDLANDS REGIONAL HEALTH AUTHORITY,85100,17.4,14.1,27.9,13.3,37.4,45.6,24.9,75.1,16.8,83.2,23.9,86.1,33.5,16.5,5000-19999,2025-02-07 13:15:29
UNIVERSITY HOSPITALS LEEDS NHS TRUST,85100,19.0,15.6,26.3,12.7,36.9,45.2,25.3,74.7,17.0,83.0,23.7,86.3,32.8,17.2,20000+,2025-01-19 11:28:17
SOUTHERN HEALTHCARE NHS TRUST,85100,16.7,13.4,24.2,10.1,33.3,42.8,27.3,72.7,18.2,81.8,21.7,78.3,32.6,17.4,20000+,2025-03-18 09:37:51
BATH UNIVERSITY,85531,26.8,22.9,39.8,20.3,44.2,53.1,32.1,67.9,20.9,79.1,21.7,78.3,25.3,24.7,500-999,2025-02-26 16:09:43
LIVERPOOL UNIVERSITY,85530,24.5,20.8,36.4,19.1,42.9,52.4,31.7,68.3,20.7,79.3,20.3,79.7,27.1,22.9,5000-19999,2025-01-08 14:46:39
THE YORKSHIRE HEALTH SERVICE,85100,18.1,14.9,25.3,12.2,36.1,44.7,25.2,74.8,16.5,83.5,23.6,86.4,32.9,17.1,10000-19999,2025-04-01 10:20:34
CORNWALL HEALTHCARE TRUST,85100,15.3,12.6,21.0,10.8,32.5,41.9,28.2,71.8,18.7,81.3,22.1,77.9,31.5,18.5,5000-19999,2025-03-14 15:12:37
OXFORD HEALTHCARE SERVICES,85100,17.8,14.7,27.1,13.9,39.4,47.3,25.3,74.7,17.3,82.7,24.0,86.0,33.1,16.9,10000-19999,2025-02-21 13:44:50
UNIVERSITY HOSPITALS NOTTINGHAM NHS TRUST,85100,20.3,16.9,29.1,14.2,39.6,47.4,26.5,73.5,17.2,82.8,23.4,86.6,32.7,17.3,20000+,2025-01-12 11:55:23
THE UNIVERSITY OF MANCHESTER,85530,27.9,23.4,42.3,21.7,47.1,55.8,32.6,67.4,21.8,78.2,21.1,78.9,25.0,25.0,10000-19999,2025-04-12 12:33:18
