EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BANK OF ENGLAND,64990,15.2,12.8,45.3,32.1,67.8,75.2,32.1,67.9,21.4,78.6,28.9,71.1,48.6,51.4,1000-4999,2025-01-15 09:23:12
NATIONAL HEALTH SERVICE,86210,22.1,18.7,38.9,25.4,42.1,51.3,27.8,72.2,18.5,81.5,29.3,70.7,53.9,46.1,5000-19999,2025-02-28 14:45:33
BARCLAYS BANK PLC,64990,28.3,22.5,52.8,37.1,71.4,80.2,31.2,68.8,19.4,80.6,27.8,72.2,53.1,46.9,5000-19999,2025-03-10 11:17:44
ROYAL MAIL GROUP PLC,61900,31.7,26.9,49.2,30.8,64.1,74.9,29.5,70.5,17.8,82.2,28.1,71.9,54.2,45.8,1000-4999,2025-01-22 16:34:55
UNILEVER PLC,13000,19.4,16.3,41.7,28.9,55.2,63.8,34.1,65.9,20.8,79.2,31.4,68.6,55.7,44.3,5000-19999,2025-04-05 10:51:22
SANTANDER UK PLC,64990,25.9,20.1,47.6,31.2,63.9,72.4,28.3,71.7,16.7,83.3,28.5,71.5,52.8,47.2,5000-19999,2025-02-18 13:29:37
CITY OF LONDON CORPORATION,84110,33.2,27.6,39.8,22.1,58.7,68.3,32.6,67.4,22.3,77.7,30.1,69.9,51.9,48.1,1000-4999,2025-03-25 08:44:15
HSBC HOLDINGS PLC,64990,29.6,24.8,51.0,34.2,69.4,77.8,33.1,66.9,18.7,81.3,27.2,72.8,53.3,46.7,5000-19999,2025-01-30 12:08:29
BRITISH TELECOMMUNICATIONS PLC,61900,17.8,14.2,44.5,29.8,52.6,60.1,35.9,64.1,19.2,80.8,30.4,69.6,54.7,45.3,5000-19999,2025-03-12 15:37:41
ROYAL BANK OF SCOTLAND GROUP PLC,64990,34.7,28.9,55.1,38.6,72.3,81.5,34.6,65.4,20.1,79.9,27.5,72.5,52.4,47.6,5000-19999,2025-02-05 17:55:18
LLOYDS BANKING GROUP PLC,64990,26.4,21.8,48.3,32.9,64.8,73.1,30.6,69.4,17.3,82.7,28.3,71.7,53.4,46.6,5000-19999,2025-04-01 09:19:11
VODAFONE GROUP PLC,61900,20.9,17.3,43.2,27.4,56.7,65.3,36.7,63.3,20.4,79.6,30.4,69.6,54.2,45.8,5000-19999,2025-03-19 14:30:27
OXFORD UNIVERSITY,85100,38.1,31.5,42.8,26.7,57.2,68.2,28.9,71.1,18.2,81.8,32.1,67.9,53.8,46.2,5000-19999,2025-02-20 10:26:33
IMPERIAL COLLEGE LONDON,85100,35.3,29.1,40.7,24.8,54.9,63.8,31.7,68.3,20.3,79.7,34.2,65.8,49.8,50.2,5000-19999,2025-01-18 16:41:45
GAMMA HOMES LIMITED,60100,24.8,19.6,53.6,33.9,58.9,72.1,26.7,73.3,16.5,83.5,27.8,72.2,52.3,47.7,1000-4999,2025-03-27 12:57:39
BARTS HEALTH NHS TRUST,86210,32.4,26.7,41.8,28.7,59.1,71.2,33.9,66.1,21.3,78.7,30.2,69.8,52.3,47.7,5000-19999,2025-04-04 10:15:22
ROYAL BOTANIC GARDENS KELLETT,85200,21.6,18.4,39.1,25.6,58.3,61.9,27.4,72.6,19.8,80.2,26.3,73.7,53.5,46.5,500-999,2025-02-14 13:40:51
ST GEORGE'S UNIVERSITY OF LONDON,85100,29.8,24.1,37.4,26.8,56.2,65.7,34.5,65.5,19.1,80.9,32.9,67.1,51.8,48.2,5000-19999,2025-01-26 15:27:36
THE UNIVERSITY OF SHEFFIELD,85100,33.9,27.8,43.5,29.4,54.8,68.2,32.8,67.2,20.3,79.7,31.2,68.8,52.6,47.4,5000-19999,2025-03-11 11:31:44
THAMES MEADOWS LIMITED,68100,26.2,20.8,52.3,35.7,66.4,79.3,26.8,73.2,16.2,83.8,28.5,71.5,52.8,47.2,1000-4999,2025-02-08 14:09:52
RESEARCH AND ADVANCED TECHNOLOGY LIMITED,74900,18.7,15.3,46.1,30.4,61.3,70.1,30.4,69.6,17.8,82.2,31.9,68.1,54.1,45.9,500-999,2025-03-30 08:29:17
THE ROYAL WELSH FARMING SOCIETY,01110,42.1,36.7,31.4,20.8,51.2,65.9,35.3,64.7,18.6,81.4,36.1,63.9,47.2,52.8,100-499,2025-01-10 18:33:59
TAYLOR WESSING PLC,74900,15.3,11.9,44.8,28.9,54.9,62.3,33.5,66.5,19.2,80.8,31.1,68.9,53.6,46.4,500-999,2025-04-02 10:08:40
BRISTOL UNIVERSITY,85100,30.2,24.6,40.3,26.1,58.1,68.7,34.8,65.2,20.7,79.3,31.7,68.3,52.1,47.9,5000-19999,2025-02-24 13:42:25
THE BRITISH COUNCIL LIMITED,85300,27.5,22.8,35.9,23.4,52.6,65.3,30.2,69.8,19.8,80.2,32.4,67.6,53.1,46.9,500-999,2025-03-16 15:13:38
BIRMINGHAM CITY UNIVERSITY,85100,31.7,26.2,39.2,28.1,56.4,67.2,32.1,67.9,20.5,79.5,31.5,68.5,52.8,47.2,5000-19999,2025-01-31 09:50:14
GREAT BRITAIN FARMING LIMITED,01110,45.2,38.9,32.7,21.3,49.8,64.3,36.2,63.8,17.9,82.1,37.8,62.2,46.9,53.1,500-999,2025-03-07 14:25:58
OXFORD HEALTH NHS FOUNDATION TRUST,86210,34.6,28.9,38.1,24.7,57.3,69.5,31.4,68.6,20.9,79.1,31.8,68.2,52.4,47.6,5000-19999,2025-02-22 12:17:43
LONDON BOROUGH OF CROYDON,84110,29.1,24.2,43.9,29.6,60.8,72.3,29.4,70.6,18.1,81.9,30.3,69.7,53.6,46.4,1000-4999,2025-03-21 11:08:34
THE BRITISH MUSEUM,94990,32.9,27.2,40.8,26.5,54.2,68.5,33.2,66.8,20.6,79.4,31.4,68.6,52.6,47.4,500-999,2025-01-23 13:22:16
ST. THOMAS' HOSPITAL NHS TRUST,86210,28.4,23.1,37.6,24.3,58.3,67.7,32.9,67.1,20.4,79.6,31.6,68.4,53.2,46.8,5000-19999,2025-04-06 10:19:03
HARRODS LIMITED,47400,16.8,13.4,49.5,32.4,64.2,76.3,31.8,68.2,16.9,83.1,30.2,69.8,53.1,46.9,500-999,2025-02-16 15:38:28
NATWEST GROUP PLC,64990,23.8,19.4,48.2,32.6,61.4,75.3,35.2,64.8,18.9,81.1,31.2,68.8,52.9,47.1,5000-19999,2025-02-13 14:30:19
THE UNIVERSITY OF MANCHESTER,85100,36.4,30.1,42.1,27.8,55.6,67.9,32.3,67.7,19.1,80.9,33.6,66.4,52.1,47.9,5000-19999,2025-03-15 09:27:42
CITY OF YORK COUNCIL,84110,27.3,21.6,39.5,26.9,52.4,64.1,32.1,67.9,18.7,81.3,30.2,69.8,52.5,47.5,500-999,2025-01-29 16:44:24
ROYAL COLLEGE OF SURGEONS,85100,30.5,25.8,41.3,27.6,56.8,66.9,31.7,68.3,19.4,80.6,31.1,68.9,53.8,46.2,500-999,2025-03-01 10:54:57
SOUTHAMPTON UNIVERSITY,85100,35.1,28.9,38.9,25.1,57.9,68.3,33.5,66.5,20.1,79.9,31.8,68.2,52.7,47.3,5000-19999,2025-03-18 13:46:11
HOLLYWOOD GROUP PLC,69200,22.4,18.1,46.7,29.8,61.4,72.8,27.8,72.2,17.6,82.4,30.4,69.6,54.2,45.8,500-999,2025-02-01 11:36:20
GREAT WESTERN RAILWAY LIMITED,61900,20.7,17.2,44.1,29.6,63.8,74.3,31.3,68.7,18.9,81.1,30.2,69.8,53.4,46.6,5000-19999,2025-04-08 14:10:12
RUSSELL GROUP PLC,69200,14.6,11.3,42.9,27.1,57.2,68.1,34.2,65.8,19.3,80.7,32.9,67.1,54.5,45.5,500-999,2025-03-23 12:24:35
CAMPUS UNIVERSITY,85100,38.9,32.1,41.6,26.9,56.1,68.4,34.1,65.9,19.8,80.2,31.7,68.3,51.5,48.5,5000-19999,2025-01-28 15:40:21
LONDON METROPOLITAN UNIVERSITY,85100,33.5,27.8,39.4,26.5,55.8,66.7,32.6,67.4,19.5,80.5,31.3,68.7,52.2,47.8,5000-19999,2025-03-09 08:51:35
BOLTON UNIVERSITY,85100,30.7,25.4,40.2,27.3,58.2,67.8,33.8,66.2,20.2,79.8,31.2,68.8,52.6,47.4,5000-19999,2025-02-10 11:08:15
