EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BRITISH TELECOMMUNICATIONS PLC,61100,18.7,12.3,45.2,28.9,60.1,72.8,22.1,68.9,18.3,72.4,25.7,74.3,34.0,63.8,1000-4999,2025-02-14 09:22:15
LONDON STOCK EXCHANGE GROUP PLC,64100,22.5,15.8,58.3,34.2,68.4,82.1,24.8,76.2,19.2,81.5,28.1,83.9,28.1,62.7,1000-4999,2025-03-28 11:45:33
BARCLAYS BANK PLC,64100,15.2,8.9,39.8,21.5,54.3,69.5,20.7,72.1,16.8,75.6,26.1,74.1,36.4,66.3,1000-4999,2025-01-19 14:30:22
ROYAL BANK OF SCOTLAND PLC,64100,17.8,10.4,42.1,25.6,58.7,71.9,21.5,71.3,17.4,73.8,24.6,73.1,36.5,61.2,1000-4999,2025-03-15 16:55:47
HSBC HOLDINGS PLC,64100,19.3,13.1,48.6,30.1,62.1,75.4,23.2,70.8,18.9,74.2,26.8,72.6,31.1,62.6,1000-4999,2025-01-29 08:18:55
NATIONWIDE BUILDING SOCIETY,64209,14.6,9.2,36.9,22.3,52.8,65.7,19.8,70.1,15.7,74.3,24.3,72.9,36.2,66.1,500-999,2025-02-22 10:33:19
MAIDENHEAD UNITED SERVICES PLC,63110,25.1,18.4,52.7,31.8,59.2,74.5,21.9,73.8,17.6,80.1,28.4,77.2,32.1,62.3,100-499,2025-04-01 13:12:44
COVENTRY BUILDING SOCIETY,64209,16.9,11.8,41.4,26.7,56.3,68.1,20.3,69.5,16.1,74.8,23.7,73.4,39.9,66.7,500-999,2025-03-10 17:28:39
BANK OF ENGLAND,64999,12.4,6.8,28.9,18.2,48.1,63.8,22.4,71.2,17.8,73.6,26.2,74.9,33.6,65.3,1000-4999,2025-02-04 09:45:11
ROYAL & SUN ALLIANCE INSURANCE PLC,64910,20.7,14.3,47.2,29.9,61.3,74.4,24.1,75.2,18.7,78.9,27.6,76.3,29.6,65.2,1000-4999,2025-03-20 15:08:03
STANDARD CHARTERED PLC,64100,18.6,11.2,44.9,27.3,60.8,73.5,22.8,72.6,18.1,76.1,26.5,75.8,22.6,69.8,1000-4999,2025-01-08 11:52:27
CITIBANK PLC,64100,23.1,16.7,55.4,32.8,65.2,77.9,23.1,74.5,17.9,80.3,28.6,78.4,27.8,63.2,1000-4999,2025-02-17 14:15:41
ROYAL MAIL GROUP PLC,63110,15.8,10.2,38.7,24.1,53.2,67.4,21.2,71.9,16.5,73.2,25.1,72.8,37.2,66.8,1000-4999,2025-03-05 10:37:28
BRITISH AIRWAYS PLC,62000,18.9,12.7,43.6,26.5,58.8,72.5,23.5,72.4,17.2,74.1,27.1,73.9,31.2,63.6,1000-4999,2025-01-28 13:24:56
VODAFONE GROUP PLC,61100,17.3,11.5,42.8,25.1,59.1,71.8,21.4,69.2,16.9,75.4,24.8,72.6,35.9,64.8,1000-4999,2025-02-11 16:49:08
SKY PLC,61900,21.4,15.2,50.3,30.5,63.4,76.1,24.9,75.8,18.4,79.7,27.9,78.1,28.8,63.5,500-999,2025-03-25 09:51:36
OXFORD UNIVERSITY HOSPITALS NHS TRUST,86100,8.6,4.1,19.3,12.4,41.2,54.6,20.5,78.2,14.6,81.9,23.8,80.3,35.0,65.2,1000-4999,2025-01-14 12:10:43
LONDON NORTH WEST HEALTHCARE NHS TRUST,86100,9.2,5.3,21.5,14.8,43.8,57.9,19.8,77.4,14.9,82.1,23.2,82.8,37.1,64.7,500-999,2025-02-27 15:36:22
KINGS COLLEGE HOSPITAL NHS TRUST,86100,10.8,6.7,24.2,15.9,42.9,58.6,21.0,76.8,15.2,83.4,22.4,81.6,35.8,65.1,1000-4999,2025-03-09 11:58:31
HARROW LONDON BOROUGH,68100,12.1,7.9,29.4,18.6,49.6,62.1,20.1,69.2,16.1,73.8,24.3,71.4,35.5,67.2,500-999,2025-02-19 10:18:55
SOUTHAMPTON CITY COUNCIL,68100,13.9,8.8,28.1,17.2,46.3,59.1,19.5,70.8,15.7,75.1,23.7,73.1,36.1,64.5,500-999,2025-01-30 14:42:07
CAMBRIDGE UNIVERSITY HOSPITALS NHS TRUST,86100,11.6,7.2,23.8,15.3,42.1,57.3,19.8,75.3,15.1,80.4,22.9,78.9,35.6,64.3,1000-4999,2025-03-18 13:05:49
LEEDS CITY COUNCIL,68100,14.3,9.1,27.6,16.5,47.9,59.4,20.2,71.6,15.8,72.8,24.6,72.1,34.9,66.7,1000-4999,2025-02-10 09:13:16
BIRMINGHAM CITY COUNCIL,68100,12.8,8.5,26.3,17.8,45.8,55.2,19.7,68.9,16.4,74.3,24.1,71.9,33.8,69.5,1000-4999,2025-01-22 15:59:23
MANCHESTER CITY COUNCIL,68100,13.2,8.7,25.9,16.9,46.4,58.1,20.1,70.2,15.6,73.7,23.9,72.6,34.4,67.1,1000-4999,2025-02-25 12:44:51
NEWCASTLE CITY COUNCIL,68100,11.9,7.5,26.7,18.1,44.6,56.8,19.3,69.5,15.8,75.9,23.3,72.4,34.6,66.5,500-999,2025-03-12 10:28:58
PORTSMOUTH CITY COUNCIL,68100,12.3,7.8,24.8,15.8,47.3,58.2,20.7,71.8,15.2,73.4,23.9,72.9,34.2,65.7,500-999,2025-01-31 16:41:34
WATFORD CITY COUNCIL,68100,14.1,9.3,28.5,17.5,46.8,57.6,19.9,70.6,15.3,74.1,23.8,72.8,34.5,66.9,500-999,2025-02-20 11:17:09
RETAIL INDUSTRIES CONFEDERATION,69999,16.4,10.7,40.1,25.3,53.7,68.7,21.3,71.9,16.7,75.2,24.4,73.5,36.6,66.5,500-999,2025-03-27 14:32:17
NATIONAL HEALTH SERVICE,86100,10.2,6.1,22.3,14.1,43.4,55.8,20.3,76.5,14.2,82.7,22.8,80.1,35.7,64.9,1000-4999,2025-01-17 08:48:53
HAMPSTEAD HEALTHCARE NHS TRUST,86100,13.4,8.2,27.8,17.9,45.2,58.4,20.8,72.3,15.5,77.2,23.5,74.8,33.2,66.6,500-999,2025-03-23 10:01:12
THAMES VALLEY HEALTHCARE NHS TRUST,86100,9.8,5.8,21.1,13.5,40.9,53.6,20.8,76.3,14.4,82.1,23.1,80.5,34.7,65.2,1000-4999,2025-01-25 13:37:29
OXFORD HEALTHCARE NHS TRUST,86100,12.7,7.6,25.7,16.2,42.8,57.1,20.4,74.9,15.3,80.8,23.2,79.2,35.5,64.7,1000-4999,2025-03-14 09:55:38
