EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Thameslink Retail Ltd,47110,11.2,9.7,22.4,18.9,8.3,6.1,54,46,51,49,48,52,55,45,5000 to 19999,2024-11-03
Northern Powergrid,35110,14.8,12.3,35.6,28.4,11.2,7.8,58,42,56,44,60,40,65,35,1000 to 4999,2024-10-22
Bristol Water plc,36000,9.5,7.2,16.3,12.1,6.4,4.2,52,48,50,50,53,47,56,44,1000 to 4999,2025-01-07
Stagecoach East Scotland,49390,7.8,6.1,11.7,9.2,4.8,3.5,49,51,47,53,50,50,52,48,500 to 999,2024-12-15
Sheffield Teaching Hospitals,86101,18.6,15.4,42.1,36.8,15.7,12.3,72,28,68,32,74,26,78,22,20000+,2025-02-01
Coutts & Co,64191,22.3,19.7,48.5,41.2,18.9,14.6,45,55,42,58,38,62,34,66,5000 to 19999,2024-11-28
Glasgow Airport Ltd,51101,13.2,10.8,28.7,23.1,9.5,6.7,56,44,53,47,58,42,61,39,1000 to 4999,2025-01-12
DFS Furniture Ltd,47599,15.6,13.2,31.4,26.8,12.1,9.3,48,52,45,55,49,51,52,48,5000 to 19999,2024-10-30
Merseytravel,49390,10.4,8.7,19.8,16.2,7.1,5.2,53,47,50,50,55,45,58,42,1000 to 4999,2024-11-18
AstraZeneca UK Ltd,21100,8.1,6.4,14.2,11.3,5.9,4.1,46,54,44,56,48,52,51,49,20000+,2025-02-08
Cardiff University,85422,16.9,14.1,38.7,32.4,13.8,10.5,62,38,58,42,64,36,69,31,10000 to 19999,2024-12-22
Royal Mail Group,53201,12.7,10.2,25.3,20.6,9.1,6.8,57,43,54,46,59,41,63,37,20000+,2025-01-25
Northumbrian Water,36000,10.9,8.5,18.7,14.9,7.3,5.1,54,46,51,49,56,44,59,41,5000 to 19999,2024-11-05
JD Sports Fashion,47710,21.4,18.6,45.2,38.7,17.3,13.2,43,57,40,60,45,55,48,52,20000+,2024-10-19
University of Edinburgh,85422,17.8,15.2,40.1,34.6,14.9,11.7,64,36,61,39,67,33,72,28,10000 to 19999,2025-02-11
First Bus South West,49390,9.7,7.8,17.5,13.8,6.5,4.7,52,48,49,51,54,46,57,43,5000 to 19999,2024-12-03
Tesco Stores,47110,13.5,11.1,27.9,22.7,10.2,7.6,55,45,52,48,57,43,60,40,20000+,2025-01-29
National Express West Midlands,49310,11.3,9.2,21.6,17.4,8.4,6.1,53,47,50,50,56,44,59,41,10000 to 19999,2024-11-14
Belfast Health Trust,86101,19.2,16.8,43.5,37.2,16.4,13.1,73,27,70,30,76,24,80,20,10000 to 19999,2025-02-15
Barclays Bank UK,64191,20.6,17.9,46.8,39.5,17.2,13.8,44,56,41,59,37,63,33,67,20000+,2024-10-26
Aberdeen City Council,84112,14.7,12.1,32.8,27.3,11.9,9.2,59,41,56,44,62,38,66,34,5000 to 19999,2024-12-07
Asda Stores,47110,12.8,10.5,26.1,21.3,9.3,6.9,56,44,53,47,58,42,61,39,20000+,2025-01-18
Network Rail,52210,15.3,12.9,33.7,28.1,12.4,9.6,60,40,57,43,63,37,67,33,20000+,2024-11-09
University of Manchester,85422,18.1,15.6,41.3,35.8,15.1,12.4,65,35,62,38,68,32,73,27,10000 to 19999,2025-02-04
Scottish Power Energy,35110,13.6,11.4,29.8,24.5,10.7,8.2,58,42,55,45,61,39,64,36,5000 to 19999,2024-12-10
Boots UK,47730,16.9,14.5,34.2,29.1,13.6,10.8,49,51,46,54,51,49,54,46,20000+,2024-10-31
Nottingham City Council,84112,13.8,11.2,30.5,25.7,10.9,8.4,57,43,54,46,60,40,63,37,5000 to 19999,2025-01-21
Southern Water,36000,11.4,9.1,20.3,16.7,8.0,5.9,55,45,52,48,57,43,60,40,5000 to 19999,2024-11-20
PwC UK,69201,19.7,16.8,44.1,37.6,16.3,12.9,42,58,39,61,35,65,31,69,10000 to 19999,2024-12-28
Liverpool Victoria,65120,18.5,15.9,41.7,35.2,15.0,11.8,46,54,43,57,40,60,36,64,5000 to 19999,2025-02-17
Royal Berkshire NHS,86101,20.3,17.5,45.8,39.1,17.6,14.2,71,29,68,32,74,26,78,22,10000 to 19999,2024-11-02
Capita Business Services,78200,14.2,11.8,31.6,26.3,11.3,8.7,53,47,50,50,56,44,59,41,10000 to 19999,2025-01-14
Centrica Energy,35110,12.6,10.3,27.1,22.4,9.8,7.5,59,41,56,44,62,38,65,35,10000 to 19999,2024-12-05
Sainsbury's Supermarkets,47110,14.9,12.4,32.5,27.1,11.7,9.1,54,46,51,49,56,44,59,41,20000+,2025-01-31
BBC UK,60100,12.1,9.8,25.7,20.9,9.4,7.2,51,49,48,52,53,47,56,44,20000+,2024-11-11
Exeter University,85422,15.7,13.3,36.4,30.8,12.9,10.1,61,39,58,42,64,36,68,32,5000 to 19999,2024-12-12
NHS England,86101,21.8,18.9,47.3,40.8,18.7,15.2,74,26,71,29,77,23,81,19,20000+,2025-02-20
Rolls-Royce Power,28110,9.8,7.6,18.9,15.1,7.2,5.3,56,44,53,47,58,42,61,39,10000 to 19999,2024-10-15
Leeds City Council,84112,15.9,13.4,34.8,29.5,13.2,10.6,60,40,57,43,63,37,66,34,10000 to 19999,2025-02-02
BT Group,61100,13.7,11.5,29.4,24.7,10.6,8.3,57,43,54,46,59,41,62,38,20000+,2024-11-26
Virgin Media,61100,16.4,14.0,35.9,30.4,14.1,11.2,48,52,45,55,49,51,52,48,10000 to 19999,2025-01-08
Co-op Group,47110,11.6,9.4,22.8,18.5,8.7,6.4,54,46,51,49,56,44,59,41,20000+,2024-12-18
Manchester Airport,51101,12.5,10.1,26.3,21.7,9.6,7.1,55,45,52,48,57,43,60,40,5000 to 19999,2024-11-15
Lloyds Banking Group,64191,21.2,18.4,47.5,40.2,17.8,14.3,43,57,40,60,36,64,32,68,20000+,2024-10-21
University of Leeds,85422,17.3,14.8,39.7,33.9,15.4,12.7,63,37,60,40,66,34,70,30,10000 to 19999,2025-02-12
Severn Trent Water,36000,10.2,8.0,19.4,15.6,7.6,5.5,56,44,53,47,58,42,61,39,5000 to 19999,2024-12-01
