EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Apex Logistics Group Ltd,49410,14.2,12.8,22.5,18.9,41.2,38.7,58,42,55,45,52,48,48,52,500 to 999,2024-04-12
BrightPath Education Services,85600,9.7,8.3,15.4,12.1,35.6,32.4,45,55,43,57,40,60,38,62,250 to 499,2024-05-03
Caledonian Healthcare Trust,86101,18.5,16.9,28.3,24.7,48.5,45.2,62,38,59,41,56,44,53,47,1000 to 4999,2024-06-21
Dartmouth Financial Advisors,66120,23.8,21.4,35.2,31.8,55.9,52.1,68,32,65,35,62,38,58,42,250 to 499,2024-07-15
Emerald Retail Chain Ltd,47190,11.3,9.7,19.6,16.2,38.4,35.8,52,48,49,51,46,54,43,57,1000 to 4999,2024-08-02
Fenwick Engineering Solutions,71111,16.9,15.2,25.7,22.1,44.3,41.5,60,40,57,43,54,46,51,49,500 to 999,2024-09-18
Granite City Construction,41201,20.4,18.7,30.1,26.5,51.2,48.3,65,35,62,38,59,41,56,44,250 to 499,2024-10-05
Horizon IT Services Ltd,62090,13.6,11.9,21.8,18.4,42.1,39.6,55,45,52,48,49,51,46,54,250 to 499,2024-11-12
Inverness Hotels & Hospitality,55110,17.8,16.1,26.9,23.3,46.7,43.8,61,39,58,42,55,45,52,48,500 to 999,2024-12-01
Jupiter Legal Partners,69101,22.5,20.1,33.4,29.8,54.2,50.9,66,34,63,37,60,40,57,43,250 to 499,2025-01-08
Kensington Marketing Agency,73110,15.7,14.0,24.2,20.6,43.5,40.7,58,42,55,45,52,48,49,51,250 to 499,2025-02-14
Lakeside Manufacturing Ltd,14120,19.3,17.6,28.7,25.1,49.4,46.5,63,37,60,40,57,43,54,46,1000 to 4999,2025-03-22
Meridian Public Relations Ltd,70210,14.8,13.1,23.0,19.4,41.8,39.2,56,44,53,47,50,50,47,53,250 to 499,2025-04-30
NorthStar Shipping Co,50200,18.2,16.5,27.5,23.9,47.8,44.9,62,38,59,41,56,44,53,47,500 to 999,2024-04-18
Oakwood Security Services,80100,21.7,19.4,32.1,28.5,53.1,49.8,65,35,62,38,59,41,56,44,250 to 499,2024-05-25
Plymouth Insurance Brokers,66220,16.4,14.7,25.3,21.7,45.2,42.4,59,41,56,44,53,47,50,50,500 to 999,2024-06-30
Quartz Media Production Ltd,59111,12.5,10.8,20.1,16.5,39.7,37.1,53,47,50,50,47,53,44,56,250 to 499,2024-07-07
Riverbank Consulting Ltd,70229,24.1,21.7,34.8,31.2,56.3,52.7,67,33,64,36,61,39,58,42,250 to 499,2024-08-14
Silverstone Automotive Ltd,45111,17.5,15.8,26.4,22.8,46.1,43.2,60,40,57,43,54,46,51,49,1000 to 4999,2024-09-21
Thames Valley Estate Agency,68310,13.9,12.2,22.4,18.8,40.5,37.9,54,46,51,49,48,52,45,55,500 to 999,2024-10-28
Urban Energy Utilities Ltd,35140,15.2,13.5,23.7,20.1,42.9,40.1,57,43,54,46,51,49,48,52,1000 to 4999,2024-11-04
Vale Pharmaceuticals Ltd,21100,19.8,18.1,29.3,25.7,50.1,47.2,64,36,61,39,58,42,55,45,500 to 999,2024-12-11
Westmoorland Food Processing Ltd,10110,16.6,14.9,25.8,22.2,45.7,42.9,60,40,57,43,54,46,51,49,1000 to 4999,2025-01-18
Xenon Research Institute,72190,14.3,12.6,22.9,19.3,41.3,38.7,55,45,52,48,49,51,46,54,250 to 499,2025-02-25
Yorkshire Textile Mills Ltd,13100,18.9,17.2,28.1,24.5,48.8,45.9,63,37,60,40,57,43,54,46,500 to 999,2025-03-04
Zenith Aviation Services Ltd,51210,20.7,19.0,30.8,27.2,52.4,49.5,66,34,63,37,60,40,57,43,250 to 499,2025-04-11
Amber Valley Care Homes Ltd,87100,17.1,15.4,26.2,22.6,45.9,43.0,60,40,57,43,54,46,51,49,1000 to 4999,2024-04-22
BlueRidge Construction Ltd,41202,21.3,19.6,31.5,27.9,53.7,50.8,67,33,64,36,61,39,58,42,500 to 999,2024-05-29
Chelsea Fashion House Ltd,14132,16.0,14.3,24.7,21.1,44.1,41.3,58,42,55,45,52,48,49,51,250 to 499,2024-06-05
Derbyshire Steel Works Ltd,24100,19.6,17.9,29.0,25.4,49.7,46.8,64,36,61,39,58,42,55,45,1000 to 4999,2024-07-12
Eastern Telecoms Ltd,61900,13.2,11.5,21.5,17.9,40.2,37.6,54,46,51,49,48,52,45,55,500 to 999,2024-08-19
Falkirk Waste Management Ltd,38110,18.4,16.7,27.7,24.1,48.0,45.1,62,38,59,41,56,44,53,47,250 to 499,2024-09-26
Glasgow Theatre Company Ltd,90010,15.8,14.1,24.5,20.9,43.7,40.9,58,42,55,45,52,48,49,51,250 to 499,2024-10-02
Highland Tourism Board Ltd,79110,17.3,15.6,26.5,22.9,46.4,43.5,61,39,58,42,55,45,52,48,500 to 999,2024-11-09
Ipswich Packaging Ltd,17121,16.5,14.8,25.6,22.0,45.5,42.7,60,40,57,43,54,46,51,49,1000 to 4999,2024-12-16
Jade Beauty Salons Ltd,96020,14.7,13.0,23.1,19.5,41.6,39.0,56,44,53,47,50,50,47,53,250 to 499,2025-01-23
Kentish Agriculture Ltd,01110,19.2,17.5,28.4,24.8,48.5,45.6,63,37,60,40,57,43,54,46,500 to 999,2025-02-28
Lincoln Legal Aid Society,69102,22.8,20.5,33.7,30.1,55.0,51.6,66,34,63,37,60,40,57,43,250 to 499,2025-03-07
Manchester Music Venue Ltd,59200,13.6,11.9,22.0,18.4,40.8,38.2,55,45,52,48,49,51,46,54,250 to 499,2025-04-14
Newcastle Dental Clinics Ltd,86230,18.0,16.3,27.2,23.6,47.5,44.6,62,38,59,41,56,44,53,47,500 to 999,2024-04-30
Oxford Scientific Instruments Ltd,26511,14.9,13.2,23.4,19.8,42.2,39.6,57,43,54,46,51,49,48,52,250 to 499,2024-05-07
Pembrokeshire Shipping Ltd,50100,19.5,17.8,29.2,25.6,49.9,47.0,64,36,61,39,58,42,55,45,250 to 499,2024-06-14
Queensferry Print Media Ltd,18110,16.2,14.5,25.1,21.5,44.8,42.0,59,41,56,44,53,47,50,50,1000 to 4999,2024-07-21
Rutland Sports Centres Ltd,93130,17.6,15.9,26.7,23.1,46.8,43.9,61,39,58,42,55,45,52,48,500 to 999,2024-08-28
Solent Marine Engineering Ltd,30110,20.9,19.2,31.0,27.4,52.8,49.9,66,34,63,37,60,40,57,43,250 to 499,2024-09-04
Tweed Accounting Services Ltd,69201,23.2,20.8,34.1,30.5,55.6,52.2,67,33,64,36,61,39,58,42,250 to 499,2024-10-11
