EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BrightWave Energy Ltd,35110,14.2,12.7,22.4,18.9,78.5,65.3,58,42,61,39,68,32,74,26,500 to 999,2024-11-14
MapleHill Care Homes,87300,8.3,6.1,15.7,11.2,45.2,38.9,34,66,29,71,25,75,22,78,1000 to 4999,2025-01-07
ThamesLink Logistics,52290,19.6,17.8,31.2,28.5,82.1,70.4,72,28,69,31,75,25,81,19,250 to 499,2024-12-02
Nexus Cloud Group,63110,23.4,21.2,38.7,34.1,85.6,72.3,45,55,52,48,63,37,78,22,5000 to 19,999
Cotswold Artisan Bakery,10720,5.1,3.8,9.4,7.1,28.3,22.7,41,59,38,62,43,57,47,53,10 to 249,2024-10-30
Sterling HealthTech,72190,16.8,14.9,27.3,24.6,73.5,61.8,39,61,44,56,58,42,71,29,1000 to 4999,2024-11-25
Peak District Tourism Co,79120,11.7,9.5,18.2,15.8,52.4,46.7,48,52,45,55,51,49,56,44,250 to 499,2025-03-11
MerseyBridge Finance,64191,26.5,24.7,42.8,39.2,88.9,76.5,55,45,61,39,72,28,84,16,500 to 999,2024-09-18
RedKite Security Services,80100,21.3,19.1,35.6,31.4,79.2,67.8,68,32,71,29,76,24,83,17,250 to 499,2025-01-30
Emerald Isle Hotels,55101,13.6,11.4,20.5,17.3,59.7,52.1,44,56,41,59,47,53,54,46,1000 to 4999,2024-12-19
Northern Arc Engineering,71111,18.9,16.2,29.7,26.8,75.4,63.2,62,38,65,35,70,30,79,21,500 to 999,2025-02-05
Willowbrook Care Agency,88100,7.2,5.3,12.1,9.6,38.5,33.2,22,78,19,81,16,84,14,86,250 to 499,2024-11-08
Skyline Telecom,61200,24.1,22.3,40.5,37.1,87.3,74.9,49,51,56,44,67,33,80,20,5000 to 19,999
Camden Creative Studios,90030,15.7,13.5,24.8,21.9,68.2,57.4,42,58,46,54,53,47,65,35,250 to 499,2024-10-15
Pennine Freight Co,49410,20.8,18.6,33.2,30.1,81.7,69.5,74,26,77,23,82,18,87,13,500 to 999,2025-01-22
Lakeside Retail Group,47110,12.4,10.2,19.7,16.8,56.3,49.7,47,53,44,56,50,50,57,43,1000 to 4999,2024-12-11
Oxford BioSciences,72110,17.5,15.3,28.1,25.4,71.9,60.6,37,63,41,59,54,46,69,31,500 to 999,2025-02-28
Highland Adventure Tours,79110,9.8,7.6,16.3,13.7,48.1,42.5,52,48,49,51,55,45,61,39,250 to 499,2024-11-03
MetroLegal Solicitors,69101,22.6,20.4,36.9,33.7,84.2,72.8,59,41,64,36,73,27,82,18,500 to 999,2025-03-14
SilverThread Textiles,13100,10.9,8.7,17.1,14.6,51.8,45.2,46,54,43,57,48,52,55,45,250 to 499,2024-10-07
Cornwall Seafood Producers,10201,14.7,12.5,23.2,20.1,66.4,55.7,63,37,66,34,71,29,78,22,500 to 999,2025-01-18
BridgeWay Construction,41100,25.3,23.1,41.7,38.5,89.1,77.3,78,22,81,19,85,15,90,10,1000 to 4999,2024-12-30
