EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
QuantumLeap Analytics Ltd,"62020, 63110",14.2,18.7,22.1,25.4,67.3,52.9,45,55,48,52,58,42,66,34,500 to 999,2024-10-12
BrightPath Logistics Ltd,"49410, 52290",9.8,11.3,15.6,19.2,71.2,58.4,42,58,44,56,52,48,59,41,250 to 499,2024-11-03
Meridian Health Partners,"86101, 86210",22.5,26.8,28.9,32.7,45.8,38.2,38,62,41,59,47,53,54,46,5000 to 19999,2024-09-28
Cedarstone Bank PLC,"64191, 64991",33.1,36.4,45.2,49.8,78.5,65.1,35,65,38,62,62,38,74,26,1000 to 4999,2024-10-15
Nova Retail Group Ltd,"47190, 47710",6.4,8.9,12.3,14.7,62.1,55.8,47,53,49,51,53,47,57,43,1000 to 4999,2024-11-07
Pinnacle Engineering Solutions,"28150, 71122",18.7,21.2,24.5,27.8,69.7,61.2,41,59,43,57,56,44,64,36,250 to 499,2024-10-22
Veritas Legal Services Ltd,"69101, 69109",27.3,30.5,35.1,38.9,55.4,48.6,32,68,35,65,48,52,63,37,250 to 499,2024-09-30
Evergreen Energy Ltd,"35110, 35220",19.8,22.4,29.7,33.1,73.6,67.2,44,56,46,54,59,41,68,32,1000 to 4999,2024-10-19
Horizon Media Agency Ltd,"73110, 73120",12.1,14.6,18.9,21.5,58.3,52.7,39,61,42,58,51,49,58,42,500 to 999,2024-11-01
Summit Construction PLC,"41202, 42990",16.5,19.3,23.8,26.4,75.2,68.9,49,51,51,49,63,37,71,29,5000 to 19999,2024-10-08
Aurora Fashion Retail Ltd,"46420, 47781",8.7,10.2,14.1,16.8,54.6,49.3,52,48,54,46,58,42,62,38,1000 to 4999,2024-11-12
Titan Security Services Ltd,"80100, 81299",11.4,13.7,17.2,20.1,68.9,61.5,46,54,48,52,57,43,65,35,500 to 999,2024-10-05
Nexus Tech Consulting Ltd,"62030, 70229",21.6,24.9,31.2,35.7,66.8,59.1,37,63,40,60,54,46,67,33,250 to 499,2024-10-29
BlueWave Maritime Ltd,"50100, 52242",13.9,16.4,20.5,23.8,70.4,63.7,43,57,45,55,60,40,69,31,250 to 499,2024-11-04
Phoenix Care Homes Ltd,"87100, 87300",15.2,17.8,21.9,25.3,42.7,39.5,29,71,32,68,41,59,48,52,1000 to 4999,2024-09-25
RedKite Airlines Ltd,"51101, 51102",20.3,23.6,29.1,32.8,72.5,65.8,40,60,43,57,61,39,73,27,5000 to 19999,2024-10-17
Sterling Financial Advisers Ltd,"66190, 66220",30.8,34.1,42.7,46.3,76.2,68.4,33,67,36,64,65,35,78,22,250 to 499,2024-11-09
GreenLeaf Supermarkets Ltd,"47110, 47220",7.2,9.1,11.8,13.9,59.7,54.2,48,52,50,50,54,46,59,41,5000 to 19999,2024-10-12
IronWorks Manufacturing Ltd,"24100, 25990",25.4,28.7,34.5,38.2,79.1,71.6,52,48,54,46,68,32,76,24,1000 to 4999,2024-10-30
CrystalClear Water Ltd,"36000, 37000",14.6,17.1,21.7,24.9,61.3,56.8,41,59,44,56,55,45,63,37,500 to 999,2024-11-06
Atlas Education Services Ltd,"85100, 85320",19.3,22.5,27.8,31.4,48.6,44.1,34,66,37,63,46,54,55,45,250 to 499,2024-10-14
Silverline Telecom Ltd,"61100, 61900",17.8,20.6,25.9,29.3,74.2,68.5,45,55,47,53,62,38,70,30,1000 to 4999,2024-11-11
GoldenGate Hotels Ltd,"55101, 56302",10.5,12.8,16.3,19.1,52.9,48.7,40,60,43,57,50,50,58,42,500 to 999,2024-10-03
Velocity Sports Media Ltd,"59111, 59120",16.9,19.7,24.1,27.5,63.4,57.8,42,58,45,55,56,44,65,35,250 to 499,2024-10-27
Primrose Care Services Ltd,"86101, 86900",23.7,26.9,32.4,36.1,39.8,36.2,27,73,30,70,38,62,46,54,1000 to 4999,2024-09-29
BlackStone Mining Ltd,"05101, 08990",28.1,31.5,38.7,42.3,81.5,74.2,55,45,57,43,72,28,79,21,500 to 999,2024-11-13
BrightSpark Education Trust,"85100, 85200",18.4,21.1,26.5,29.8,44.2,40.6,31,69,34,66,43,57,52,48,5000 to 19999,2024-10-09
RiverRock Insurance Ltd,"65120, 65201",26.8,29.6,36.2,39.8,69.7,62.3,35,65,38,62,59,41,71,29,1000 to 4999,2024-10-20
Sunrise Care Homes Ltd,"87100, 87200",13.7,16.2,20.4,23.6,41.5,38.2,28,72,31,69,39,61,47,53,500 to 999,2024-11-02
Momentum Marketing Ltd,"70210, 73110",15.8,18.3,22.7,25.9,60.1,54.6,40,60,43,57,52,48,61,39,250 to 499,2024-10-06
TerraFirma Construction Ltd,"41100, 42990",17.2,19.9,24.6,27.8,74.8,68.2,48,52,50,50,64,36,72,28,1000 to 4999,2024-11-08
NovaTech Solutions Ltd,"62020, 63120",20.5,23.7,29.3,33.1,68.4,61.7,38,62,41,59,57,43,69,31,500 to 999,2024-10-13
PureHealth Pharmacies Ltd,"47730, 86210",21.9,24.8,30.6,34.2,46.3,42.7,33,67,36,64,45,55,54,46,250 to 499,2024-09-26
Westfield Retail Park Ltd,"47190, 47990",9.1,11.4,14.7,17.2,57.8,52.1,46,54,48,52,53,47,60,40,1000 to 4999,2024-10-31
Apex Legal Services Ltd,"69101, 69102",28.7,32.1,39.5,43.2,54.8,49.1,30,70,33,67,47,53,64,36,500 to 999,2024-11-14
ClearView Opticians Ltd,"47782, 86210",19.6,22.3,27.9,31.5,49.2,45.6,36,64,39,61,48,52,57,43,250 to 499,2024-10-04
Starlight Entertainment Ltd,"59112, 90010",14.3,16.9,21.2,24.4,55.7,51.3,38,62,41,59,50,50,59,41,500 to 999,2024-11-05
Ironclad Security Ltd,"80100, 80200",12.8,15.1,18.6,21.7,67.3,60.8,44,56,46,54,56,44,66,34,250 to 499,2024-10-18
BlueSky Airlines Ltd,"51101, 51210",22.1,25.4,31.8,35.5,71.9,64.7,39,61,42,58,62,38,74,26,5000 to 19999,2024-11-15
Meridian Financial Ltd,"64191, 64999",32.4,35.8,44.1,47.9,77.3,69.5,32,68,35,65,66,34,79,21,1000 to 4999,2024-10-07
GreenThumb Landscaping Ltd,"81300, 95230",10.9,13.2,16.8,19.6,53.4,49.1,42,58,45,55,51,49,58,42,250 to 499,2024-10-25
Phoenix IT Services Ltd,"62030, 95110",18.7,21.5,26.8,30.2,65.9,59.3,39,61,42,58,55,45,67,33,500 to 999,2024-11-16
RedRock Restaurants Ltd,"56101, 56210",11.6,14.1,17.5,20.8,56.8,52.4,43,57,46,54,54,46,62,38,1000 to 4999,2024-10-11
SilverStream Media Ltd,"59111, 60200",17.3,20.1,25.2,28.6,61.5,55.9,41,59,44,56,54,46,64,36,250 to 499,2024-10-23
Atlas Shipping Ltd,"50200, 52241",15.4,18.0,22.3,25.7,69.7,63.1,43,57,45,55,59,41,68,32,500 to 999,2024-11-17
BrightFuture Academies Trust,"85100, 85200",20.8,23.9,29.7,33.4,46.2,42.8,32,68,35,65,44,56,53,47,5000 to 19999,2024-10-10
NorthStar Energy Ltd,"35110, 35230",21.2,24.5,30.1,33.8,72.8,66.4,42,58,45,55,60,40,71,29,1000 to 4999,2024-11-18
