EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Thameslink Logistics Ltd,49410,14.2,18.7,22.4,35.1,12.3,8.9,58,42,61,39,68,32,74,26,500 to 999,2024-11-15
Brighton Bay Hospitality Group,55100,11.8,15.3,19.7,28.9,15.6,11.2,54,46,57,43,65,35,70,30,250 to 499,2025-01-08
Peak District Renewable Energy,35110,8.4,12.1,16.5,24.3,18.7,14.1,51,49,53,47,60,40,66,34,1000 to 4999,2024-12-03
Cornwall Creative Studios,90030,21.6,25.9,32.8,41.5,7.3,4.6,62,38,66,34,72,28,78,22,250 to 499,2025-02-21
Yorkshire Agricultural Co-op,1110,6.2,9.8,12.1,19.7,21.4,17.8,48,52,50,50,55,45,60,40,500 to 999,2024-10-30
Glasgow Tech Innovations,62020,18.9,22.4,28.3,37.2,9.1,6.2,59,41,63,37,69,31,75,25,1000 to 4999,2025-03-12
Bristol Community Health Trust,86101,15.7,19.8,24.6,33.9,11.8,8.5,56,44,60,40,66,34,72,28,5000 to 19,999
Norfolk Fisheries Ltd,3110,10.3,14.7,18.2,26.8,16.9,12.7,53,47,55,45,62,38,68,32,250 to 499,2025-01-19
Liverpool Legal Services LLP,69101,23.4,27.1,35.9,44.6,5.8,3.4,64,36,68,32,74,26,80,20,100 to 249,2024-12-15
Oxford Biomedical Research,72100,16.8,20.5,25.7,34.1,10.4,7.3,57,43,61,39,67,33,73,27,5000 to 19,999
Cardiff Retail Parks,47110,12.5,16.2,20.1,29.4,14.7,10.8,55,45,58,42,64,36,70,30,250 to 499,2024-11-22
Cambridge Educational Publishers,58141,19.7,23.8,30.2,38.9,8.6,5.7,60,40,64,36,70,30,76,24,100 to 249,2025-03-28
Belfast Maritime Services,52242,9.1,13.5,17.3,25.6,17.8,13.9,52,48,54,46,61,39,67,33,500 to 999,2024-10-14
Derby Engineering Solutions,28150,13.9,17.6,21.8,31.2,13.5,9.8,56,44,59,41,65,35,71,29,1000 to 4999,2025-01-30
Exeter Financial Advisers,66121,24.1,28.7,37.2,45.8,4.9,2.8,65,35,69,31,75,25,81,19,100 to 249,2024-12-08
Newcastle Gaming Studios,58210,20.3,24.6,31.5,39.7,7.8,4.9,61,39,65,35,71,29,77,23,250 to 499,2025-02-17
Swansea Construction Group,41200,7.8,11.4,14.9,22.1,19.6,15.7,50,50,52,48,58,42,64,36,500 to 999,2024-11-05
Plymouth Veterinary Clinics,75000,14.6,18.3,23.1,32.7,12.9,9.2,57,43,60,40,66,34,72,28,250 to 499,2025-03-03
Leeds Waste Management,38110,8.7,12.5,16.8,24.9,18.3,14.6,51,49,53,47,59,41,65,35,1000 to 4999,2024-12-22
Aberdeen Oilfield Services,9100,17.2,21.1,26.4,35.8,10.1,7.1,58,42,62,38,68,32,74,26,5000 to 19,999
Sheffield Manufacturing Co,22220,11.4,15.8,19.3,28.1,15.2,11.6,54,46,56,44,63,37,69,31,500 to 999,2024-10-29
Canterbury Heritage Tours,79120,22.8,26.5,34.1,42.3,6.4,3.9,63,37,67,33,73,27,79,21,100 to 249,2025-02-26
Durham Water Utilities,36000,10.6,14.2,18.7,27.3,16.1,12.4,53,47,55,45,62,38,68,32,5000 to 19,999
Nottingham Property Services,68209,21.5,25.2,32.7,40.9,7.3,4.6,62,38,66,34,72,28,78,22,250 to 499,2025-03-15
Inverness Distillery Ltd,11050,5.9,9.2,11.8,18.4,22.1,18.5,47,53,49,51,54,46,59,41,100 to 249,2024-12-30
Bath Spa Hotels,55110,16.3,20.4,25.9,34.6,11.2,8.1,57,43,61,39,67,33,73,27,500 to 999,2025-01-25
Portsmouth Defence Contractors,25410,12.7,16.9,21.4,30.2,14.1,10.5,55,45,58,42,64,36,70,30,1000 to 4999,2024-11-11
Leicester Textile Mills,13100,15.1,19.2,24.3,33.1,12.6,9.3,56,44,60,40,66,34,72,28,250 to 499,2025-02-09
Brighton Digital Marketing,73110,25.7,29.4,38.8,47.1,4.2,2.3,66,34,70,30,76,24,82,18,100 to 249,2024-10-21
Bradford Social Care Services,87000,13.8,17.5,22.6,31.8,13.2,9.7,56,44,59,41,65,35,71,29,1000 to 4999,2025-03-20
Winchester Insurance Brokers,65120,23.9,27.6,36.4,44.2,5.1,3.1,64,36,68,32,74,26,80,20,100 to 249,2024-12-05
