EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
ThamesLink Retail Ltd,47110,14.2,12.8,24.6,18.9,8.3,6.1,46,54,48,52,55,45,62,38,500 to 999,2024-11-15
GreenBridge Energy,35110,9.7,8.5,33.2,29.4,12.5,9.8,42,58,44,56,51,49,58,42,1000 to 4999,2024-10-22
BrightPath Care Homes,87200,7.3,6.1,15.7,12.3,5.2,4.1,38,62,40,60,43,57,48,52,250 to 499,2025-01-08
MerseyTech Solutions,62020,18.9,16.4,42.8,38.1,15.7,11.2,52,48,54,46,61,39,68,32,250 to 499,2024-12-03
Cotswold Breweries,11050,11.1,9.7,28.5,24.2,9.8,7.5,44,56,46,54,50,50,56,44,500 to 999,2025-02-14
Northern Isles Fisheries,03110,6.8,5.9,11.2,8.6,3.1,2.4,36,64,38,62,41,59,45,55,250 to 499,2024-09-30
MetroLegal Solicitors,69101,22.5,19.8,48.3,43.7,18.9,13.2,58,42,60,40,66,34,72,28,250 to 499,2024-11-27
PeakDistrict Transport,49390,13.6,11.4,21.7,17.5,7.4,5.3,48,52,50,50,55,45,61,39,1000 to 4999,2025-03-01
SilverStream Media,59111,16.8,14.2,38.9,34.1,14.3,10.6,54,46,56,44,62,38,69,31,500 to 999,2024-10-09
CambridgeNano Materials,20590,10.4,8.9,31.7,27.8,11.1,8.2,45,55,47,53,52,48,58,42,250 to 499,2025-01-20
Highland Springs Water,11040,8.2,6.5,18.3,14.7,6.2,4.8,40,60,42,58,46,54,51,49,500 to 999,2024-12-15
BristolBay Insurance,65120,20.1,17.6,45.2,40.8,17.1,12.4,59,41,61,39,67,33,73,27,1000 to 4999,2024-11-04
Yorkshire Wool Mills,13100,9.5,7.8,25.1,21.3,8.7,6.5,43,57,45,55,49,51,55,45,250 to 499,2025-02-28
UrbanPulse Marketing,73110,15.3,13.1,35.6,31.2,13.8,10.1,52,48,54,46,59,41,65,35,250 to 499,2024-10-17
Cornish Sea Salts,10890,7.9,6.2,16.4,12.9,5.3,4.1,39,61,41,59,44,56,49,51,250 to 499,2025-01-12
Midlands Waste Recycling,38110,12.7,10.5,23.8,19.6,8.9,6.4,47,53,49,51,54,46,60,40,1000 to 4999,2024-11-22
Lakeside Hotels,55101,14.8,12.3,29.7,25.4,10.2,7.8,49,51,51,49,56,44,63,37,500 to 999,2024-12-20
ScotRail Infrastructure,52210,11.9,9.6,26.3,22.1,9.4,7.1,46,54,48,52,53,47,59,41,5000 to 19999,2025-03-05
OxfordBio Pharmaceuticals,21100,13.5,11.2,32.4,28.7,12.6,9.3,50,50,52,48,57,43,64,36,250 to 499,2024-09-25
Kentish Hops Farms,01130,5.2,4.1,9.8,7.2,2.1,1.6,33,67,35,65,38,62,43,57,250 to 499,2025-02-08
BrightonBay Casinos,92000,19.7,16.9,41.5,37.2,16.8,12.1,56,44,58,42,64,36,70,30,500 to 999,2024-10-31
DurhamCoal Heritage,91020,8.6,7.1,19.7,15.8,6.8,5.2,41,59,43,57,47,53,52,48,250 to 499,2024-11-18
Wales Slate Quarries,08110,10.2,8.4,22.9,18.7,8.1,6.2,44,56,46,54,51,49,57,43,250 to 499,2025-01-30
MetroLens Opticians,86210,16.4,14.1,37.2,32.8,14.7,11.3,53,47,55,45,61,39,67,33,250 to 499,2024-12-08
SurreyHeath Golf Clubs,93110,12.5,10.3,27.1,23.4,9.6,7.3,47,53,49,51,54,46,60,40,250 to 499,2025-02-20
Lincolnshire Wind Farms,35120,9.1,7.6,24.8,20.5,8.9,6.7,42,58,44,56,49,51,55,45,500 to 999,2024-10-14
Northern Rock Brewery,11030,11.7,9.5,26.4,22.3,9.2,7.1,45,55,47,53,52,48,58,42,250 to 499,2024-11-11
EssexEdge Construction,41202,17.3,14.8,39.5,35.2,15.1,11.4,55,45,57,43,63,37,69,31,1000 to 4999,2025-01-25
DevonCream Dairies,10511,8.4,6.8,17.9,14.1,6.4,4.9,40,60,42,58,45,55,50,50,500 to 999,2024-12-02
AvonWealth Asset Mgt,66300,23.8,20.4,51.7,46.3,19.8,14.5,61,39,63,37,69,31,75,25,250 to 499,2024-09-20
Isle of Wight Ferries,50100,13.2,11.1,28.6,24.1,10.5,8.2,48,52,50,50,55,45,62,38,500 to 999,2025-03-08
PeakMoors Tourism,79120,15.6,13.4,31.8,27.5,12.3,9.1,51,49,53,47,58,42,65,35,250 to 499,2024-10-26
TyneBridge Logistics,52241,14.5,12.0,30.1,25.7,11.7,8.8,49,51,51,49,56,44,63,37,1000 to 4999,2024-11-30
Cumbrian Slate Roofing,43991,10.8,8.9,23.5,19.4,8.3,6.4,44,56,46,54,50,50,56,44,250 to 499,2025-02-11
SwanSea Bay Ports,52240,12.3,10.1,27.2,22.8,9.8,7.5,47,53,49,51,53,47,59,41,500 to 999,2024-12-22
CheshireCheese Creamery,10512,7.6,6.0,16.1,12.5,5.6,4.3,38,62,40,60,43,57,48,52,250 to 499,2025-01-15
MetroMall Properties,68100,21.2,18.7,47.9,43.1,18.3,13.7,60,40,62,38,68,32,74,26,500 to 999,2024-10-05
