activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,NY,36001,36001000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,385000,85,7.25,1.5,0,4500,1800,1200,0,500,360,0,0,2,2,2,2,2,453000,1,1,5,5,1,0,95000,42,1,1,2,2,1,1,5,5,1,1,1,1,1,1,45,47,2,2,1,1
2024,41860,CA,6075,6075041302,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,1,1,75000,15,8.5,2.25,0,1200,600,400,0,200,180,0,0,2,2,2,2,2,500000,1,1,5,5,1,0,78000,38,1,1,1,1,1,1,2,2,1,1,1,1,1,1,38,40,2,2,1,1
2024,16980,TX,48113,48113020801,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,215000,96,6.75,0,0,3200,1200,800,0,300,360,0,0,2,2,2,2,2,224000,1,1,5,5,1,0,65000,48,1,1,2,2,1,1,3,3,1,1,2,2,1,1,52,54,1,1,1,1
2024,38060,OH,39035,39035000202,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,295000,90,6.25,0,0,2800,1000,700,0,400,360,0,0,2,2,2,2,2,328000,1,1,5,5,1,0,88000,35,1,1,2,2,1,1,5,5,1,1,1,1,1,1,29,31,2,2,1,1
2024,12060,AZ,4013,4013000204,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,1,1,425000,80,7.75,1.75,0,5200,2200,1500,500,800,360,0,0,2,2,2,2,2,531000,1,1,5,5,1,0,125000,28,1,1,1,1,1,1,1,1,1,1,2,2,1,1,33,35,2,2,1,1
2024,14460,MA,25001,25001010202,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,55000,25,8.75,2.5,0,1500,800,500,0,300,240,0,0,2,2,2,2,2,220000,1,1,5,5,1,0,95000,45,1,1,2,2,1,1,2,2,1,1,2,2,1,1,41,43,2,2,1,1
2024,19100,FL,12031,12031020303,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,185000,95,7.0,0,0,2900,1000,700,0,200,360,0,0,2,2,2,2,2,195000,1,1,5,5,1,0,58000,52,1,1,1,2,1,1,5,5,1,1,1,2,1,1,48,9999,1,3,1,1
2024,37980,WA,53033,53033022101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,1,650000,75,6.5,0.75,0,6800,2800,2000,1000,1200,360,0,0,2,2,2,2,2,866000,1,1,5,5,1,0,185000,32,1,1,2,2,1,1,6,6,1,1,1,1,1,1,39,41,2,2,1,1
2024,19740,GA,13063,13063002204,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,315000,88,7.5,1.25,0,4100,1800,1200,0,600,360,0,0,2,2,2,2,2,358000,1,1,5,5,1,0,82000,40,1,1,2,2,1,1,3,3,1,1,2,2,1,1,46,48,1,1,1,1
2024,26420,MI,26161,26161002203,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,275000,92,6.0,0,0,3100,1200,800,0,400,360,0,0,2,2,2,2,2,299000,1,1,5,5,1,0,78000,36,1,1,2,2,1,1,5,5,1,1,1,1,1,1,34,36,2,2,1,1
