activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,NY,36005.0,36005011400.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,2,425000.0,80.0,6.75,1.5,0,8500,2500,1200,1500,500,360,0,0,2,2,2,2,,535000,1,1,3,3,1,,150000,38,1,1,2,2,2,2,5,5,2,2,2,2,2,2,45-54,35-44,No,No,1,1
2024,41860,CA,6073.0,6073012100.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,Loan originated,1,650000.0,96.5,7.25,2.0,0,12000,3500,1800,2000,750,360,0,0,2,2,2,2,,675000,1,1,3,3,1,,95000,42,1,1,1,1,2,2,2,2,2,2,1,1,2,2,25-34,25-34,No,No,1,1
2024,38060,OH,39017.0,39017080200.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,285000.0,90.0,6.5,1.25,0,7200,2000,1000,1200,400,360,0,0,2,2,2,2,,315000,1,1,3,3,1,,85000,35,1,1,2,2,2,2,3,3,2,2,2,2,2,2,35-44,30-39,No,No,1,1
2024,12060,AL,1073.0,1073045200.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application denied,4,75000.0,85.0,8.5,4.0,1,5500,1500,800,1000,300,180,0,0,2,2,2,2,,88000,1,1,3,3,1,,65000,48,1,6,2,5,2,4,5,8,2,4,1,5,2,4,55-64,9999,Yes,,1,1
2024,14460,WA,53033.0,53033021500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,2,775000.0,75.0,6.875,1.75,0,15500,4000,2200,2500,1000,360,0,0,2,2,2,2,,1030000,1,1,3,3,1,,225000,28,1,1,1,1,2,2,5,5,2,2,1,1,2,2,35-44,30-39,No,No,1,1
2024,19100,TX,48113.0,48113010800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,2,525000.0,70.0,6.625,1.5,0,10500,3000,1600,1800,750,360,0,0,2,2,2,2,,750000,1,1,3,3,1,,180000,25,1,1,2,2,2,2,2,2,2,2,2,2,2,2,45-54,40-49,No,No,1,1
2024,26420,FL,12011.0,12011032600.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application withdrawn,2,395000.0,78.0,7.0,1.75,0,8900,2500,1400,1600,600,360,0,0,2,2,2,2,,505000,1,1,3,3,1,,135000,32,1,6,2,5,2,4,5,8,2,4,1,5,2,4,30-39,25-34,No,No,1,1
2024,33100,NC,37129.0,37129040100.0,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,Loan originated,1,245000.0,100.0,6.375,1.0,0,6200,1800,900,1100,350,360,0,0,2,2,2,2,,245000,1,1,3,3,1,,65000,29,1,1,2,2,2,2,1,1,2,2,2,2,2,2,25-34,20-29,No,No,1,1
2024,35620,NY,36047.0,36047040400.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,File closed for incompleteness,4,125000.0,65.0,8.25,3.5,1,4800,1200,600,800,250,240,0,0,2,2,2,2,,192000,1,1,3,3,1,,58000,52,1,6,1,5,2,4,3,8,2,4,1,5,2,4,40-49,9999,No,,1,1
2024,38060,OH,39001.0,39001020300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,315000.0,82.0,6.75,1.375,0,7500,2200,1200,1400,500,360,0,0,2,2,2,2,,385000,1,1,3,3,1,,95000,33,1,1,2,2,2,2,5,5,2,2,1,1,2,2,35-44,30-39,No,No,1,1
2024,41860,CA,6075.0,60750432100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,Loan originated,2,950000.0,68.0,6.5,1.25,0,19000,5000,2800,3200,1250,360,0,0,2,2,2,2,,1395000,1,1,3,3,1,,320000,22,1,1,2,2,2,2,7,7,2,2,2,2,2,2,45-54,40-49,No,No,1,1
2024,12060,AL,1073.0,10730512300.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Application denied,1,195000.0,95.0,7.75,2.75,0,5800,1600,850,1050,400,360,0,0,2,2,2,2,,205000,1,1,3,3,1,,58000,45,1,6,1,2,2,2,5,5,2,2,1,1,2,2,25-34,20-29,No,No,1,1
2024,14460,WA,53033.0,53033040800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,2,685000.0,72.0,6.625,1.5,0,13700,3800,2100,2400,950,360,0,0,2,2,2,2,,950000,1,1,3,3,1,,210000,26,1,1,2,2,2,2,2,2,2,2,1,1,2,2,40-49,35-44,No,No,1,1
2024,19100,TX,48201.0,48201021500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,2,445000.0,76.0,6.875,1.625,0,10000,2800,1600,1800,700,360,0,0,2,2,2,2,,585000,1,1,3,3,1,,155000,30,1,1,2,2,2,2,5,5,2,2,2,2,2,2,30-39,25-34,No,No,1,1
2024,26420,FL,12086.0,12086012300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,Loan originated,2,375000.0,80.0,7.125,2.0,0,8800,2400,1400,1600,650,360,0,0,2,2,2,2,,470000,1,1,3,3,1,,125000,35,1,1,1,1,2,2,3,3,2,2,1,1,2,2,35-44,30-39,No,No,1,1
2024,33100,NC,37119.0,37119030600.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application approved but not accepted,2,295000.0,83.0,6.75,1.5,0,7200,2000,1100,1300,500,360,0,0,2,2,2,2,,355000,1,1,3,3,1,,85000,38,1,6,2,2,2,2,5,5,2,2,1,1,2,2,40-49,35-44,No,No,1,1
2024,35620,NY,36061.0,36061020300.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,4,175000.0,45.0,7.75,2.25,0,6500,1800,950,1150,450,180,0,0,2,2,2,2,,390000,1,1,3,3,1,,125000,40,1,1,2,2,2,2,2,2,2,2,2,2,2,2,50-59,45-54,No,No,1,1
2024,38060,OH,39049.0,39049011500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,2,275000.0,88.0,6.875,1.75,0,6800,1900,1050,1250,480,360,0,0,2,2,2,2,,312000,1,1,3,3,1,,75000,42,1,1,1,1,2,2,5,5,2,2,2,2,2,2,30-39,25-34,No,No,1,1
2024,41860,CA,6073.0,6073021500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,1125000.0,63.0,6.375,1.125,0,22500,6000,3400,3800,1500,360,0,0,2,2,2,2,,1785000,1,1,3,3,1,,450000,18,1,1,2,2,2,2,5,5,2,2,1,1,2,2,55-64,50-59,Yes,No,1,1
2024,12060,AL,1073.0,1073048900.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,265000.0,95.0,6.25,0.75,0,6800,1800,950,1100,450,360,0,0,2,2,2,2,,279000,1,1,3,3,1,,75000,31,1,1,2,2,2,2,3,3,2,2,2,2,2,2,35-44,30-39,No,No,1,1
2024,14460,WA,53033.0,53033051200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,2,825000.0,69.0,6.75,1.5,0,16500,4500,2500,2800,1100,360,0,0,2,2,2,2,,1195000,1,1,3,3,1,,280000,24,1,1,1,1,2,2,5,5,2,2,1,1,2,2,45-54,40-49,No,No,1,1
2024,19100,TX,48039.0,48039010800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application denied,2,365000.0,85.0,7.5,2.5,1,9200,2600,1500,1700,650,360,0,0,2,2,2,2,,430000,1,1,3,3,1,,115000,48,1,6,2,2,2,2,5,8,2,4,2,2,2,4,40-49,9999,No,,1,1
2024,26420,FL,12011.0,12011048700.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,2,425000.0,74.0,6.625,1.375,0,10200,2800,1600,1800,700,360,0,0,2,2,2,2,,575000,1,1,3,3,1,,165000,27,1,1,2,2,2,2,2,2,2,2,1,1,2,2,35-44,30-39,No,No,1,1
2024,33100,NC,37063.0,37063021500.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,315000.0,96.5,7.0,2.0,0,7800,2200,1250,1450,575,360,0,0,2,2,2,2,,326000,1,1,3,3,1,,85000,36,1,1,1,1,2,2,5,5,2,2,1,1,2,2,30-39,25-34,No,No,1,1
2024,35620,NY,36005.0,3600506200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,2,625000.0,71.0,6.5,1.25,0,12500,3500,2000,2200,850,360,0,0,2,2,2,2,,880000,1,1,3,3,1,,225000,23,1,1,2,2,2,2,5,5,2,2,2,2,2,2,50-59,45-54,No,No,1,1
2024,38060,OH,39035.0,39035080400.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Application approved but not accepted,2,235000.0,87.0,7.0,2.0,0,6200,1700,950,1150,450,360,0,0,2,2,2,2,,270000,1,1,3,3,1,,68000,44,1,6,2,2,2,2,3,3,2,2,1,1,2,2,35-44,30-39,No,No,1,1
2024,41860,CA,6071.0,60710151200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Female,Loan originated,2,875000.0,65.0,6.375,1.125,0,17500,4800,2700,3000,1200,360,0,0,2,2,2,2,,1345000,1,1,3,3,1,,350000,20,1,1,1,1,2,2,2,2,2,2,2,2,2,2,40-49,35-44,No,No,1,1
2024,12060,AL,1055.0,1055031800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,195000.0,78.0,6.875,1.625,0,5200,1400,800,950,350,360,0,0,2,2,2,2,,250000,1,1,3,3,1,,65000,34,1,1,2,2,2,2,5,5,2,2,1,1,2,2,30-39,25-34,No,No,1,1
2024,14460,WA,53033.0,53033030900.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,3,145000.0,35.0,7.5,2.0,0,5800,1600,900,1050,400,180,0,0,2,2,2,2,,415000,1,1,3,3,1,,155000,45,1,1,2,2,2,2,5,5,2,2,1,1,2,2,45-54,40-49,No,No,1,1
2024,19100,TX,48215.0,48215021800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,2,485000.0,73.0,6.75,1.5,0,11500,3200,1850,2100,800,360,0,0,2,2,2,2,,665000,1,1,3,3,1,,175000,29,1,1,1,1,2,2,5,5,2,2,2,2,2,2,35-44,30-39,No,No,1,1
2024,26420,FL,12095.0,12095041200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application withdrawn,2,355000.0,82.0,7.0,1.75,0,8200,2300,1350,1550,600,360,0,0,2,2,2,2,,435000,1,1,3,3,1,,125000,37,1,6,2,2,2,2,5,8,2,4,1,1,2,4,40-49,35-44,No,No,1,1
2024,33100,NC,37129.0,37129051800.0,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,225000.0,100.0,6.25,0.5,0,5800,1600,850,1000,400,360,0,0,2,2,2,2,,225000,1,1,3,3,1,,60000,26,1,1,2,2,2,2,5,5,2,2,2,2,2,2,25-34,20-29,No,No,1,1
2024,35620,NY,36047.0,36047061200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,2,575000.0,76.0,6.875,1.75,0,13200,3600,2100,2350,900,360,0,0,2,2,2,2,,755000,1,1,3,3,1,,195000,31,1,1,1,1,2,2,3,3,2,2,2,2,2,2,45-54,40-49,No,No,1,1
2024,38060,OH,39061.0,39061021500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,295000.0,84.0,6.75,1.5,0,7500,2100,1200,1400,550,360,0,0,2,2,2,2,,350000,1,1,3,3,1,,95000,33,1,1,2,2,2,2,5,5,2,2,1,1,2,2,35-44,30-39,No,No,1,1
2024,41860,CA,6073.0,6073032400.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Loan originated,2,1025000.0,61.0,6.25,1.0,0,20500,5500,3100,3500,1400,360,0,0,2,2,2,2,,1680000,1,1,3,3,1,,425000,17,1,1,2,7,2,2,7,7,2,2,1,1,2,2,50-59,45-54,No,No,1,1
2024,12060,AL,1073.0,1073056780.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,1,285000.0,96.5,7.125,2.25,0,7200,2000,1150,1350,550,360,0,0,2,2,2,2,,295000,1,1,3,3,1,,82000,34,1,1,1,1,2,2,3,3,2,2,2,2,2,2,30-39,25-34,No,No,1,1
2024,14460,WA,53033.0,53033072100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,2,765000.0,71.0,6.5,1.25,0,15300,4200,2400,2700,1050,360,0,0,2,2,2,2,,1075000,1,1,3,3,1,,285000,25,1,1,2,2,2,2,2,2,2,2,2,2,2,2,40-49,35-44,No,No,1,1
2024,19100,TX,48085.0,48085010900.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,525000.0,74.0,6.75,1.5,0,12000,3300,1900,2150,850,360,0,0,2,2,2,2,,710000,1,1,3,3,1,,185000,28,1,1,2,2,2,2,5,5,2,2,1,1,2,2,45-54,40-49,No,No,1,1
2024,26420,FL,12086.0,12086023400.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Application denied,2,395000.0,88.0,7.75,2.5,1,9800,2700,1600,1800,700,360,0,0,2,2,2,2,,450000,1,1,3,3,1,,135000,46,1,6,1,1,2,2,5,8,2,4,2,2,2,4,35-44,9999,No,,1,1
2024,33100,NC,37183.0,37183010800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,345000.0,79.0,6.625,1.375,0,8500,2300,1350,1550,600,360,0,0,2,2,2,2,,435000,1,1,3,3,1,,115000,31,1,1,2,2,2,2,5,5,2,2,1,1,2,2,30-39,25-34,No,No,1,1
2024,35620,NY,36081.0,36081041200.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,4,165000.0,42.0,7.25,2.0,0,6800,1900,1100,1250,500,240,0,0,2,2,2,2,,395000,1,1,3,3,1,,145000,42,1,1,2,2,2,2,3,3,2,2,2,2,2,2,45-54,40-49,No,No,1,1
2024,38060,OH,39123.0,39123021500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,2,255000.0,86.0,6.875,1.75,0,6500,1800,1000,1200,450,360,0,0,2,2,2,2,,295000,1,1,3,3,1,,72000,39,1,1,1,1,2,2,5,5,2,2,2,2,2,2,35-44,30-39,No,No,1,1
2024,41860,CA,6077.0,60770211800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,2,925000.0,64.0,6.375,1.125,0,18500,5000,2900,3200,1300,360,0,0,2,2,2,2,,1445000,1,1,3,3,1,,380000,19,1,1,2,2,2,2,2,2,2,2,1,1,2,2,55-64,50-59,Yes,No,1,1
2024,12060,AL,1103.0,1103015200.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,315000.0,95.0,6.125,0.75,0,7800,2100,1150,1350,550,360,0,0,2,2,2,2,,331000,1,1,3,3,1,,88000,29,1,1,2,2,2,2,5,5,2,2,2,2,2,2,30-39,25-34,No,No,1,1
2024,14460,WA,53019.0,53019030600.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,2,715000.0,70.0,6.5,1.25,0,14300,3900,2200,2500,1000,360,0,0,2,2,2,2,,1020000,1,1,3,3,1,,265000,26,1,1,1,1,2,2,5,5,2,2,2,2,2,2,40-49,35-44,No,No,1,1
2024,19100,TX,48253.0,48253041200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,2,625000.0,72.0,6.625,1.375,0,13750,3800,2200,2450,950,360,0,0,2,2,2,2,,870000,1,1,3,3,1,,235000,24,1,1,2,2,2,2,2,2,2,2,2,2,2,2,45-54,40-49,No,No,1,1
2024,26420,FL,12011.0,12011062800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,475000.0,77.0,6.75,1.5,0,11200,3100,1800,2000,800,360,0,0,2,2,2,2,,615000,1,1,3,3,1,,165000,30,1,1,2,2,2,2,5,5,2,2,1,1,2,2,35-44,30-39,No,No,1,1
2024,33100,NC,37069.0,37069021500.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,Loan originated,1,295000.0,96.5,7.0,2.0,0,7400,2100,1200,1400,550,360,0,0,2,2,2,2,,305000,1,1,3,3,1,,78000,35,1,1,1,1,2,2,3,3,2,2,1,1,2,2,30-39,25-34,No,No,1,1
2024,35620,NY,36005.0,36005030900.0,Conventional:First Lien,Single Family (1-4 Units):Site-B
