activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,NY,36081,36081010801.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,385000.0,80.0,6.75,2.5,2,8500.0,3200.0,2500.0,700,500,360,0,0,2,2,2,2,,480000.0,1,1,,,1,,125000.0,38.0,1,1,2,2,1,1,2,2,1,1,1,1,2,1,35-44,35-44,No,No,1
2024,31080,CA,6073,06073023405.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,425000.0,85.0,6.5,1.8,2,9500.0,3800.0,2800.0,1000,800,360,0,0,2,2,2,2,,500000.0,1,1,,,1,,98000.0,42.0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,25-34,25-34,No,No,1
2024,16980,IL,17031,17031828300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Application approved but not accepted,1,275000.0,75.0,7.0,3.0,2,7800.0,2900.0,2200.0,700,500,360,0,0,2,2,2,2,,365000.0,1,1,,,1,,85000.0,35.0,1,1,2,2,1,1,3,3,1,1,1,1,1,1,45-54,45-54,No,No,1
2024,19100,TX,48113,48113020805.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,315000.0,90.0,6.25,1.2,2,7200.0,2500.0,2000.0,500,400,360,0,0,2,2,2,2,,350000.0,1,1,,,1,,95000.0,40.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,26420,FL,12011,12011010902.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,4,50000.0,,7.5,4.0,2,3500.0,1500.0,1200.0,300,200,180,0,0,2,2,2,2,,250000.0,1,1,,,1,,75000.0,30.0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,55-64,55-64,Yes,Yes,1
2024,41860,WA,53033,53033030302.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,525000.0,70.0,6.0,1.5,2,10500.0,4200.0,3200.0,1000,800,360,0,0,2,2,2,2,,750000.0,1,1,,,1,,180000.0,28.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,45-54,45-54,No,No,1
2024,38060,TX,48121,48121010800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Application denied,1,395000.0,88.0,7.25,3.5,2,8800.0,3600.0,2700.0,900,700,360,0,0,2,2,2,2,,450000.0,1,1,,,1,,105000.0,45.0,1,5,2,5,1,4,2,5,1,4,1,1,1,4,35-44,9999,No,,1
2024,12060,PA,42003,42003980100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,285000.0,82.0,6.75,2.2,2,7500.0,2800.0,2100.0,700,500,360,0,0,2,2,2,2,,350000.0,1,1,,,1,,88000.0,32.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,25-34,25-34,No,No,1
2024,14460,MA,25021,25021130201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,615000.0,75.0,6.5,2.0,2,12000.0,4800.0,3600.0,1200,1000,360,0,0,2,2,2,2,,820000.0,1,1,,,1,,200000.0,25.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,33100,CA,6075,06075012704.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,Loan originated,1,465000.0,78.0,6.875,2.3,2,9800.0,3900.0,2900.0,1000,800,360,0,0,2,2,2,2,,595000.0,1,1,,,1,,115000.0,36.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45-54,45-54,No,No,1
2024,38900,CO,8031,08031005601.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,485000.0,72.0,6.125,1.8,2,9200.0,3700.0,2800.0,900,700,360,0,0,2,2,2,2,,675000.0,1,1,,,1,,150000.0,29.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,22020,AZ,4013,04013002803.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,Application withdrawn,1,340000.0,85.0,7.0,2.8,2,8200.0,3200.0,2400.0,800,600,360,0,0,2,2,2,2,,400000.0,1,1,,,1,,95000.0,40.0,1,5,2,5,1,4,4,5,1,4,1,1,1,4,25-34,9999,No,,1
2024,42660,WI,55079,55079002103.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,275000.0,80.0,6.5,2.1,2,6800.0,2500.0,1900.0,600,500,360,0,0,2,2,2,2,,345000.0,1,1,,,1,,85000.0,33.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,45-54,45-54,No,No,1
2024,12060,PA,42007,42007001201.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,4,75000.0,,8.0,4.5,2,4200.0,1800.0,1300.0,500,300,180,0,0,2,2,2,2,,300000.0,1,1,,,1,,65000.0,28.0,1,1,2,2,1,1,3,3,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,14460,MA,25025,25025980100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,555000.0,68.0,5.875,1.3,2,11000.0,4400.0,3300.0,1100,900,360,0,0,2,2,2,2,,815000.0,1,1,,,1,,220000.0,24.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,45-54,45-54,No,No,1
2024,19740,MD,24003,24003300102.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,1,425000.0,77.0,6.375,2.0,2,8800.0,3400.0,2600.0,800,600,360,0,0,2,2,2,2,,550000.0,1,1,,,1,,135000.0,31.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,35620,NY,36103,36103030100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,375000.0,83.0,6.75,2.4,2,8100.0,3100.0,2300.0,800,600,360,0,0,2,2,2,2,,450000.0,1,1,,,1,,105000.0,37.0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,25-34,25-34,No,No,1
2024,41860,WA,53061,53061040201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,595000.0,74.0,6.0,1.6,2,11200.0,4500.0,3400.0,1100,900,360,0,0,2,2,2,2,,805000.0,1,1,,,1,,175000.0,26.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,38060,TX,48157,48157010802.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,345000.0,88.0,6.875,2.6,2,7800.0,2900.0,2200.0,700,500,360,0,0,2,2,2,2,,392000.0,1,1,,,1,,98000.0,41.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,33100,CA,6073,06073011503.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application denied,1,485000.0,92.0,7.5,4.0,2,9800.0,4100.0,3000.0,1100,800,360,0,0,2,2,2,2,,525000.0,1,1,,,1,,115000.0,48.0,1,5,2,5,1,4,5,5,1,4,1,1,1,4,45-54,9999,No,,1
2024,38900,CO,8059,08059030102.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,415000.0,76.0,6.25,1.9,2,8600.0,3300.0,2500.0,800,600,360,0,0,2,2,2,2,,545000.0,1,1,,,1,,140000.0,30.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,25-34,25-34,No,No,1
2024,12060,PA,42003,42003120402.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,235000.0,82.0,6.5,2.3,2,6200.0,2300.0,1700.0,600,400,360,0,0,2,2,2,2,,285000.0,1,1,,,1,,75000.0,34.0,1,1,2,2,1,1,3,3,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,14460,MA,25017,25017030101.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,675000.0,71.0,5.75,1.4,2,13000.0,5200.0,3900.0,1300,1100,360,0,0,2,2,2,2,,950000.0,1,1,,,1,,250000.0,23.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,45-54,45-54,No,No,1
2024,19740,MD,24005,24005300100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,385000.0,79.0,6.375,2.1,2,8000.0,3100.0,2300.0,800,600,360,0,0,2,2,2,2,,485000.0,1,1,,,1,,125000.0,32.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,35620,NY,36119,36119040100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,4,65000.0,,7.75,3.8,2,3800.0,1600.0,1200.0,400,300,180,0,0,2,2,2,2,,280000.0,1,1,,,1,,70000.0,29.0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,25-34,25-34,No,No,1
2024,41860,WA,53033,53033020501.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,515000.0,73.0,6.125,1.7,2,10200.0,4100.0,3100.0,1000,800,360,0,0,2,2,2,2,,705000.0,1,1,,,1,,165000.0,27.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,38060,TX,48201,48201030801.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,365000.0,86.0,6.75,2.5,2,8200.0,3000.0,2300.0,700,500,360,0,0,2,2,2,2,,425000.0,1,1,,,1,,105000.0,38.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,33100,CA,6081,06081020902.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Application approved but not accepted,1,525000.0,84.0,6.625,2.2,2,10800.0,4300.0,3200.0,1100,800,360,0,0,2,2,2,2,,625000.0,1,1,,,1,,145000.0,33.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,45-54,No,No,1
2024,38900,CO,8031,08031007803.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,445000.0,75.0,6.0,1.8,2,9000.0,3600.0,2700.0,900,700,360,0,0,2,2,2,2,,595000.0,1,1,,,1,,155000.0,28.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,25-34,25-34,No,No,1
2024,12060,PA,42045,42045002800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,295000.0,81.0,6.625,2.4,2,7300.0,2700.0,2000.0,700,500,360,0,0,2,2,2,2,,365000.0,1,1,,,1,,95000.0,35.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,14460,MA,25009,25009070102.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,585000.0,69.0,5.875,1.5,2,11500.0,4600.0,3500.0,1100,900,360,0,0,2,2,2,2,,845000.0,1,1,,,1,,210000.0,25.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,45-54,45-54,No,No,1
2024,19740,MD,24009,24009300201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Loan originated,1,355000.0,83.0,6.5,2.3,2,7800.0,2900.0,2200.0,700,500,360,0,0,2,2,2,2,,425000.0,1,1,,,1,,105000.0,37.0,1,1,2,2,1,1,3,3,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,35620,NY,36005,36005001900.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,405000.0,80.0,6.875,2.5,2,8600.0,3300.0,2500.0,800,600,360,0,0,2,2,2,2,,505000.0,1,1,,,1,,115000.0,36.0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,25-34,25-34,No,No,1
2024,41860,WA,53053,53053011502.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application withdrawn,1,475000.0,87.0,6.75,2.6,2,9400.0,3700.0,2800.0,900,700,360,0,0,2,2,2,2,,545000.0,1,1,,,1,,125000.0,39.0,1,5,2,5,1,4,5,5,1,4,1,1,1,4,35-44,9999,No,,1
2024,38060,TX,48039,48039010801.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,325000.0,84.0,6.625,2.4,2,7500.0,2700.0,2000.0,700,500,360,0,0,2,2,2,2,,385000.0,1,1,,,1,,95000.0,36.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,33100,CA,6065,06065032100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,485000.0,76.0,6.25,1.9,2,9200.0,3600.0,2700.0,900,700,360,0,0,2,2,2,2,,635000.0,1,1,,,1,,155000.0,30.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1
2024,38900,CO,8125,08125010900.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,4,55000.0,,7.5,3.5,2,3200.0,1400.0,1000.0,400,200,180,0,0,2,2,2,2,,285000.0,1,1,,,1,,75000.0,31.0,1,1,2,2,1,1,5,5,1,1,1,1,1,1,45-54,45-54,No,No,1
