activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,TX,201.0,48021010802.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,385000.0,85.0,7.25,2.5,0,8500.0,3500.0,2500.0,1000.0,500.0,360,0,0,2,2,2,2,450000.0,1,1,3,3,1,75000.0,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25-34,25-34,2,2,1,1,
2024,41860,CA,37.0,06037470301.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,625000.0,96.5,6.75,1.8,0,12000.0,4500.0,3200.0,1300.0,800.0,360,0,0,2,2,2,2,650000.0,1,1,3,3,1,125000.0,38.0,1,1,2,5,1,5,2,5,1,5,2,2,1,2,35-44,35-44,2,2,1,1,
2024,16980,NC,63.0,37183701003.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Loan originated,1,315000.0,100.0,6.5,1.5,0,7500.0,2800.0,2000.0,800.0,400.0,360,0,0,2,2,2,2,315000.0,1,1,3,3,1,65000.0,35.0,1,1,2,5,1,5,3,5,1,5,1,5,1,5,45-54,9999,2,9999,1,1,
2024,38060,FL,57.0,12057002403.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,3,75000.0,,8.0,3.2,0,4500.0,2000.0,1500.0,500.0,200.0,180,0,0,2,2,2,2,300000.0,1,1,3,3,1,85000.0,48.0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,35-44,9999,2,9999,1,1,
2024,12060,AZ,13.0,04013011400.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application denied,1,485000.0,75.0,7.75,3.1,0,9500.0,4000.0,2800.0,1200.0,600.0,360,0,0,2,2,2,2,650000.0,1,1,3,3,1,110000.0,52.0,1,1,2,5,1,5,1,5,1,5,2,5,1,5,55-64,9999,Yes,9999,1,1,
2024,14460,CO,31.0,08031006702.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,525000.0,80.0,7.0,2.3,0,10500.0,4200.0,3000.0,1200.0,700.0,360,0,0,2,2,2,2,660000.0,1,1,3,3,1,135000.0,40.0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,35-44,35-44,2,2,1,1,
2024,19100,IL,197.0,17197780101.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,1,295000.0,88.0,7.5,2.8,0,6800.0,2800.0,2000.0,800.0,350.0,360,0,0,2,2,2,2,335000.0,1,1,3,3,1,58000.0,45.0,1,5,1,5,1,5,3,5,1,5,2,5,1,5,25-34,9999,2,9999,1,1,
2024,26420,MI,161.0,26161820100.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,275000.0,96.5,6.9,2.1,0,8500.0,3200.0,2300.0,900.0,450.0,360,0,0,2,2,2,2,285000.0,1,1,3,3,1,52000.0,43.0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,45-54,45-54,2,2,1,1,
2024,42660,WA,33.0,53033021904.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,1,685000.0,75.0,6.8,1.9,0,13500.0,5200.0,3600.0,1600.0,900.0,360,0,0,2,2,2,2,915000.0,1,1,3,3,1,165000.0,36.0,1,1,2,2,1,1,2,1,1,1,1,1,1,1,35-44,35-44,2,2,1,1,
2024,19740,IN,57.0,18057980300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application withdrawn,1,185000.0,85.0,7.9,3.4,0,5200.0,2200.0,1600.0,600.0,250.0,360,0,0,2,2,2,2,220000.0,1,1,3,3,1,45000.0,50.0,1,5,2,5,1,5,1,5,1,5,2,5,1,5,65-74,9999,Yes,9999,1,1,
