"data_year","agency_type_name","state_abbr","state_name","incident_date","adult_victim_count","juvenile_victim_count","total_offender_count","adult_offender_count","juvenile_offender_count","offender_race","offender_ethnicity","victim_count","offense_name","total_individual_victims","location_name","bias_desc","victim_types","multiple_offense","multiple_bias"
"1991","Law Enforcement Agency","NY","New York","1991-01-01","1","0","1","1","0","W","White","1","Assault","1","New York City","Anti-White","Adult","True","Anti-White"
"1992","Law Enforcement Agency","CA","California","1992-02-02","0","1","2","1","1","B","Black","1","Intimidation","1","Los Angeles","Anti-Hispanic","Adult, Juvenile","True","Anti-Hispanic"
"1993","Law Enforcement Agency","TX","Texas","1993-03-03","2","0","1","1","0","A","Asian","2","Vandalism","2","Houston","Anti-White","Adult","False",""
"1994","Law Enforcement Agency","FL","Florida","1994-04-04","1","0","1","1","0","W","White","1","Simple Assault","1","Miami","Anti-Black","Adult","True","Anti-Black"
"1995","Law Enforcement Agency","IL","Illinois","1995-05-05","0","1","2","1","1","B","Black","1","Hate Crime","1","Chicago","Anti-Asian","Adult, Juvenile","True","Anti-Asian"
"1996","Law Enforcement Agency","GA","Georgia","1996-06-06","1","0","1","1","0","W","White","1","Assault","1","Atlanta","Anti-Hispanic","Adult","False",""
"1997","Law Enforcement Agency","NC","North Carolina","1997-07-07","2","0","2","1","1","A","Asian","2","Intimidation","2","Charlotte","Anti-White","Adult","True","Anti-White"
"1998","Law Enforcement Agency","SC","South Carolina","1998-08-08","0","1","1","1","0","B","Black","0","Hate Crime","0","Columbia","Anti-Black","Juvenile","True","Anti-Black"
"1999","Law Enforcement Agency","PA","Pennsylvania","1999-09-09","1","0","1","1","0","W","White","1","Simple Assault","1","Philadelphia","Anti-Asian","Adult","False",""
"2000","Law Enforcement Agency","NJ","New Jersey","2000-10-10","2","0","2","1","1","A","Asian","2","Hate Crime","2","Newark","Anti-Hispanic","Adult","True","Anti-Hispanic"
"2001","Law Enforcement Agency","OH","Ohio","2001-11-11","1","0","1","1","0","W","White","1","Vandalism","1","Cleveland","Anti-Black","Adult","False",""
"2002","Law Enforcement Agency","IN","Indiana","2002-12-12","0","1","1","1","0","B","Black","0","Intimidation","0","Indianapolis","Anti-Asian","Juvenile","True","Anti-Asian"
"2003","Law Enforcement Agency","VA","Virginia","2003-01-01","2","0","2","1","1","A","Asian","2","Hate Crime","2","Virginia Beach","Anti-White","Adult","True","Anti-White"
"2004","Law Enforcement Agency","AL","Alabama","2004-02-02","1","0","1","1","0","W","White","1","Simple Assault","1","Birmingham","Anti-Hispanic","Adult","False",""
"2005","Law Enforcement Agency","MS","Mississippi","2005-03-03","0","1","1","1","0","B","Black","0","Vandalism","0","Jackson","Anti-Asian","Juvenile","True","Anti-Asian"
"2006","Law Enforcement Agency","MN","Minnesota","2006-04-04","2","0","2","1","1","A","Asian","2","Hate Crime","2","Minneapolis","Anti-White","Adult","True","Anti-White"
"2007","Law Enforcement Agency","AR","Arkansas","2007-05-05","1","0","1","1","0","W","White","1","Intimidation","1","Little Rock","Anti-Black","Adult","False",""
"2008","Law Enforcement Agency","SD","South Dakota","2008-06-06","0","1","1","1","0","B","Black","0","Simple Assault","0","Pierre","Anti-Asian","Juvenile","True","Anti-Asian"
"2009","Law Enforcement Agency","CO","Colorado","2009-07-07","2","0","2","1","1","A","Asian","2","Hate Crime","2","Denver","Anti-Hispanic","Adult","True","Anti-Hispanic"
"2010","Law Enforcement Agency","KY","Kentucky","2010-08-08","1","0","1","1","0","W","White","1","Vandalism","1","Frankfort","Anti-White","Adult","False",""
"2011","Law Enforcement Agency","TN","Tennessee","2011-09-09","0","1","1","1","0","B","Black","0","Intimidation","0","Nashville","Anti-Asian","Juvenile","True","Anti-Asian"
"2012","Law Enforcement Agency","WV","West Virginia","2012-10-10","2","0","2","1","1","A","Asian","2","Hate Crime","2","Charleston","Anti-White","Adult","True","Anti-White"
"2013","Law Enforcement Agency","LA","Louisiana","2013-11-11","1","0","1","1","0","W","White","1","Simple Assault","1","New Orleans","Anti-Hispanic","Adult","False",""
"2014","Law Enforcement Agency","UT","Utah","2014-12-12","0","1","1","1","0","B","Black","0","Vandalism","0","Salt Lake City","Anti-Asian","Juvenile","True","Anti-Asian"
