data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,State Police,FL,Florida,1991-01-01,1,0,1,1,0,White,Unknown,1,Vandalism,1,Park,Anti-Hispanic,Adult,False,False
1991,City Police,NY,New York,1991-02-01,0,1,2,1,1,Unknown,Hispanic,1,Intimidation,1,School,Anti-Black,"Adult, Juvenile",False,False
1991,County Sheriff,TX,Texas,1991-03-01,1,0,1,1,0,Black,Unknown,1,Simple Assault,1,Restaurant,Anti-White,Juvenile,False,False
1992,State Police,CA,California,1992-01-01,0,0,2,1,1,Unknown,Asian,2,Vandalism,2,Center,Anti-Asian,"Adult, Adult",False,False
1992,City Police,IL,Illinois,1992-02-01,1,0,1,1,0,White,Unknown,1,Intimidation,1,Home,Anti-Jewish,Adult,False,False
1992,County Sheriff,AZ,Arizona,1992-03-01,0,1,1,0,1,Hispanic,Unknown,1,Simple Assault,1,Street,Anti-White,Juvenile,False,False
1993,State Police,FL,Florida,1993-01-01,0,0,1,1,0,Black,Unknown,1,Vandalism,1,Park,Anti-Hispanic,Adult,False,False
1993,City Police,NY,New York,1993-02-01,1,0,2,1,1,Unknown,Hispanic,1,Intimidation,1,School,Anti-Black,Adult,False,False
1993,County Sheriff,TX,Texas,1993-03-01,0,1,1,0,1,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Asian,Juvenile,False,False
1994,State Police,CA,California,1994-01-01,1,0,1,1,0,Unknown,Hispanic,1,Vandalism,1,Center,Anti-Jewish,Adult,False,False
1994,City Police,IL,Illinois,1994-02-01,0,0,2,1,1,Unknown,Asian,2,Intimidation,2,Home,Anti-White,"Adult, Adult",False,False
1994,County Sheriff,AZ,Arizona,1994-03-01,1,0,1,1,0,Hispanic,Unknown,1,Simple Assault,1,Street,Anti-Black,Adult,False,False
1995,State Police,FL,Florida,1995-01-01,0,1,2,1,1,White,Unknown,1,Vandalism,1,Park,Anti-Hispanic,Juvenile,False,False
1995,City Police,NY,New York,1995-02-01,1,0,1,1,0,Black,Unknown,1,Intimidation,1,School,Anti-Asian,Adult,False,False
1995,County Sheriff,TX,Texas,1995-03-01,0,0,1,1,0,Unknown,Hispanic,1,Simple Assault,1,Restaurant,Anti-Jewish,Adult,False,False
1996,State Police,CA,California,1996-01-01,0,0,2,1,1,Unknown,Asian,2,Vandalism,2,Center,Anti-White,"Adult, Adult",False,False
1996,City Police,IL,Illinois,1996-02-01,1,0,1,1,0,White,Unknown,1,Intimidation,1,Home,Anti-Hispanic,Adult,False,False
1996,County Sheriff,AZ,Arizona,1996-03-01,1,0,1,1,0,Hispanic,Unknown,1,Simple Assault,1,Street,Anti-Black,Adult,False,False
1997,State Police,FL,Florida,1997-01-01,0,1,1,0,1,Black,Unknown,1,Vandalism,1,Park,Anti-Asian,Juvenile,False,False
1997,City Police,NY,New York,1997-02-01,1,0,2,1,1,Unknown,Hispanic,1,Intimidation,1,School,Anti-Jewish,Adult,False,False
1997,County Sheriff,TX,Texas,1997-03-01,0,0,1,1,0,White,Unknown,1,Simple Assault,1,Restaurant,Anti-White,Adult,False,False
1998,State Police,CA,California,1998-01-01,0,0,2,1,1,Unknown,Asian,2,Vandalism,2,Center,Anti-Hispanic,"Adult, Adult",False,False
1998,City Police,IL,Illinois,1998-02-01,1,0,1,1,0,Hispanic,Unknown,1,Intimidation,1,Home,Anti-Asian,Adult,False,False
1998,County Sheriff,AZ,Arizona,1998-03-01,0,1,1,0,1,White,Unknown,1,Simple Assault,1,Street,Anti-Jewish,Juvenile,False,False
1999,State Police,FL,Florida,1999-01-01,1,0,1,1,0,Black,Unknown,1,Vandalism,1,Park,Anti-White,Adult,False,False
1999,City Police,NY,New York,1999-02-01,0,0,2,1,1,Unknown,Hispanic,2,Intimidation,2,School,Anti-Black,"Adult, Adult",False,False
1999,County Sheriff,TX,Texas,1999-03-01,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Hispanic,Adult,False,False
2000,State Police,CA,California,2000-01-01,0,0,2,1,1,Unknown,Asian,2,Vandalism,2,Center,Anti-Jewish,"Adult, Adult",False,False
2000,City Police,IL,Illinois,2000-02-01,1,0,1,1,0,Hispanic,Unknown,1,Intimidation,1,Home,Anti-Asian,Adult,False,False
2000,County Sheriff,AZ,Arizona,2000-03-01,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Street,Anti-Black,Adult,False,False
2001,State Police,FL,Florida,2001-01-01,0,1,1,0,1,Black,Unknown,1,Vandalism,1,Park,Anti-Hispanic,Juvenile,False,False
2001,City Police,NY,New York,2001-02-01,1,0,2,1,1,Unknown,Hispanic,1,Intimidation,1,School,Anti-Jewish,Adult,False,False
2001,County Sheriff,TX,Texas,2001-03-01,0,0,1,1,0,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Asian,Adult,False,False
2002,State Police,CA,California,2002-01-01,0,0,2,1,1,Unknown,Asian,2,Vandalism,2,Center,Anti-White,"Adult, Adult",False,False
2002,City Police,IL,Illinois,2002-02-01,1,0,1,1,0,Hispanic,Unknown,1,Intimidation,1,Home,Anti-Hispanic,Adult,False,False
2002,County Sheriff,AZ,Arizona,2002-03-01,0,1,1,0,1,White,Unknown,1,Simple Assault,1,Street,Anti-Asian,Juvenile,False,False
2003,State Police,FL,Florida,2003-01-01,1,0,1,1,0,Black,Unknown,1,Vandalism,1,Park,Anti-Jewish,Adult,False,False
2003,City Police,NY,New York,2003-02-01,1,0,2,1,1,Unknown,Hispanic,1,Intimidation,1,School,Anti-White,Adult,False,False
2003,County Sheriff,TX,Texas,2003-03-01,0,0,1,1,0,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Hispanic,Adult,False,False
2004,State Police,CA,California,2004-01-01,0,0,2,1,1,Unknown,Asian,2,Vandalism,2,Center,Anti-Asian,"Adult, Adult",False,False
2004,City Police,IL,Illinois,2004-02-01,0,1,1,0,1,Hispanic,Unknown,1,Intimidation,1,Home,Anti-Jewish,Juvenile,False,False
2004,County Sheriff,AZ,Arizona,2004-03-01,0,0,1,1,0,White,Unknown,1,Simple Assault,1,Street,Anti-Hispanic,Adult,False,False
2005,State Police,FL,Florida,2005-01-01,1,0,1,1,0,Black,Unknown,1,Vandalism,1,Park,Anti-Black,Adult,False,False
2005,City Police,NY,New York,2005-02-01,0,0,2,1,1,Unknown,Hispanic,2,Intimidation,2,School,Anti-Asian,"Adult, Adult",False,False
2005,County Sheriff,TX,Texas,2005-03-01,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Jewish,Adult,False,False
2006,State Police,CA,California,2006-01-01,0,1,1,0,1,Unknown,Asian,1,Vandalism,1,Center,Anti-Hispanic,Juvenile,False,False
2006,City Police,IL,Illinois,2006-02-01,1,0,2,1,1,Hispanic,Unknown,1,Intimidation,1,Home,Anti-Black,Adult,False,False
2006,County Sheriff,AZ,Arizona,2006-03-01,0,0,1,1,0,White,Unknown,1,Simple Assault,1,Street,Anti-Jewish,Adult,False,False
2007,State Police,FL,Florida,2007-01-01,1,0,1,1,0,Black,Unknown,1,Vandalism,1,Park,Anti-Asian,Adult,False,False
2007,City Police,NY,New York,2007-02-01,0,0,2,1,1,Unknown,Hispanic,2,Intimidation,2,School,Anti-White,"Adult, Adult",False,False
2007,County Sheriff,TX,Texas,2007-03-01,0,1,1,0,1,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Hispanic,Juvenile,False,False
2008,State Police,CA,California,2008-01-01,0,0,2,1,1,Unknown,Asian,2,Vandalism,2,Center,Anti-Black,"Adult, Adult",False,False
2008,City Police,IL,Illinois,2008-02-01,1,0,1,1,0,Hispanic,Unknown,1,Intimidation,1,Home,Anti-Jewish,Adult,False,False
2008,County Sheriff,AZ,Arizona,2008-03-01,0,0,1,1,0,White,Unknown,1,Simple Assault,1,Street,Anti-Asian,Adult,False,False
2009,State Police,FL,Florida,2009-01-01,0,1,1,0,1,Black,Unknown,1,Vandalism,1,Park,Anti-White,Juvenile,False,False
2009,City Police,NY,New York,2009-02-01,1,0,2,1,1,Unknown,Hispanic,1,Intimidation,1,School,Anti-Jewish,Adult,False,False
2009,County Sheriff,TX,Texas,2009-03-01,0,0,1,1,0,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Asian,Adult,False,False
2010,State Police,CA,California,2010-01-01,1,0,1,1,0,Unknown,Asian,1,Vandalism,1,Center,Anti-Hispanic,Adult,False,False
2010,City Police,IL,Illinois,2010-02-01,0,0,2,1,1,Hispanic,Unknown,2,Intimidation,2,Home,Anti-Jewish,"Adult, Adult",False,False
2010,County Sheriff,AZ,Arizona,2010-03-01,0,1,1,0,1,White,Unknown,1,Simple Assault,1,Street,Anti-Asian,Juvenile,False,False
2011,State Police,FL,Florida,2011-01-01,1,0,1,1,0,Black,Unknown,1,Vandalism,1,Park,Anti-White,Adult,False,False
2011,City Police,NY,New York,2011-02-01,0,0,2,1,1,Unknown,Hispanic,2,Intimidation,2,School,Anti-Black,"Adult, Adult",False,False
2011,County Sheriff,TX,Texas,2011-03-01,0,0,1,1,0,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Jewish,Adult,False,False
2012,State Police,CA,California,2012-01-01,1,0,1,1,0,Unknown,Asian,1,Vandalism,1,Center,Anti-Asian,Adult,False,False
2012,City Police,IL,Illinois,2012-02-01,0,0,2,1,1,Hispanic,Unknown,2,Intimidation,2,Home,Anti-Black,"Adult, Adult",False,False
2012,County Sheriff,AZ,Arizona,2012-03-01,0,1,1,0,1,White,Unknown,1,Simple Assault,1,Street,Anti-Jewish,Juvenile,False,False
2013,State Police,FL,Florida,2013-01-01,1,0,1,1,0,Black,Unknown,1,Vandalism,1,Park,Anti-Hispanic,Adult,False,False
2013,City Police,NY,New York,2013-02-01,0,0,2,1,1,Unknown,Hispanic,2,Intimidation,2,School,Anti-Asian,"Adult, Adult",False,False
2013,County Sheriff,TX,Texas,2013-03-01,0,0,1,1,0,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Black,Adult,False,False
2014,State Police,CA,California,2014-01-01,0,1,1,0,1,Unknown,Asian,1,Vandalism,1,Center,Anti-Jewish,Juvenile,False,False
1991,Law Enforcement Agency,NY,New York,1991-01-01,1,0,1,1,0,W,White,1,Assault,1,New York City,Anti-White,Adult,True,Anti-White
1992,Law Enforcement Agency,CA,California,1992-02-02,0,1,2,1,1,B,Black,1,Intimidation,1,Los Angeles,Anti-Hispanic,"Adult, Juvenile",True,Anti-Hispanic
1993,Law Enforcement Agency,TX,Texas,1993-03-03,2,0,1,1,0,A,Asian,2,Vandalism,2,Houston,Anti-White,Adult,False,
1994,Law Enforcement Agency,FL,Florida,1994-04-04,1,0,1,1,0,W,White,1,Simple Assault,1,Miami,Anti-Black,Adult,True,Anti-Black
1995,Law Enforcement Agency,IL,Illinois,1995-05-05,0,1,2,1,1,B,Black,1,Hate Crime,1,Chicago,Anti-Asian,"Adult, Juvenile",True,Anti-Asian
1996,Law Enforcement Agency,GA,Georgia,1996-06-06,1,0,1,1,0,W,White,1,Assault,1,Atlanta,Anti-Hispanic,Adult,False,
1997,Law Enforcement Agency,NC,North Carolina,1997-07-07,2,0,2,1,1,A,Asian,2,Intimidation,2,Charlotte,Anti-White,Adult,True,Anti-White
